Date,MMM,AOS,ALK,ALLE,AAL,AME,BA,CHRW,CAT,CTAS,CPRT,CSX,CMI,DE,DAL,DOV,ETN,EMR,EFX,EXPD,FAST,FDX,FLS,FBHS,GD,GE,GWW,HON,HWM,HII,IEX,INFO,ITW,JBHT,J,JCI,KSU,LHX,LMT,MAS,NLSN,NSC,NOC,ODFL,PCAR,PH,PNR,PWR,RTX,RSG,RHI,ROK,ROL,SNA,LUV,SWK,TDY,TXT,TT,TDG,UNP,UAL,UPS,URI,VRSK,WAB,WM,XYL
1/10/19,179.0902557,44.54931641,61.68932724,80.3595047,31.5301609,69.6147995,342.6300049,81.40643311,124.849823,173.5693054,50.59999847,62.97863007,130.6996613,153.5916595,47.11594009,74.5604248,66.29971313,58.13345718,94.53973389,66.93128204,25.51680565,164.9731903,39.83769608,41.324543,153.0957336,8.518546104,272.8235474,131.9254303,19.48623276,185.0743713,132.9319458,49.33282852,124.7800369,95.05578613,59.70236969,30.20499229,100.3201218,130.5039368,263.7459106,32.05328369,24.0352726,154.6484375,249.4237976,84.70715332,54.93353653,151.6038055,38.87003708,32.12746429,66.05904388,71.80525208,55.61478043,146.2785187,25.1216011,151.6625061,48.14481354,127.0254517,216.4700012,47.73819351,71.26281738,312.4533386,148.1257477,81.37000275,91.89865112,118.7799988,111.1520157,72.01314545,89.76571655,66.96842194
1/11/19,177.8044434,44.3483429,62.40935516,80.23240662,31.29397964,69.56549835,342.9118347,81.58747101,124.0422974,173.8724823,50.65999985,63.4946022,130.8966522,152.780838,46.9515686,74.92610168,66.32805634,58.04922104,94.52996063,66.60991669,25.68541908,165.8168793,39.76113129,41.59628677,154.3964386,8.518546104,272.8331909,131.5519257,19.55578995,186.9872894,132.9221954,49.22405243,123.7072754,95.42779541,59.4271965,30.48922729,100.3886566,132.4582825,263.9645081,31.8090477,24.10096931,156.7275696,247.8652496,84.55503845,55.19353485,151.6229858,38.85082245,32.00854111,65.78382111,71.90157318,55.79637146,148.7020264,24.88767052,151.8709106,47.68292618,127.6797028,217.1100006,47.82785416,71.03092957,312.105072,146.7369995,80.06999969,90.96955109,117.4499969,110.5303497,72.3874588,90.20880127,67.36688232
1/14/19,177.7674255,44.40576553,62.62342072,79.93911743,31.20541,69.23025513,340.4436951,81.79707336,123.7606049,172.767395,49.91999817,63.54327393,131.5439148,151.9410706,46.16839981,75.11856842,66.47917175,57.740345,94.06047821,66.50279999,25.32477379,166.3599548,39.6750145,41.4507103,155.0750427,8.480430603,269.6780701,131.7913971,19.24774551,188.4388123,131.7211456,49.09550858,123.5743713,95.94663239,59.05374527,30.66924477,100.7606964,133.5515289,263.7554321,31.69181252,23.83818245,156.8616943,251.6502991,83.28512573,55.68567276,149.8858337,38.78358841,31.80043983,66.32230377,71.13101959,55.71990585,149.035965,24.93315887,153.5759277,47.9187851,125.9286575,216.0200043,47.83781815,71.10572815,310.8191223,147.3882904,79.91000366,92.11235046,116.7399979,109.7112961,71.45170593,89.68865204,67.21138763
1/15/19,174.77948,44.03252411,62.545578,79.91957092,31.58920479,68.90486145,342.2705078,81.2063446,122.7182922,173.6279907,49.36000061,63.38751221,130.2962799,151.5935669,46.24574661,75.15705872,66.00689697,57.58123779,95.27330017,65.24655914,25.56832886,165.4677734,39.65587616,40.80046082,153.7649384,8.318446159,281.1955261,131.9445953,19.94332886,189.8422699,131.4770813,50.20299911,123.498436,95.03621674,58.92598724,30.04392052,99.22361755,134.2771454,262.320282,30.72464943,23.51909256,155.6832123,250.6628723,83.24545288,55.3142395,148.1870575,38.67794418,31.62206078,66.44794464,72.12308502,56.01618576,149.6275482,25.07611656,153.1023254,48.75412369,124.1006851,216.4600067,47.96733093,70.49235535,311.5603638,146.0378418,81.19999695,90.64434814,116.1500015,111.1322861,70.09242249,90.33403015,66.91011047
1/16/19,175.2790375,43.75499344,63.14884949,79.19615173,32.31742859,69.29927063,342.0955505,81.00624847,123.6291275,174.3419189,49.31999969,63.65036774,132.6132965,151.9410706,45.9266777,74.80101013,66.21470642,57.45019531,96.25135803,65.27577209,25.34819603,166.1756744,39.76113129,40.20843887,154.1985016,8.556659698,276.9664307,132.1840515,19.97313881,187.9966278,132.6390228,50.53919983,123.3845215,94.90895081,58.65081406,30.00602531,99.81103516,132.1293335,258.8892212,30.06033134,23.61294365,155.9898071,247.5652008,83.80102539,55.76923752,149.5499115,38.58189392,31.63196945,66.33425903,71.68003082,56.18822861,150.4385529,24.79020119,153.8790283,48.92118454,124.7164383,219.0299988,47.84778214,70.14826965,311.3638916,145.5493774,86.36000061,90.11476135,117.5,111.4875336,70.87055969,89.2937088,67.0267334
1/17/19,177.3419189,44.48232651,62.68179703,79.92935944,33.0456543,70.23601532,348.9266357,81.97810364,126.3334579,176.9237366,49.74000168,63.36803055,136.1122742,154.5086365,46.62283325,76.08088684,67.03648376,58.03050613,98.83343506,66.16196442,26.85634422,168.0278931,40.31616974,40.98485947,157.0896759,8.709116936,287.0070496,133.9654083,20.05263519,189.4866028,134.5918732,50.8259697,125.9477158,97.81642151,59.4763298,30.56502151,101.9550858,134.1416931,264.9814758,30.88096046,23.7161808,158.1647034,255.6385498,86.13582611,56.95779419,153.1010437,38.76437759,32.24637985,67.47103882,72.31573486,57.51670837,152.909729,24.62774849,157.45961,49.71721268,127.6219482,220.75,48.43553925,70.06598663,311.7032166,148.1065979,86.73999786,92.52117157,119.3799973,111.6651459,73.11636353,89.89093018,68.1734848
1/18/19,181.1808929,45.94656372,63.10993576,81.6401825,33.42945099,71.3502655,354.4070129,84.48394775,129.0929871,180.8356018,50.06000137,65.57798767,141.2340393,158.8909149,46.51647568,77.6494751,67.88659668,59.60295105,101.953476,67.47662354,27.79776764,171.5577698,41.24440384,41.79039001,159.8007355,8.63288784,292.8665161,135.8521118,20.21162415,192.533844,137.4528656,51.03361893,129.7450104,103.8761063,61.43200684,31.01033401,108.2012329,138.1374054,268.849762,31.47688866,24.53268051,161.9684143,259.1912537,90.36886597,58.48063278,155.9515076,39.5423584,33.19771194,68.1471405,73.45228577,58.17617416,157.1938324,25.13459778,158.9088745,50.68030548,131.6916351,225.1399994,49.21258545,71.89113617,317.8113708,151.6502686,85.58999634,94.39797211,123.3199997,114.1715851,74.5150528,90.99868011,69.20362091
1/22/19,177.8506622,45.13310623,62.23421478,80.33995056,32.21902466,69.8021698,347.7703247,82.84514618,124.9726028,178.7329712,49.63999939,64.08846283,137.1253357,153.3213654,45.53992462,76.30221558,66.53586578,58.97583389,101.347084,66.60017395,27.6806736,170.5783081,40.05779266,40.53842163,158.5115662,8.251745224,288.2824707,133.9079437,16.98213768,188.890625,134.3575592,50.92485046,125.4730453,101.6147461,60.68511581,30.83979034,106.174675,134.7221985,265.7323608,30.27525902,23.28446388,158.4138184,256.2677917,87.90179443,57.61707306,151.9781342,38.57228851,33.10852432,66.44794464,73.37523651,57.1152916,155.9725189,24.95265388,154.0684662,49.66807938,111.3048172,217.3899994,48.26619339,69.56482697,306.8274231,148.47052,83.33999634,95.40142059,118.2399979,114.7636719,70.87055969,91.39361572,67.31827545
1/23/19,177.878418,44.48232651,61.99095917,80.58434296,31.14636421,69.72327423,348.4602051,82.87372589,124.5757065,178.1266327,49.27000046,63.35830307,134.5644531,152.1341248,45.73330307,75.84993744,66.26193237,58.4048996,101.7382889,66.66834259,27.58700562,168.4254761,39.62716293,39.94640732,160.0187378,8.318446159,284.973999,134.789032,17.93607712,188.9963531,132.7073822,50.67763519,124.4667435,99.74494171,60.63597488,30.35658455,104.9606857,137.4988708,269.4580688,30.22641182,23.92265129,157.331131,261.5920105,86.60541534,57.21779251,150.5000916,38.64912796,32.93014908,70.02581787,73.46191406,56.7712326,154.3886566,24.17288208,154.5610504,50.13979721,114.0564194,220.4199982,48.98345184,69.90891266,310.2476196,147.8096771,82.87999725,93.76617432,116.0199966,115.2669373,69.19606018,91.42250824,66.46307373
1/24/19,178.0912018,44.40576553,64.00510406,81.1415863,33.12438583,70.20645142,348.1298218,82.45450592,125.4356689,178.4982758,49.50999832,63.32909775,134.9772034,152.9256134,45.9460144,76.19638062,66.27136993,59.00392151,101.5426865,66.81442261,27.5448513,168.8327942,39.91424942,40.76163483,161.9240875,8.366088867,274.4826355,135.2104187,18.28386688,191.3418732,133.5373535,50.44031906,124.2958679,100.5476761,61.10770798,30.57450294,105.0879517,137.3150482,271.1118164,30.74418831,23.72556496,158.988678,261.1950989,87.02872467,57.37564468,151.7093658,39.03503799,33.33644867,69.14031982,73.04774475,57.66963196,155.2760315,24.54977036,154.7504883,53.27475739,113.7581482,227.0599976,51.72302246,70.23802948,311.4442444,153.5657654,84.02999878,92.63265228,123.3199997,114.6156616,69.96435547,90.94088745,66.69631195
1/25/19,181.217865,45.55418777,61.76716232,82.3049469,34.42337799,70.32476044,353.8919678,82.94042206,129.3387146,180.9040527,50.08000183,64.44866943,137.7444611,155.8889618,46.11038589,76.48506165,67.1309433,59.8462944,103.312973,67.51557922,27.88207626,170.0546722,40.91904068,40.71311569,162.3032684,8.728172302,279.8625488,135.7180176,18.42298508,194.2545319,134.0255585,50.94462585,126.4983292,102.1629486,62.67027664,30.9913826,106.6250153,138.8146515,272.8131104,30.89072609,24.10096931,158.2030334,264.1185608,88.99973297,58.21134949,154.5118408,39.61391068,34.4364357,69.28990173,73.43302917,58.29086685,158.7299805,24.77720451,154.6084137,54.03147888,116.0094757,221.2599945,52.4004364,70.66440582,314.2125549,154.1499939,84.13999939,93.68257141,127.2600021,115.6912537,67.51172638,91.41287994,67.89165497
1/28/19,178.7202148,46.12840652,62.78883362,82.39293671,35.98807526,69.1710968,352.6967773,82.67363739,117.5350952,178.957901,49.84000015,63.87428284,133.9734955,151.053009,46.41978455,76.25411224,65.2795639,58.41424561,102.9021835,66.53200531,27.81650543,168.696991,40.1726265,41.18866348,163.2227325,8.509017944,277.0814514,134.5400085,18.1447525,196.6577301,132.4535065,50.21288681,124.4097977,102.2510452,62.02166367,30.97243309,107.0362091,138.0503387,273.6019287,31.36942291,24.23236084,158.8449707,265.5319214,89.73390961,56.92065048,151.3158722,39.11222458,34.70399857,68.85313416,72.94181061,58.09016037,155.7626038,24.27684975,154.2674103,54.56215668,116.6155853,219.8300018,52.59968567,70.64195251,313.2391663,153.1443481,84.59999847,93.21800232,124.7900009,114.6945953,66.29032135,91.027565,67.39602661
1/29/19,182.1891632,45.80301666,62.81802368,83.12612915,35.71253204,70.76848602,354.5819092,82.52120209,119.5764008,179.0654907,49.58000183,63.68930817,137.312973,154.9044037,46.62283325,82.9133606,67.16871643,59.36894608,102.6087799,66.90205383,28.08815765,168.3285065,41.03387451,41.79039001,166.8343048,8.480430603,284.0150452,135.7467499,18.2739296,198.4553223,135.8222198,50.03489304,128.1026917,103.0733795,61.85459518,31.09560204,105.9788666,150.1729126,277.5747681,31.48666,23.91326523,159.9371948,271.1755371,90.31594086,60.2077446,155.5964203,39.53672791,34.58508301,70.50447083,73.24040222,58.03281021,165.6665802,23.99743462,153.7843323,55.39749146,118.6552277,221.9799957,52.54986954,72.36985016,335.5196228,153.4029236,85.66999817,94.11925507,124.3199997,114.6945953,67.86632538,91.27802277,68.50390625
1/30/19,184.3353119,45.95684814,62.91533279,83.98644257,35.76173401,71.577034,376.7462769,82.63553619,122.9596481,182.5079041,50.13999939,64.54603577,137.29422,157.2499847,48.60492706,85.47312164,68.84061432,61.48426056,103.5770569,67.60321808,28.39479637,172.1007996,41.75159073,42.2562294,162.0093536,8.671001434,283.9382629,137.2216492,18.59190941,200.7046814,133.8693237,50.85562515,128.7387085,104.7277908,62.82752228,31.35141754,105.5383148,149.8633118,277.2135925,31.43781281,24.02588844,161.3265076,271.8435059,92.27373505,60.12417984,158.3605042,39.73932648,34.86256027,71.27028656,73.74124908,62.30499649,163.9872437,24.06891441,155.3472748,56.49817657,119.7616425,221.9499969,53.27710724,75.2122879,343.8602905,154.0254669,87.47000122,94.01704407,127.9700012,115.9478226,67.37382507,91.45140076,69.96164703
1/31/19,185.2881165,46.014534,62.22448349,83.93754578,35.20080566,71.88271332,374.7056885,82.67363739,125.842041,183.3783112,50.63000107,63.96190643,137.9977417,158.3020935,47.7927475,84.52043152,72.02383423,61.27833176,104.6725006,67.48636627,28.52216911,172.1977997,42.14393997,43.96434021,162.2558594,9.681033134,283.2766113,137.5568085,18.70121765,198.4553223,134.6114349,51.34015656,130.3525848,104.7865372,63.68251801,31.9956913,103.5313187,148.1992188,275.3317566,31.66250992,24.10096931,160.7133026,266.7419739,89.90587616,60.83917236,158.1781464,39.73932648,35.02111816,70.64207458,73.8857193,61.57862854,161.7450714,24.19887161,157.2322693,55.78076172,121.6473465,224.2200012,53.0280571,74.83081055,349.1647644,152.349411,87.26999664,97.92861938,125.2600021,115.8590088,68.12242126,92.15457916,69.25222778
2/1/19,184.233551,46.31257629,62.62342072,84.80761719,35.53539658,72.38559723,376.4645081,83.57879639,123.7156906,184.454071,50.91999817,64.44866943,137.6225281,158.186264,48.26652145,84.30872345,72.24108887,62.38279343,105.572319,67.88562775,28.5646286,173.8851471,42.067379,43.57613754,160.2272797,9.709618568,280.4859619,138.591156,18.38323784,198.3783875,134.8164825,51.19182968,127.618515,105.5598907,64.26235199,31.5030098,103.9620819,148.7700653,276.1775818,32.2779808,24.00711632,163.2653656,264.2347717,91.28161621,60.31916809,157.7750549,39.55602264,34.17878723,71.18653107,74.11688995,60.68978882,161.1821136,24.31583786,156.6639099,56.14438248,122.946167,223.1399994,53.30699158,75.60873413,351.1561584,152.9240723,87.48999786,98.56970978,126.3399963,117.2010422,68.97936249,91.96192169,68.1734848
2/4/19,185.2048645,47.37016678,62.7401886,85.32575226,36.19473267,72.67154694,385.7636414,84.43630219,123.6873474,186.1654968,51.52999878,65.63639832,139.5361481,158.7943726,48.67260742,84.00077057,72.82672119,63.31876755,105.406044,68.40175629,28.97505379,177.2016602,42.52671051,44.37195206,165.5167084,9.728675842,286.3645325,141.6750336,18.61178589,203.1463165,134.8750763,51.64669418,131.3968658,106.3528366,65.3826828,32.04305649,103.3844604,152.1175537,283.9616699,32.61013794,24.11035538,163.6698456,269.820343,93.5171814,60.58845901,158.8308105,39.73932648,34.45625305,71.28225708,74.86817169,61.38747787,161.8977051,23.98443794,157.4122314,57.28437424,123.9082565,225.6100006,53.45642471,75.30954742,359.5503845,154.3223724,88.62000275,99.02496338,129.3899994,117.7733765,70.15151978,92.47245026,68.33869934
2/5/19,186.0466156,47.65859985,62.99316406,87.10501099,36.44142532,73.85482025,398.5705566,85.484375,124.7457962,187.5737915,51.84000015,66.46391296,140.5398865,158.5048218,48.86598969,84.86686707,72.87394714,62.61678696,105.4158096,68.96658325,29.0694046,178.1714172,42.7850914,43.98374557,163.2511749,10.12887573,287.6879578,142.4028778,18.69127846,203.6077423,135.089859,51.62691498,130.8557587,107.2143097,65.57923126,32.25150299,103.0026398,152.6690216,284.6175232,32.42451859,24.20420647,162.6393738,269.5588989,93.74867249,60.88560104,159.5218353,40.00946426,34.30760956,72.25749969,75.3015976,60.79491425,162.8995514,24.46529388,157.2038727,56.88144684,125.3225403,226.8800049,54.17368698,75.76581573,373.3383789,154.4852142,89.45999908,100.0284195,129.1399994,118.3457184,71.58960724,93.6379776,68.74686432
2/6/19,187.38797,47.83165359,63.07101059,87.63291168,36.2736702,73.57871246,399.4742432,86.50386047,123.3660202,187.3292847,51.93000031,66.2886734,140.098999,157.9932404,48.84664917,84.61666107,72.67559814,62.71974182,104.7213974,68.75233459,29.02223015,178.2490082,43.05302811,43.47908401,163.763031,9.976417542,291.0731812,142.6039886,18.20437431,202.8963928,134.9336548,51.69613647,130.5994568,106.3528366,66.84698486,32.3272934,101.2012482,152.5142059,284.9690857,32.48313522,24.147892,162.7356873,271.4465942,91.92980957,60.87630844,159.3202667,40.038414,34.44634247,72.61049652,74.52142334,60.84270096,163.1190033,24.30284309,156.8533783,56.61610031,125.2936707,226.8699951,53.90471268,75.43669891,374.9725647,153.9488525,89.75,101.1061707,128.8999939,118.0595474,71.59946442,93.10820007,69.54375458
2/7/19,184.8625793,47.40861893,63.46994781,88.70828247,35.69147873,74.06188965,395.6802673,86.09415436,121.7027435,187.5249023,51.29000092,66.40549469,140.3522644,156.1785583,48.74028778,83.64472961,72.12773132,62.09262848,104.2617035,69.53140259,28.65898132,175.8828278,41.87598419,43.43055344,164.5498352,9.585745811,290.6320801,141.8856964,17.62613869,202.0985718,134.6016541,51.62691498,128.1786652,106.8336792,64.10510254,32.10938644,100.9662781,152.3110504,285.2542725,34.70077515,23.97896004,164.1706238,269.6266785,94.57543945,61.19201279,156.4952545,39.49813461,33.99049377,72.22758484,74.86817169,60.26925278,162.1744232,24.43930435,143.7151337,56.48834991,123.1963196,227.1199951,52.86865997,75.71347046,375.9370117,154.7438049,87.86000061,100.2885666,125.9800034,118.6614914,72.29995728,93.32975006,68.38729858
2/8/19,184.8440857,47.36055374,63.50886536,89.34373474,35.5237236,74.70281219,395.4263611,86.09415436,121.5326462,189.9502258,51.72999954,66.93120575,139.0952606,157.0955353,48.79830551,83.54847717,71.62711334,62.46702194,104.535553,69.25873566,28.6259594,171.8777924,41.89512634,43.43055344,163.1563568,9.347531319,289.4086304,142.3262482,17.04790497,201.1564789,136.7205353,51.82468414,128.8431702,107.2360077,64.59648895,32.21360397,100.0753784,154.952301,286.556366,35.07201767,24.68284416,165.124054,271.6498718,93.75530243,61.23843765,156.2831116,39.55602264,34.00040817,73.28659058,73.85682678,60.59420395,161.6687317,24.67063332,145.0033875,56.65541458,122.0129395,228.6900024,52.38051605,76.23707581,379.8751831,154.8874664,88.16999817,100.4372101,126.2900009,120.3686371,72.41835785,93.84028625,68.60108948
2/11/19,185.8523712,47.75474167,64.51107788,89.46105194,36.1059227,74.9887619,394.4888611,85.8368988,121.8444977,193.2557526,52.18999863,67.37904358,139.0014648,156.3136597,48.93367004,84.09700775,71.43819427,62.63549805,104.8974533,69.30741882,29.18734169,175.6112976,42.564991,43.83817291,162.0283356,9.557161331,295.5834961,142.2017365,17.43671799,202.3965454,137.0525208,52.02244949,129.3273315,107.5794601,64.59648895,32.27993011,100.6627884,155.4360352,285.1687927,35.39440536,24.51391792,170.4111633,272.4727173,92.98806,60.98652267,157.9704132,39.64285278,34.29769516,73.42420197,74.06871796,61.87490463,161.9167938,24.94431686,147.0494385,57.27454376,123.4753265,229.7700043,52.54986954,76.6783905,382.8578186,157.4063416,89.15000153,101.2083664,127.8899994,120.4771805,72.87221527,93.79212189,69.39797974
2/12/19,191.0882111,48.92769623,64.89056396,90.95678711,35.27703476,76.26074982,401.1003113,86.71347809,125.3789749,196.170105,53.25999832,69.23851013,142.3878479,159.4507446,48.2375145,86.6182785,72.42054749,63.71187592,106.0417786,71.1187439,29.65437889,179.839386,43.79945374,45.68215179,163.763031,9.50951767,301.0550842,144.0022736,17.86540794,205.9724884,139.6009979,52.51686859,131.6151886,109.404686,66.46372223,32.7915535,101.9648819,156.8098297,289.0370178,35.9317131,24.37313843,173.9359283,274.9992371,93.83465576,62.29283905,163.996521,40.32784271,35.10039139,74.17807007,74.71405792,62.59170532,164.7791901,25.40045547,147.4472809,56.7045517,127.2948151,232.2200012,53.5859375,77.60592651,385.0456543,159.9922485,87.97000122,102.815773,131.4100037,122.0659103,69.61633301,95.02507782,70.8460083
2/13/19,194.0020905,49.43725586,64.90027618,91.67042542,35.7309494,77.67079163,400.9635925,86.60866547,125.7853394,197.3143158,53.40999985,69.24825287,143.2508698,157.0472717,48.74028778,86.70489502,73.36511993,64.03011322,106.1200256,71.83937836,29.72514153,180.0042572,44.48845673,46.04124069,164.4455566,9.88113308,301.8161316,145.0749054,17.83550072,207.625885,138.624588,52.75418091,132.7354126,108.9925232,67.24992371,32.99999619,102.0921631,156.6937561,289.3316956,36.32249451,24.44821548,174.2633514,274.2442017,95.24346924,62.91801071,165.2306824,40.74270248,35.27877045,74.4413147,74.37695313,63.3467598,168.7102356,25.6545887,147.087326,56.99937057,129.2683105,231.3500061,54.34304428,78.23425293,385.8583069,161.7449646,88.58000183,104.0700531,132.1399994,122.2829971,72.38877106,94.93838501,70.86550903
2/14/19,190.8817444,49.11998367,64.77378845,89.62724304,35.63227463,76.82281494,400.221344,86.41810608,125.3316956,196.9720306,53.93000031,69.7350235,142.0126343,156.7770081,48.80796814,86.67601776,72.92116547,62.67259216,106.540596,72.02440643,29.42321968,178.3556824,44.34490967,45.65303421,163.1374054,9.566687584,300.3711548,144.1554871,17.43671799,206.1743469,137.7555542,52.3982048,131.7196503,110.0130844,66.88539124,32.82945633,102.6991348,156.9646454,286.0812073,36.39087677,24.47637367,175.0145264,271.6305237,95.81890106,62.39548111,163.0130768,40.35678864,35.11030579,74.70915222,73.73161316,63.3467598,168.319046,25.85659599,147.693573,56.99937057,128.1131287,232.4400024,53.7951355,77.41892242,383.7865295,162.4632721,88.15000153,103.8749313,131.6999969,122.2040634,71.08642578,95.20808411,70.67050171
2/15/19,194.5423126,49.64877701,64.87160492,89.50991821,34.58629608,77.90746307,408.1805115,87.13269806,128.7149811,199.2995911,54.02999878,70.62095642,145.83992,153.4662018,49.38810349,87.76344299,74.36638641,64.39777374,106.912262,71.71277618,29.70627022,173.8754578,45.72290802,46.00242615,166.1139069,9.614331245,305.0046997,146.8371124,17.49653625,211.1921844,140.7239075,52.82339859,136.9029999,111.4653931,67.70310974,33.2558136,105.2837524,159.4414063,292.0023804,36.596035,24.68284416,176.1123962,277.8065796,96.8110199,63.54317856,167.4386292,41.21544266,35.43732071,76.89390564,74.77184296,64.01579285,170.1898956,26.13679504,149.4554291,56.7045517,131.2995758,236.3800049,54.6120224,78.338974,393.0023193,163.0475159,88.30999756,103.0108566,134.8600006,123.7237167,73.91803741,95.42001343,72.08429718
2/19/19,194.1231995,49.9852829,63.15003967,86.04918671,35.00074005,77.93703461,406.5105286,87.60910034,128.3369446,199.0062103,53.31999969,70.5917511,144.1420593,151.7962494,50.10358429,87.97515106,74.43249512,64.00182343,106.9220428,73.05665588,29.46567535,174.7967072,45.19659424,46.64296341,165.6778412,9.652446747,303.1069336,146.7987823,18.00498009,209.5580444,139.1811371,52.5366478,135.9916534,111.6812897,70.19567871,33.07579803,107.2515945,159.2382202,290.0539856,37.03565216,24.35436821,176.0064545,278.1647644,98.9010849,63.65514755,167.1204529,40.98389435,35.36795425,77.42354584,74.42510986,64.46496582,170.2570496,25.8761425,150.7342224,56.6750679,131.4632416,235.4499969,54.3928566,78.5409317,389.8321838,164.0914307,89.23999786,102.9179611,134.2899933,122.7862701,73.57273102,95.43927002,71.4310379
2/20/19,194.2349396,50.44677353,61.95668793,85.98075867,34.59616852,78.69628906,411.6766357,87.67579651,132.5991211,198.5856781,53.47999954,71.31217957,145.7648773,154.3252716,49.54280472,88.61027527,75.30150604,64.6523056,105.7581329,73.57279968,29.29584885,176.4064941,45.69421005,46.41974258,165.3650208,9.623859406,299.6293945,148.0438232,18.33397484,212.2784424,139.7962952,52.44764709,136.3333893,111.6616669,72.70794678,33.56847,108.7299042,159.8283997,291.973877,36.70349884,24.26051521,176.7095032,279.006958,100.8654861,64.42027283,169.0584564,41.28297424,36.27964783,77.29716492,74.38658142,64.73258972,171.5810394,25.64155579,151.3972778,53.47130966,131.7135162,235.8399963,54.78137589,78.96729279,389.5195923,163.7658081,88.5,103.1966782,136.2599945,121.2074051,74.07588959,95.53560638,72.22079468
2/21/19,193.5270691,50.58137131,61.48716736,86.25448608,34.51722336,78.15396881,407.7996216,87.82823944,131.2476807,198.5074463,56.52999878,70.65014648,145.5947723,157.1920624,49.77485275,88.11949158,75.2731781,63.8604126,108.0663757,73.5435791,29.46095848,176.7652893,44.36405182,46.79024506,162.6919098,9.557161331,298.232605,146.9365997,18.18443298,209.4508972,139.1030273,52.48719788,135.96315,109.3654251,72.6685257,33.72006989,109.4054337,159.2189026,289.4172363,36.85004044,24.27928352,176.1798248,278.309967,100.53479,64.54156494,168.6727753,41.04177856,35.85353088,76.02723694,74.78147888,64.40762329,170.7367554,25.81749725,152.3729401,53.37303925,132.4066315,233.2899933,54.48250961,78.9523468,387.0995789,162.9804382,88.83999634,103.8377762,135.0500031,122.884964,72.5959549,95.6704483,72.46457672
2/22/19,194.9987335,51.12939835,61.03721619,87.6915741,35.02047729,78.29199982,414.1180725,87.59957886,131.05867,199.8961487,58.29000092,71.37059784,146.8894043,160.2036591,49.81352997,88.85086823,76.31220245,64.62402344,108.330452,73.81626129,29.56002808,175.0294647,44.55543518,47.43374252,163.5545044,9.690559387,300.9106445,147.5046387,18.22431183,209.5184326,141.1437836,52.51686859,137.4915771,107.0691986,73.34832764,33.89060974,109.0138168,160.4862976,291.9073486,36.93796921,24.49514198,176.5265045,280.65271,100.4421844,65.21340942,169.4730377,41.53382492,36.1508255,76.89994049,74.77184296,65.5406189,171.9552002,25.69368935,153.7355194,52.69493866,133.7351532,235.5500031,54.85110474,79.53578949,390.1447144,162.8751068,89.43000031,102.5370255,136.8399963,123.3783417,72.37890625,96.06539917,72.93258667
2/25/19,196.1444244,51.28322601,61.37957001,86.71395874,35.42505646,78.65684509,416.8720398,86.73253632,133.6386414,199.954834,59.20999908,70.8935318,147.4942017,159.1322327,49.70717239,88.97595215,76.43499756,64.81257629,107.9685669,73.43645477,29.6732502,175.5919342,44.35447693,47.18999863,164.1232452,10.3099165,299.9569397,148.3326569,18.35391617,206.1311951,141.4171906,52.3982048,137.671936,105.3813629,73.72270203,33.94745636,109.160675,158.5513306,290.8048706,37.0161171,24.09158325,174.7063599,279.0390015,100.5149384,64.84016418,169.9358368,41.74607468,36.22019577,77.20085907,74.82964325,65.11814117,172.7706909,25.52426338,153.2305145,53.02907562,132.2622681,235.3600006,54.8212204,79.98458862,389.2963867,162.3866577,89.58000183,103.9054184,136.2899933,123.5757065,77.01603699,95.65119171,73.38110352
2/26/19,195.0267029,50.74481583,61.56542206,86.65530396,35.77042007,78.02577209,416.774353,86.80875397,130.3971558,198.72258,58.90999985,70.83512878,146.7665405,158.1090698,49.42677689,87.7826767,76.02882385,64.42605591,108.5162888,72.72556305,29.63079262,176.2125244,43.69419098,46.82923889,161.146759,10.56375885,297.2307434,148.197876,18.36388588,204.6160889,140.1575775,52.4278717,137.026413,105.97995,73.68328094,33.71058655,107.2124252,157.0614014,290.7193298,36.88911819,23.92265129,173.8395996,278.5530396,99.87337494,64.69085693,168.9620361,41.46628571,35.57606506,76.55085754,74.64663696,64.88771057,172.0223694,25.51774788,152.4396057,52.7637291,130.8278656,235.1499939,54.27331161,79.55075836,385.6439819,162.9612885,89.52999878,104.0741425,134.8399963,123.6941071,72.97087097,95.77642059,73.48834991
2/27/19,194.7006836,50.70636368,60.62638855,88.40522766,35.21782684,78.52866364,425.2413025,85.81785583,131.9092255,200.4633636,58.47999954,70.97187805,146.8138123,157.9063416,48.75963211,87.76334381,76.17050934,64.61460876,106.3547516,72.79373169,29.96573639,176.3095245,43.51237106,46.9754982,160.5211182,10.78177261,299.7064819,148.8525848,18.573246,202.8886566,141.5441437,52.4575386,137.9377594,105.0084763,73.68328094,33.64426422,106.360672,156.780838,292.335022,37.0161171,23.79125977,174.1381378,278.7668457,99.51620483,63.84177017,171.1796112,41.55311584,35.6454277,76.37631226,75.12824249,65.55023193,173.1832581,25.60245895,155.2601166,52.92097473,131.3669739,237,54.51240158,80.00704193,383.5275574,162.7591248,87.59999847,104.158493,135.6600037,124.1085663,74.29295349,96.55665588,74.3951416
