Date,APD,ALB,AMCR,AVY,BLL,CE,CF,CTVA,DOW,DD,EMN,ECL,FMC,FCX,IFF,IP,LIN,LYB,MLM,NEM,NUE,PKG,PPG,SEE,SHW,MOS,VMC,WRK
2019-04-05,186.15902709960938,83.35883331298828,10.015958786010742,110.20182037353516,57.289207458496094,100.9012680053711,40.74043273925781,,51.499027252197266,77.45297241210938,77.14070892333984,178.72377014160156,77.84849548339844,13.09811782836914,126.53531646728516,42.911651611328125,179.0580596923828,82.85894012451172,202.45352172851562,34.59670639038086,57.105796813964844,96.72205352783203,110.9848861694336,44.982765197753906,442.3075256347656,27.37812042236328,118.08085632324219,37.10439682006836
2019-04-08,186.0048370361328,84.13301849365234,10.19167709350586,110.07621002197266,57.37793731689453,97.8959732055664,40.81539535522461,,51.41805648803711,77.94344329833984,76.6069564819336,178.2615203857422,78.138916015625,13.500986099243164,126.27693939208984,42.90260314941406,179.27142333984375,83.10462188720703,202.45352172851562,34.74836730957031,56.908203125,96.21100616455078,110.44425201416016,44.86623001098633,439.5506591796875,27.309480667114258,118.55235290527344,36.79744338989258
2019-04-09,185.28216552734375,82.04276275634766,10.404389381408691,108.82962036132812,56.825843811035156,96.95146942138672,40.056434631347656,,50.62631607055664,78.10694122314453,75.97020721435547,178.51724243164062,77.48065185546875,13.147249221801758,125.54962921142578,42.694244384765625,177.3898468017578,82.12190246582031,201.6272430419922,34.691490173339844,55.36505889892578,95.42549896240234,110.32840728759766,44.63315963745117,436.9021301269531,26.90743637084961,117.57989501953125,36.20213317871094
2019-04-10,186.01449584960938,82.78789520263672,10.404389381408691,109.93126678466797,57.42723083496094,97.13272857666016,39.86903381347656,,50.12248229980469,78.67915344238281,76.43840789794922,179.5795135498047,77.84849548339844,13.255334854125977,124.87971496582031,42.51306915283203,175.56651306152344,81.4940414428711,201.48953247070312,34.37870407104492,54.79108428955078,96.05010986328125,110.92696380615234,45.099300384521484,436.87261962890625,26.828990936279297,117.63882446289062,36.267250061035156
2019-04-11,186.5059356689453,80.03958892822266,10.404389381408691,110.50139617919922,57.79199981689453,97.4094009399414,39.58794021606445,,49.38472366333008,79.47615814208984,76.49459838867188,179.972900390625,77.33544158935547,13.176726341247559,125.50175476074219,42.63083267211914,174.43174743652344,82.35848999023438,203.82077026367188,34.09434509277344,54.26415252685547,96.06903076171875,110.56009674072266,45.48775100708008,436.4295654296875,26.475976943969727,118.35590362548828,36.276546478271484
2019-04-12,187.09373474121094,80.95890808105469,10.404389381408691,112.39543151855469,57.210330963134766,100.46239471435547,39.89714431762695,,52.45271301269531,80.66146087646484,78.60150146484375,182.0482177734375,77.41287994384766,13.512063026428223,127.76985931396484,43.26494598388672,174.91673278808594,83.97816467285156,208.6898193359375,34.359737396240234,55.0827751159668,97.7914810180664,111.60275268554688,45.3517951965332,434.7261657714844,26.279857635498047,119.98650360107422,36.77884292602539
2019-04-15,186.87208557128906,79.6041259765625,10.404389381408691,112.12486267089844,57.515960693359375,99.21257019042969,40.16887664794922,,51.98486328125,79.49659729003906,78.60150146484375,180.7499237060547,77.20960998535156,13.502199172973633,128.23880004882812,42.64895248413086,174.7130126953125,83.91447448730469,208.1881561279297,34.283912658691406,54.48057556152344,96.06903076171875,112.44268798828125,45.06045913696289,436.9316711425781,26.113157272338867,119.94721221923828,36.0254020690918
2019-04-16,189.92672729492188,80.52345275878906,10.311905860900879,112.45341491699219,56.74697494506836,100.52918243408203,41.096492767333984,,52.632652282714844,80.00749206542969,79.13524627685547,182.3137969970703,78.17762756347656,13.965752601623535,129.5211944580078,40.683189392089844,175.1785430908203,83.86896514892578,208.542236328125,33.79817199707031,54.78167724609375,92.69039154052734,114.3059310913086,45.06045913696289,443.5284423828125,26.319082260131836,120.40888214111328,34.304595947265625
2019-04-17,190.55308532714844,79.44927978515625,10.182428359985352,109.81529235839844,56.24418258666992,100.5959701538086,41.80860900878906,,52.470703125,80.10968780517578,78.43294525146484,179.95326232910156,78.16795349121094,14.005204200744629,129.15753173828125,39.82259750366211,174.4899444580078,83.49589538574219,206.18153381347656,33.20555877685547,54.57466506958008,90.2486801147461,113.33086395263672,44.302974700927734,436.08489990234375,26.37791633605957,119.93738555908203,33.02096176147461
2019-04-18,190.89035034179688,79.90410614013672,10.182428359985352,109.55438232421875,57.68355178833008,100.35746002197266,42.295841217041016,,51.97587585449219,79.7009506225586,78.6857681274414,180.1892852783203,77.39353942871094,13.807948112487793,130.15283203125,40.24835968017578,174.9651641845703,83.52320098876953,208.10946655273438,32.098060607910156,54.10419464111328,91.2424087524414,115.71544647216797,44.39037322998047,445.4582214355469,26.544618606567383,120.62499237060547,33.011653900146484
