Date,AFL,ALL,AXP,AIG,AMP,AON,AJG,AIZ,BAC,BLK,COF,CBOE,SCHW,CB,CINF,C,CFG,CME,CMA,DFS,RE,FITB,FRC,BEN,GL,GS,HIG,HBAN,ICE,IVZ,JPM,KEY,LNC,L,MTB,MKTX,MMC,MET,MCO,MS,MSCI,NDAQ,NTRS,PBCT,PNC,PFG,PGR,PRU,RJF,RF,SPGI,STT,SIVB,SYF,TROW,BK,TRV,TFC,USB,UNM,WRB,WFC,WLTW,ZION
3/12/18,42.24806976,89.68190002,93.21495819,51.55715561,147.7728577,141.7167664,67.95619202,83.83748627,30.8215332,530.5333252,95.78342438,122.7432938,55.24832916,133.7801514,69.21439362,69.20343018,40.7173233,156.0216522,88.93479919,72.66523743,246.7452698,30.55495644,96.16726685,32.55672073,84.87380219,258.7286682,51.5330925,14.39726353,72.83432007,29.05560684,107.4205704,19.37645721,71.6582489,50.73021698,180.1149597,218.8215179,80.3795166,41.61149979,165.4194031,54.32963562,149.2781982,81.30265808,101.4325638,17.4280262,146.9975433,55.88682556,52.93188477,94.77532196,93.35877991,17.91693306,190.9371033,99.75714111,267.480011,33.90943146,107.7421722,52.09783936,132.2055511,49.88256073,49.72450256,44.64427185,45.74800873,52.2477951,155.9146271,51.85903168
3/13/18,42.21086121,91.15690613,91.01987457,50.94695282,146.8763123,141.3777924,67.53922272,83.93169403,30.37103462,523.3612061,94.21975708,118.8772125,54.21529388,132.7049561,69.06719208,68.19297028,40.34676361,151.9915619,87.68218231,71.902771,247.1039581,30.3765831,94.98290253,32.22158813,84.24958801,254.1385651,50.7022171,14.23127651,72.24717712,28.71051407,106.1332703,18.98537445,71.13731384,50.46430969,178.3961334,219.6256104,80.10498047,41.68228912,164.65979,53.51805878,146.9428406,80.6968689,100.5433578,17.37602615,145.394043,55.55885696,52.96718597,94.52519989,92.41795349,17.72804451,190.8688965,98.38218689,262.1900024,33.63433838,107.6317596,51.65476608,131.4580688,49.68517685,48.94713593,44.31840515,45.49554443,51.83355331,155.3692322,51.09828186
3/14/18,41.95968628,91.15690613,90.2181778,50.31493378,145.1201935,139.6924133,67.03696442,82.92375183,30.1645546,518.6291504,92.67517853,118.2526932,53.50746918,131.6017303,68.11968994,66.88208008,39.81739044,150.2761993,86.46118927,71.09384155,245.7823639,29.98416519,93.77896881,31.76384544,83.13770294,250.2583313,50.29144287,14.02160931,71.75471497,28.00348282,104.9463806,18.59429169,69.70251465,50.18854904,175.8641205,219.2333679,79.30032349,41.51414871,162.3322906,52.55892181,149.6464233,79.86386871,98.63530731,17.17670441,143.2197723,55.0004425,54.19405365,93.18839264,91.059021,17.44922256,187.4488678,96.96141815,259.5299988,33.10250092,106.9189682,50.64862061,130.3648224,49.00333786,48.15167999,43.60500717,45.02215195,50.99608231,154.5464478,50.20921326
3/15/18,41.87130356,91.53510284,90.08457184,50.06760788,143.6228485,140.4188995,67.03696442,83.72445679,30.12701225,517.6734009,93.48561096,117.578598,53.17269135,131.8821869,68.34967804,66.76374817,39.66740417,152.5264282,86.75318146,70.08034515,244.8383942,29.93957138,93.56364441,31.60037041,83.43031311,252.3215027,50.23543167,14.01287365,71.70643616,27.70888329,105.2111664,18.58539963,69.90355682,50.16884613,175.8825836,219.7432709,79.38552856,41.55839157,162.1277771,52.77103806,150.1503143,79.94946289,98.27407074,17.13337517,143.0204468,54.92952347,54.35292816,93.56787872,90.67888641,17.4222393,187.770401,97.07139587,259.769989,31.79123878,106.8356552,50.6301651,131.2524719,48.99436569,48.23303223,43.86922836,44.93378067,51.17618561,155.2640381,50.18171692
3/16/18,42.08992386,92.21587372,91.24892426,49.737854,145.2033691,141.3874664,67.29284668,84.71353912,30.19270706,522.9899292,94.73461914,118.1832962,53.28747559,131.8074036,69.11318207,66.88208008,39.58799744,152.2774353,87.54063416,71.16822815,246.7546539,30.07335281,94.59136963,31.87011147,83.47906494,253.2584229,50.3474617,14.13602352,71.96715546,27.94456863,105.3937607,18.62984276,69.78476715,50.38551331,175.9195709,220.2335968,79.83045197,41.87698746,162.9263153,53.03849792,150.1793671,79.84484863,99.30221558,17.15936661,145.0135498,55.0536232,54.65302658,93.70586395,92.72206879,17.6560936,187.5755463,97.96054077,263.7999878,32.27723694,106.9560013,50.76862717,132.0467377,49.38014984,48.14263535,44.28317642,45.02846909,50.33869934,155.7615356,50.88747406
3/19/18,41.58293152,91.50672913,90.51403046,49.8752594,144.2236176,140.447937,66.82849121,84.90193176,30.01438904,513.8692627,94.05768585,117.4992981,53.24920654,131.1716766,69.09479523,66.18112946,39.62329483,150.8203278,86.73547363,70.70332336,247.9535065,29.98416519,94.7186203,31.25706673,83.33278656,248.4601288,49.89935303,14.0040741,71.51329803,27.47320938,104.5629578,18.59429169,69.27298737,50.21809006,174.9215393,218.4292603,79.91564178,41.67345047,161.0662689,52.52202606,150.5670319,79.51203918,98.84833527,17.00337791,144.4337158,54.6192894,54.60889435,92.90378571,91.72422791,17.58413887,185.5683441,97.00724792,260.5899963,32.33224487,104.9379578,50.15940475,130.8320465,49.3083725,47.72684479,43.92207336,45.1799469,49.96048355,152.2980347,50.40170288
3/20/18,42.26202011,92.08350372,90.61903381,50.95611191,145.2403412,140.7191315,67.14120483,85.65553284,30.01438904,517.2930298,94.07674408,118.8573914,53.53616333,132.1252899,69.85449982,66.38140869,39.49977112,151.4105377,87.20440674,70.07103729,245.6786041,29.90390396,93.75940704,31.36332321,83.90821838,249.0848236,50.10473251,13.92490673,71.85128021,27.38061905,104.6633835,18.60317612,69.9675293,50.63172913,174.3670959,219.8707733,80.39844513,41.77080154,163.0821686,53.00160217,153.1833496,80.01600647,98.50564575,16.94271088,143.9082947,54.72565842,55.01491165,93.92149353,91.65771484,17.50318909,190.6350403,97.30057526,264.5899963,32.46062851,103.6790009,50.2424736,132.1962128,49.03025436,47.54606247,44.27436447,45.4829216,49.43819046,152.6424866,50.22754669
3/21/18,42.20619965,91.56345367,90.41861725,51.14846802,145.9058228,138.9078674,66.59156799,85.73088837,29.91114998,523.4537964,93.60955811,116.3097305,53.41182327,131.1342621,69.99346161,66.7455368,39.6321106,151.7056732,87.58486938,69.60612488,245.0460815,29.98416519,94.84586334,31.62489319,83.93748474,247.8166046,49.85266495,13.96889019,71.4746933,27.72571564,104.7546844,18.638731,70.55242157,50.80901337,175.2542114,219.0372009,79.98191833,41.78848648,162.8386841,52.66959763,153.3577728,80.07305908,99.06138611,17.02070808,143.944519,55.13339615,54.73245621,93.90423584,92.03783417,17.56615257,188.8422241,97.9055481,265.0400085,32.36892319,104.2159119,50.40862656,131.8411713,49.09305954,47.50086594,44.59143066,45.09158707,49.3391304,151.3125763,50.50251389
3/22/18,41.27593231,89.49279785,87.24049377,50.20500565,139.6207428,134.936554,64.98055267,84.28965759,28.67228127,500.4989624,90.24389648,111.6407013,51.07792282,128.6847382,68.03863525,64.00544739,37.89402771,147.7032013,83.84223175,66.84457397,239.0990448,28.8069191,90.1574173,30.46419334,81.76246643,239.0623474,48.43364334,13.46748829,69.26343536,26.47158241,100.3815231,17.79434204,67.26241302,49.47945404,168.6007538,216.9485779,78.03182983,40.45218277,156.7033844,50.39163589,151.2937622,77.99065399,94.94888306,16.37072945,138.8621674,53.1212883,53.44380951,90.60966492,87.04869843,16.74765587,184.2334442,93.03820801,250.6699982,30.92929077,99.64291382,48.01788712,129.0847473,46.93087769,45.78342056,42.82117081,44.94010162,47.30397415,147.9734802,48.64189529
3/23/18,40.32706451,87.22354889,86.32427216,48.92263412,133.9179993,132.8637695,63.19898605,82.41507721,27.37710571,483.528656,88.08908081,110.7386017,49.08837128,125.814476,66.34325409,61.81154633,36.41178894,145.8218842,81.12593842,65.15231323,234.7001343,27.67426109,88.22918701,29.95741081,78.91451263,232.1157074,46.94926071,12.93089771,67.90192413,25.85713577,97.6973877,16.92329216,64.30141449,48.32715225,164.0357361,215.2815247,76.24268341,39.00967407,154.2784882,48.02145767,149.2975922,76.7545166,92.11457062,15.81608677,133.3903198,51.19782257,52.67591095,86.79758453,82.81980133,16.19899559,181.7098389,89.56417084,239.5500031,29.81058884,96.87506104,46.82712936,126.0479813,45.4684906,44.51794052,41.37675858,44.32153702,45.90817261,144.9596252,46.95542908
3/26/18,41.01546478,89.36987305,88.39530182,49.65541458,138.2251282,136.3797913,64.65836334,85.57074738,28.56904411,501.7051697,90.64433289,113.5935593,50.65705109,128.105072,67.76070404,63.52297211,38.04400253,149.1326447,85.06323242,66.7516098,238.3061066,28.64638138,89.89312744,31.15080833,82.04533386,241.2201538,48.06020355,13.44109821,70.48976135,27.04393768,100.7102127,17.71434784,66.81460571,49.36125565,170.2548676,217.4094696,77.7099762,40.84157181,159.0308685,50.07807159,153.7550812,79.39794159,96.14373016,16.19740868,138.6175995,52.50082016,53.70859909,89.84207916,85.11006165,16.90955353,186.3770447,92.99237823,249.4700012,30.53499413,100.2909012,48.12865067,129.1501465,46.85012436,46.36192703,42.48648453,45.27462387,47.08785629,147.4759521,48.79771423
3/27/18,40.44800186,88.30142975,87.25004578,49.26154709,136.1547546,134.4619446,63.99501038,84.4874649,27.70558929,493.7163696,89.26181793,111.085556,49.28923416,127.8058853,67.7514267,62.15746307,36.69412231,146.6334381,83.55025482,65.3010788,236.6541443,27.950737,88.4836731,30.74210739,81.11875916,234.0085297,47.71479034,13.13321972,69.3310318,26.39582825,98.75643921,17.12772369,65.76361847,48.35670471,166.6416779,213.0653687,77.0473175,40.25748444,155.3691864,49.0174942,149.2684937,77.89555359,94.08748627,15.85075092,135.1478424,52.11080551,53.21432495,88.45349884,83.29496002,16.45083427,183.0544586,90.7099762,239.2100067,29.957304,98.21733093,46.81790924,127.7766037,46.27593994,45.06932449,41.80831909,44.95272064,46.01622772,144.8352814,47.67950821
3/28/18,40.51311493,89.45497894,88.00401306,49.93937683,135.8312683,135.0818481,64.62992096,85.65553284,27.58358192,489.9308472,89.88158417,110.9368744,48.68663406,129.9392242,68.42774963,62.13926315,36.65883255,146.4858551,83.40867615,65.34755707,243.8566742,28.29137993,89.57013702,30.50067902,81.63568878,236.0054321,48.2936058,13.21238995,68.99304199,26.49683189,98.60123444,17.12772369,65.80934143,48.69155502,166.8819427,208.8487549,77.52062988,40.620327,154.7848969,48.79614639,145.8866119,79.38842773,93.67066956,15.99807835,135.3924713,52.65150452,53.34671402,88.74675751,83.39949036,16.44184494,182.479599,90.08666992,235.8099976,30.36077309,97.93036652,46.716362,129.682724,46.23108673,45.53311157,41.6497879,45.83006287,46.35842896,145.3251648,47.8169899
3/29/18,40.70848083,89.6346283,89.02519226,49.84777069,136.73703,135.9245453,65.13218689,86.10768127,28.14669991,502.6330566,91.35941315,113.1078186,49.94923782,128.5389404,68.79831696,61.44740677,37.03820419,149.1603394,84.87743378,66.88175964,242.4313049,28.46170616,90.64681244,31.01036072,82.09408569,238.3619843,48.09755325,13.28276157,70.02626801,26.94293404,100.3997955,17.37659073,66.7689209,48.97716141,170.3657684,213.2222595,78.18328857,40.61148071,157.0832062,49.76451111,144.8400421,81.98431396,95.52314758,16.17140579,137.0140991,53.9899559,53.77921677,89.30735016,85.21025085,16.71168137,186.162674,91.80812836,240.0099945,30.74589348,99.94841766,47.56557846,129.7481537,46.68863297,45.92415237,41.93161774,45.88687515,47.19591141,146.1896973,48.33026505
4/2/18,39.97356796,88.59455109,86.84919739,48.65699387,131.8661041,133.8517303,63.5875206,83.06505585,27.50849724,481.5523376,89.38578033,111.5019073,48.21793365,125.2777863,67.04733276,61.63858795,36.26179886,145.4345093,83.01052856,64.69670868,240.165741,27.74456024,88.80667877,29.91051483,80.32537842,234.0937042,47.10797119,12.90450859,68.6550827,25.95814323,98.46427917,16.91440582,64.85887909,47.91351318,166.2350616,208.1526031,76.64974213,39.84155273,154.512207,48.62092209,141.4194031,81.32820129,93.93002319,15.92008209,134.3687592,52.66923523,52.79066086,87.06496429,82.2749176,16.33390999,181.8462677,89.49749756,233.4199982,29.94813919,96.89357758,46.29175186,125.9919434,45.69278717,45.17845535,41.11253738,45.14839172,46.24136734,143.1158447,47.08374023
4/3/18,40.64336014,89.93717957,88.50984192,49.21574402,133.7423401,134.3844604,64.29825592,84.75121307,27.77128601,490.5802917,90.99710083,110.0248642,48.92575836,126.9506454,68.08496094,62.33952713,36.88822556,148.0813293,84.44387817,65.64511108,242.6389618,28.29137993,89.15903473,30.3754921,81.67391205,237.1506042,47.41604996,13.04525375,70.15180206,26.35373688,99.81546783,17.27882576,64.70353699,48.72109985,169.1275024,209.2704468,76.92425537,40.38138199,156.6644287,49.03593063,141.1965485,82.39320374,96.24562073,16.15407181,136.8872681,53.35175323,53.567379,88.68637085,83.38996124,16.54977608,184.3503723,91.43990326,236.4900055,30.6541996,98.53207397,47.06714249,128.000824,46.59891891,45.71499634,41.5440979,45.88056564,46.89874268,142.3762207,47.6061821
4/4/18,41.15500641,91.2703476,89.31152344,49.66457748,134.6666565,135.7307892,64.81947327,85.89102173,28.04346085,497.6133423,91.86475372,110.2429504,49.49967194,127.9844666,68.46481323,63.09511566,37.7352066,148.0075378,85.58525085,66.65861511,243.8000336,28.93681145,89.62887573,30.73316383,82.66086578,239.0812836,48.31228256,13.21238995,69.90074158,26.69883728,101.3310089,17.48325348,65.1056366,49.17414093,171.8628082,208.1231842,77.60583496,40.57607651,158.0180664,49.49705505,142.1558838,81.98431396,97.06997681,16.249403,138.1555481,54.10518646,54.20287704,90.05767822,83.98085022,16.87357712,184.603714,92.00144958,240.8099976,31.09434509,99.578125,47.51943588,129.5332489,47.25385284,46.08784103,41.99327469,46.23402023,47.64616013,143.0774384,48.44026184
4/5/18,40.65266418,91.83765411,90.24074554,49.9668541,134.9161987,135.7695465,64.8478775,86.47505951,28.45641899,499.5526428,92.98029327,110.6295624,50.07357788,127.5991364,68.88170624,63.92351151,37.95578384,150.3131104,86.65584564,67.06772614,242.0253906,28.98163605,89.86376953,30.4470253,83.02243805,242.1003265,48.73238754,13.2563715,70.03593445,26.74934196,102.6615372,17.54547119,65.19700623,49.74535751,172.3987885,204.3968506,77.75730133,40.73537445,157.9888763,50.59453201,141.9717255,82.06988525,96.75505829,16.30140495,138.391098,54.34450912,54.06165695,90.48028564,84.21909332,16.94553375,184.8765411,92.58140564,242.2799988,31.91043854,99.54109192,47.75019836,130.1499329,47.45123291,46.45159531,42.23106384,46.28451538,47.96134567,142.6451874,48.47690964
4/6/18,40.34567261,90.67468262,88.04698944,49.09666443,130.6090698,133.8613739,63.57803726,84.34615326,27.80882645,482.4059448,90.31062317,108.3892059,47.9309845,126.0578308,67.63100433,62.44878006,36.59706497,145.9509888,83.98379517,65.40335846,240.0052643,28.00452423,87.92575073,29.70485115,81.08758545,236.573288,47.72412491,12.80774784,68.19161224,25.84030342,100.1014328,16.96773148,63.20475769,48.63246155,167.8984375,202.6709747,76.41307068,40.06279373,154.8335724,48.91603851,139.5879364,81.01441956,93.70771027,15.93741608,134.0335693,52.83764267,52.99366379,88.25515747,80.83585358,16.39687157,182.5185852,89.7460556,236.0599976,31.0026474,96.62513733,46.47636795,128.2437592,45.86324692,45.72407913,41.03327179,45.57128525,47.03381729,140.3878021,47.14790344
4/9/18,40.55032349,90.56121826,88.26732635,48.8218689,130.6737823,134.6459656,63.90023041,84.51571655,28.0340786,483.5380554,91.05431366,109.0732117,48.02664185,126.0860138,67.41790771,63.2134552,36.82646179,146.7994232,84.54120636,65.71018982,243.3941345,28.14795303,87.75935364,29.57072067,81.25371552,238.6743317,47.7988205,12.86052799,68.45231628,25.79821587,101.3034973,17.05661583,62.92008209,48.87867737,168.9611359,203.7790985,76.67462921,40.31058121,155.291275,49.20193863,142.0880585,81.10001373,94.50428009,15.90275002,135.1750641,52.85537338,52.95835876,87.92742157,80.84537506,16.53178787,182.9570465,90.49171448,237.1100006,31.04849815,97.13426971,46.63328934,128.2250977,46.32976913,46.00599289,40.90997314,45.61547089,47.05182648,140.2437286,47.32205582
4/10/18,41.28524399,91.82820892,89.09118652,49.02338409,133.3633881,135.7598724,64.79103851,85.46714783,28.60658455,495.4329834,92.31285095,109.3210373,49.27010345,127.0446243,68.01085663,64.18750763,37.67345428,150.8664246,86.16036987,66.85387421,241.8460083,28.48859978,88.70878601,29.58860588,82.2504425,242.8195801,48.45231247,13.08044147,69.97799683,26.32007408,103.2396469,17.44769859,63.74652481,49.66656494,172.2878723,202.3768311,77.71126556,41.11591721,158.3881836,49.93051147,144.433075,81.72756958,95.63431549,16.17140579,137.2858887,54.13177872,53.30259323,90.29915619,82.61801147,16.72966385,186.6011505,91.97383118,245.6600037,31.59867668,98.80978394,47.42713165,128.813736,47.16414261,46.45159531,41.94923401,45.85531998,47.38502121,141.2235413,48.02780151
4/11/18,41.10848618,90.95832825,87.75003052,48.87683105,130.6645508,135.6436005,64.48777771,85.33524323,28.06223488,487.4071045,90.91130066,107.5069427,48.70575714,125.992012,68.01085663,63.62309647,37.21466064,148.7176361,85.16940308,65.92406464,245.4330902,28.21070099,87.61253357,29.04315376,81.51754761,239.3841248,48.106884,12.88691711,68.93512726,25.75613213,101.5053711,17.29660034,62.45175171,49.32187271,170.8925171,201.8570862,77.21671295,40.75306702,158.1544189,48.63936234,143.6578522,81.53738403,94.7636261,16.11074257,135.3834076,53.34288406,52.94953537,88.79850006,81.77935028,16.56776619,184.5939789,90.79549408,243.5899963,31.39694405,98.30991364,47.0302124,127.6270828,46.83218765,45.96961594,41.22703171,45.93105698,46.76366425,141.2331238,47.78949356
4/12/18,41.53641891,91.47836304,89.42648315,48.99591064,132.660965,137.1546631,64.97107697,86.47505951,28.76613426,494.5514526,92.37007904,108.7163467,49.48054123,126.6687012,68.53892517,65.66223907,38.14987946,151.4382477,87.13362885,66.58423615,236.6069794,28.91888428,88.32704163,29.81215096,82.30908966,245.6777191,48.56433868,13.18599796,69.96834564,25.94130707,104.0287781,17.64324379,63.70978928,49.77489853,172.9347534,199.5330658,77.97756958,41.62034225,159.6639099,49.66305923,144.6753235,82.3646698,97.29226685,16.29273224,138.1464996,54.11404419,53.39967728,90.58378601,83.03733826,17.071455,187.2442474,93.06008911,250.5599976,31.93795776,100.0224686,48.00866318,128.2811737,47.59477615,46.59709549,42.26629639,46.2213974,47.45706177,142.0592194,49.61345673
4/13/18,41.45269012,91.10961914,89.11993408,49.08750916,130.9048462,137.5614471,64.86683655,86.20189667,27.96837997,486.9060364,91.90287781,107.407814,48.82054901,125.9356537,68.12203217,64.64266968,37.30289078,150.7096558,85.00128937,65.58931732,235.2287445,28.15691948,89.46246338,29.6422596,82.41657257,242.2044067,48.23758698,12.89571381,70.04558563,25.69721222,101.2117386,17.10105705,63.59959793,49.66656494,169.2568665,198.1504364,77.95854187,41.52299881,158.6316376,48.8606987,143.0376892,81.70855713,96.24562073,16.09341049,132.4291077,53.75949478,53.02014542,89.93694305,81.52201843,16.64871597,185.8703613,91.87258148,247.0299988,31.24106026,99.1523056,47.60250092,127.346756,46.60789108,46.33337402,41.84354782,46.12041473,45.82712936,144.1628876,48.44026184
4/16/18,41.64804459,92.21587372,89.66597748,49.71953964,132.7164154,139.2662354,65.65338898,87.13447571,28.09038734,486.9802551,92.3891449,107.8638229,50.77183914,127.6179047,69.24302673,63.7869606,37.38230133,151.2630005,85.03668976,66.53773499,236.8618622,28.22862816,89.23734283,30.25924492,83.14946747,244.0593719,48.58301926,12.90450859,70.66356659,25.96655846,101.129158,17.18993759,64.27911377,50.24763107,167.7875824,200.4352417,79.51828766,41.93894196,160.0826874,49.2480545,144.5590363,81.75610352,97.15333557,16.20607567,130.9542236,54.12290955,53.77921677,90.62691498,82.48458099,16.61273956,186.7473145,92.60900879,246.5700073,31.60783768,99.92989349,47.99019241,128.5240936,46.65275574,46.75169373,42.23106384,46.92200851,45.74608612,146.1224365,48.86187363
4/17/18,42.02946091,92.42388916,89.91503906,49.70121384,133.1600952,139.5567932,66.00402832,87.50184631,28.19363403,488.8267822,92.9421463,109.1326904,51.27879333,128.1442108,69.0114212,63.48654556,36.42943954,151.9454193,82.05495453,66.87245941,233.5673523,27.73559189,87.92575073,30.3754921,83.41331482,240.0371552,48.30293655,12.73737526,70.90497589,26.20223045,101.129158,16.8521843,64.04954529,50.22793961,163.9618073,201.9943542,79.91773987,41.50530624,161.6018982,49.10049438,145.4699402,81.68002319,98.59825134,15.98074627,128.2411652,53.40493011,54.9707756,90.4716568,82.90391541,16.14502716,188.9785919,92.92201233,244.6100006,31.69954681,101.1147919,48.17481232,128.3278809,45.83633041,46.39702606,41.8875885,46.89677048,45.53896332,146.9101257,47.58785248
4/18/18,41.88062286,92.46170807,91.15081787,49.88441849,133.6684265,139.6730499,66.16512299,87.33227539,27.71497536,485.467804,92.61795807,108.379303,49.9109726,128.2945709,69.07627106,62.79469681,36.2000351,152.3512115,82.53275299,67.03052521,230.2068329,27.59216499,88.87518311,30.4470253,83.75532532,240.3872986,48.34960938,12.746171,71.76437378,26.18540382,100.3124847,16.772192,65.05047607,50.24763107,164.5347443,199.1506195,79.8035965,41.59379578,162.1180115,49.11893463,145.7703247,81.44232178,98.46858215,15.89408302,128.9695282,53.972229,53.9998703,91.28235626,82.51319122,16.10904694,189.6801758,93.36388397,242.7200012,31.99297142,100.7907944,48.23942184,127.5149918,45.42363358,45.46945572,42.30152893,46.77053452,45.37687302,146.6411591,47.7345047
4/19/18,42.0759697,92.64135742,98.06735229,50.54391479,134.5557404,140.2735901,66.43048096,87.22866058,28.32502556,487.1750793,93.77163696,108.9245148,51.3457489,129.3377533,69.52095795,63.97812653,36.93232727,151.6779633,84.08997345,68.14633179,228.7719879,28.11209679,90.50978851,30.55432701,85.23088837,240.5482178,48.57367706,12.91330624,72.05407715,26.27798653,102.5147247,17.37659073,65.76672363,50.74006271,166.5585022,198.7387848,79.27101135,41.98318481,161.3876648,50.44697189,145.353653,82.66893768,100.1728745,15.66009045,131.3365784,54.06972885,53.95574188,92.34320068,83.87600708,16.32491684,188.9688873,95.90464783,249.1399994,32.41477585,100.7445145,50.9901619,127.6270828,46.9757309,46.1060257,42.91803741,46.8083992,46.41246414,146.6699677,48.77021408
4/20/18,42.12248611,92.95336914,96.55377197,50.7729187,132.8088684,139.5180664,66.30726624,87.99167633,28.40010834,486.5812073,93.41887665,109.2020798,52.5987854,129.3941498,69.73403931,63.72324371,37.03820419,152.2405548,84.48812103,68.17421722,233.1520233,28.16588402,91.01876068,30.43808365,85.19181061,238.4566345,48.57367706,12.97488117,71.81265259,26.14331627,102.2853317,17.65213203,65.7299881,50.78931046,167.7505798,198.5720367,78.84302521,42.0274353,159.7320709,50.22563171,144.9562988,83.12536621,99.70975494,15.79008865,131.209137,53.972229,53.88512802,92.3086853,83.67588043,16.99050522,188.0139923,91.74368286,250.8300018,32.27723694,100.3834915,51.15630722,127.860672,47.2897377,45.86049271,43.05015182,47.17447662,47.33098602,145.4404602,49.31098557
4/23/18,42.14109421,93.23703003,96.38134003,50.54391479,134.4725647,139.2662354,66.59156799,87.93514252,28.45641899,482.3409729,92.96121216,107.0013885,52.96225739,129.967453,70.15093994,63.24986267,37.5058136,151.4289703,84.94821167,68.16491699,231.6133575,28.62306404,91.8115921,30.08041,84.90842438,233.450119,48.50831985,13.20359135,71.37813568,26.09281158,101.7898178,17.66102028,66.31768799,50.83855057,168.1664429,198.1405945,79.39465332,41.94778824,158.2323456,49.46938705,145.353653,82.67844391,99.46892548,16.01540756,132.2015076,54.47746277,54.03517914,92.61054993,83.50432587,16.96352196,187.1273346,94.17398071,254.2299957,31.84625816,100.5501175,51.44246292,128.2250977,48.02542114,45.96052933,42.97088242,47.14292908,47.37601089,145.1042023,49.73260117
4/24/18,42.02014923,92.08350372,96.2184906,50.461483,131.856842,137.8617096,65.91873169,87.94458771,28.33440781,476.6347961,92.88493347,104.6321716,52.12052917,127.9092636,69.43757629,62.92215347,37.29406738,149.031189,85.17825317,67.78369904,230.9431458,29.80635071,92.20310211,29.785326,84.15597534,229.4941559,47.82682037,13.06284809,70.51873779,25.79821587,101.3126678,17.83878517,66.12485504,50.50369644,168.4806213,196.9834747,78.52916718,42.13363647,156.2651672,48.94370651,143.1152039,82.0128479,99.1447525,16.11074257,132.0194244,54.11404419,53.58503342,92.40356445,82.82767487,16.97251701,184.2236938,93.06929016,257.6099854,31.49780464,99.39298248,51.12862778,124.1605606,48.46503067,45.85139465,42.48648453,46.90938568,47.28595352,143.7306213,50.4933548
4/25/18,42.24341583,92.17804718,94.62825012,50.74543762,130.7292328,137.5130768,65.74816895,87.97283936,28.28748512,475.2615051,88.44187164,105.3459015,52.22573853,128.9994507,69.31713104,63.14063644,37.51464081,148.5516663,85.00128937,66.81667328,226.9690247,30.0663166,91.80102539,30.02676201,84.4980011,226.4088898,48.38696289,13.24757385,70.69255829,25.87397003,100.927269,17.98099899,66.02384186,50.75976181,168.6654358,195.4243011,78.56723785,42.32833099,158.2907715,47.9937973,144.5881195,83.47718048,98.95023346,16.00674629,132.647583,54.14064407,53.22314835,92.0844574,82.74190521,17.10743332,184.7206421,92.87598419,257.5799866,30.52582359,102.7532959,51.1378479,123.5438385,48.25868607,46.18787003,42.68024063,48.05183411,47.82627106,143.4616852,50.64916611
4/26/18,42.49459076,92.21587372,96.01730347,50.87367249,131.413208,138.9950409,66.55366516,87.99167633,28.2217865,485.0039063,87.39307404,105.9406891,53.23008728,128.1911774,66.18573761,62.97677231,37.03820419,147.0484314,84.67391968,67.29089355,218.9169312,30.13803101,91.57546997,30.20559311,84.79115295,227.2227783,48.73238754,13.22118282,70.45113373,25.12485313,101.0282059,18.03432846,65.91365051,50.91734695,168.6099854,195.6106567,78.61477661,42.62921143,160.3748322,48.14135742,144.9660339,83.82902527,99.50598145,15.99807835,132.6749268,54.30905533,53.51442337,92.44668579,85.62004089,16.91854858,185.3734436,92.59980774,257.3699951,30.53499413,103.9567184,51.17477036,124.2259216,47.83701324,46.1787796,42.62739563,47.70467377,47.22292328,144.0380249,50.47501755
4/27/18,42.68993759,92.83990479,95.42337799,51.52402496,131.0065308,139.7021027,66.92325592,88.53801727,28.29686737,486.7947998,87.45027924,105.2666092,53.55529785,129.0464478,66.19499969,62.80381012,37.47052765,145.1210175,85.195961,66.22160339,223.4574127,30.32628441,92.12465668,30.65268517,85.52404022,226.9483337,50.95428085,13.31794834,70.21939087,24.90601158,100.3858871,18.1409874,65.78508759,50.96658707,170.495163,195.3949127,78.39603424,42.82391357,158.7679291,48.05795288,145.5474396,84.43758392,99.58934021,16.17140579,134.140686,53.59107208,53.82334518,92.81754303,87.02100372,17.0894413,182.2749786,92.29602814,305.6099854,30.36077309,105.5489349,51.06401443,124.4502029,47.91775894,46.60618973,43.29109955,47.85615921,47.15088272,144.8064423,50.96079254
4/30/18,42.39226151,92.49007416,94.59951782,51.29502106,129.592392,138.3811188,66.32623291,87.43589783,28.0810051,483.8719788,86.40149689,105.8514633,53.25877762,127.5051575,65.16663361,62.14834976,36.60589218,145.4160919,83.68297577,66.24949646,219.6343231,29.73463631,91.07534027,30.08041,84.76184845,225.5571136,50.26343536,13.11562443,69.96834564,24.38415337,99.81698608,17.70545959,64.86681366,51.66583633,168.4344025,194.7771454,77.51154327,42.18672943,157.9596405,47.83554459,145.1889191,83.98114777,98.87613678,16.00081444,132.5656586,52.49195862,53.21432495,91.69636536,85.53427124,16.81960869,183.7657776,91.85414886,299.6099854,30.41578674,105.3637695,50.53556442,122.9645386,47.37049103,45.87868118,42.81323242,47.06086349,46.7906723,142.6547699,50.18171692
