Date,ATVI,GOOGL,GOOG,T,CHTR,CMCSA,DISCA,DISCK,DISH,EA,FB,IPG,LYV,NFLX,NWSA,TMUS,TTWO,DIS,TWTR,VZ
9/19/18,78.43000793,1174.27002,1171.089966,28.45048141,329.7900085,35.41240692,32.04999924,29.43000031,36.77000046,112.7697296,163.0599976,20.15555191,52.72999954,366.9599915,12.13606739,68.34999847,130.5700073,107.6295776,29.52000046,48.12247086
9/20/18,79.48455048,1191.569946,1186.869995,28.51016617,329.9899902,35.87736511,32.25999832,29.62000084,36.61999893,113.3190002,166.0200043,20.43498993,52.38999939,365.3599854,12.23300076,69.12999725,130.9499969,109.4235687,29.85000038,48.52723694
9/21/18,79.12974548,1172.119995,1166.089966,28.80003929,332.5899963,35.96276474,31.79999924,29.06999969,36.50999832,114.8669357,162.9299927,20.89470863,53.40999985,361.1900024,12.41717434,69.06999969,132.0700073,108.2275772,28.5,48.94998932
9/24/18,79.43527222,1179.560059,1173.369995,28.91087532,327.0400085,33.80879211,31.90999985,29.12000084,35.41999817,115.086647,165.4100037,20.74146843,53.52000046,369.6099854,12.35901451,68.91999817,134.8800049,110.5509338,28.60000038,48.1584549
9/25/18,79.3662796,1193.890015,1184.650024,28.78299141,323.3699951,33.59055328,31.54999924,28.93000031,35.56999969,116.0952988,164.9100037,20.83161163,53.66999817,369.4299927,12.51410866,69.44999695,135.5500031,111.3940125,29.11000061,47.71770096
9/26/18,80.39125061,1194.060059,1180.48999,28.43342972,321.6700134,33.56208038,31.51000023,29.01000023,35.59000015,117.9328537,166.9499969,20.91273689,53.49000168,377.8800049,12.45594788,68.79000092,134.5299988,112.9429245,29.01000023,47.79865265
9/27/18,81.67247009,1207.359985,1194.640015,28.49311256,325.0700073,33.41975784,31.90999985,29.42000008,35.47999954,119.221138,168.8399963,20.54315948,53.90000153,380.7099915,12.48502827,70.48999786,137.0700073,113.7565994,29.42000008,48.20342255
9/28/18,81.98784637,1207.079956,1193.469971,28.62952995,325.8800049,33.60004425,32,29.57999992,35.75999832,120.3296585,164.4600067,20.61527252,54.47000122,374.1300049,12.78552151,70.18000031,137.9900055,114.6388855,28.45999908,48.02352905
10/1/18,82.07653809,1208.530029,1195.310059,28.55279732,321.5899963,33.70441437,32.41999817,29.87000084,35.41999817,117.3935776,162.4400024,20.642313,54.09999847,381.4299927,12.69828224,70.25,137.4100037,113.9526596,28.30999947,48.42829514
10/2/18,82.18495178,1207.640015,1200.109985,28.91940498,326.8900146,34.05738449,32.86000061,30.37000084,36.20999908,116.8942413,159.3300018,20.79555321,54.58000183,377.1400146,12.6692009,69.72000122,134.3800049,115.3447113,28.19000053,48.94998932
10/3/18,81.82029724,1211.530029,1202.949951,28.91940498,325.2900085,33.57085419,33.31999969,30.62000084,36.15000153,116.2351151,162.4299927,21.0389328,54.83000183,377.0499878,12.96969604,68.98000336,136.1100006,114.6094742,29.01000023,48.83306122
10/4/18,79.1987381,1177.069946,1168.189941,29.08991814,324.6799927,33.58993149,33.15000153,30.59000015,36.22999954,113.858284,158.8500061,20.91273689,52.68000031,363.6499939,12.92122841,68.94999695,131.8800049,113.8448181,28.22999954,49.48968506
10/5/18,78.43986511,1167.829956,1157.349976,28.97908401,316.0400085,32.96984863,32.93000031,30.23999977,34.29999924,113.5786591,157.3300018,21.04795074,52.29000092,351.3500061,12.88245583,68.58999634,130.6000061,112.5213928,28.38999939,49.41772079
10/8/18,76.50818634,1155.920044,1148.969971,29.08139038,320.2399902,33.56131744,33.00999832,30.22999954,34.49000168,110.4727936,157.25,21.09301949,51.79999924,349.1000061,12.91153431,68.81999969,126.8199997,113.7369843,28.45000076,49.48968506
10/9/18,76.51804352,1145.170044,1138.819946,28.98621559,322.6400146,33.80935287,32.36000061,29.78000069,34.16999817,109.3442993,157.8999939,20.83161163,50.61999893,355.7099915,13.0666275,68.45999908,127.9499969,114.5898666,29.27000046,50.01080704
10/10/18,72.516716,1092.160034,1081.219971,28.42379189,310.1300049,32.70273209,32.06000137,29.34000015,33.04999924,105.0100784,151.3800049,19.77695847,49.58000183,325.8900146,12.37840176,66.62999725,122.25,110.6391754,26.79000092,49.41056442
10/11/18,72.7828064,1090.73999,1079.319946,27.47200966,301.9200134,32.12079239,31.02000046,28.45000076,31.87000084,103.4621353,153.3500061,19.47047806,49.5,321.1000061,12.31054688,66.20999908,122.2600021,108.962822,27,48.50110626
10/12/18,76.79399872,1120.540039,1110.079956,27.90464211,308.7399902,33.02708435,31.76000023,29.04999924,32.91999817,105.9588089,153.7400055,19.31723976,51.41999817,339.5599976,12.42686844,68.37999725,129.0500031,110.3940887,27.98999977,48.86489105
10/15/18,74.5765152,1102.439941,1092.25,27.9998188,313.8900146,33.47545624,32.29999924,29.42000008,33.68000031,105.7390976,153.5200043,19.52456284,51.93999863,333.1300049,12.59165382,67.62000275,127.7799988,111.207756,28.61000061,48.74666214
10/16/18,77.59229279,1133.079956,1121.280029,28.025774,321.0400085,34.34358597,33.06000137,30.07999992,34.15000153,107.2770538,158.7799988,19.86709976,53.84999847,346.3999939,12.73705482,68.94000244,132.0200043,113.9036407,29.87000084,48.83760452
10/17/18,77.16850281,1127.589966,1115.689941,28.18152046,319.8299866,34.72518921,33.04999924,30.10000038,34.43999863,108.6452332,159.4199982,20.01132774,53.47999954,364.7000122,12.80490971,69.08000183,132.0599976,114.8251419,29.54999924,49.07406616
10/18/18,70.77228546,1097.910034,1087.969971,28.12095261,318.1000061,34.28635025,33.13000107,30.09000015,34.40000153,105.6592102,154.9199982,20.26371765,52.59999847,346.7099915,12.73705482,68.76999664,126.8700027,113.893837,29.29000092,49.70158768
10/19/18,68.74206543,1105.180054,1096.459961,28.44109917,321.3399963,34.32450485,33.40000153,30.20999908,34.90999985,101.9741211,154.0500031,22.21978188,51.68000031,332.6700134,12.72736073,69.75,122.4499969,116.560318,28.82999992,49.92895126
10/22/18,68.7716217,1111.369995,1101.160034,28.26804543,319.6099854,34.10509109,33.38000107,30.11000061,34.65999985,101.2251205,154.7799988,22.03048897,52.61000061,329.5400085,12.78552151,69.51000214,120.5100021,115.9427109,29.18000031,50.00170517
10/23/18,67.98319244,1114.910034,1103.689941,28.57088852,317.8900146,34.00968933,32.77999878,29.72999954,31.77000046,98.95813751,154.3899994,21.77809525,51.36999893,333.1600037,12.68858814,69.27999878,118.7799988,115.5309753,28.77000046,52.02978516
10/24/18,66.27819061,1057.119995,1050.709961,26.26929855,306.0499878,32.55008698,29.81999969,27.07999992,30.06999969,96.12191772,146.0399933,21.31837082,49.27999878,301.8299866,12.45594788,65.70999908,110.9700012,109.413765,27.54000092,52.22076416
10/25/18,69.30382538,1103.589966,1095.569946,25.94049835,314.8099976,34.1909523,30.94000053,28.19000053,30.25,98.50873566,150.9499969,21.02992249,50.70000076,312.8699951,12.46564102,66.31999969,120.6999969,111.9135971,31.79999924,51.32040787
10/26/18,67.84520721,1083.75,1071.469971,25.17041779,295.0100098,33.61856079,30.12999916,27.42000008,28.26000023,96.09195709,145.3699951,20.61527252,50.06000137,299.8299866,12.28146744,65.11000061,120.0599976,110.962677,32.36000061,50.48371506
10/29/18,64.27751923,1034.72998,1020.080017,25.6463089,300.8500061,34.33404541,30.36000061,27.59000015,28.03000069,91.06864929,142.0899963,20.69639969,49.09000015,284.8399963,12.08760166,64.91000366,111.7200012,110.8156281,32.38999939,51.36588669
10/30/18,66.50486755,1049.51001,1036.209961,26.36447906,316.2200012,35.97490311,31.25,28.37000084,29.45000076,94.70381165,146.2200012,21.09301949,50.22999954,285.8099976,12.42686844,63.91999817,124.0100021,112.5017853,33.86000061,52.91195297
10/31/18,68.05217743,1090.579956,1076.77002,26.54618263,320.3699951,36.38512802,32.38999939,29.30999947,30.73999977,90.8589325,151.7899933,20.87668037,52.29999924,301.7799988,12.78552151,68.55000305,128.8699951,112.5704041,34.75,51.92065048
11/1/18,68.31827545,1085.97998,1070,26.38178253,324.5799866,36.20387268,33.04999924,29.78000069,31.68000031,94.07463837,151.75,20.92174911,53.18999863,317.3800049,12.72736073,68.87999725,128.9100037,113.8154068,34.61999893,50.97481918
11/2/18,67.99304199,1071.48999,1057.790039,26.40773964,317.8699951,35.92720413,32.31000137,29.13999939,30.93000031,92.33695984,150.3500061,20.55217171,54.84999847,309.1000061,12.76613426,68.51000214,128.3699951,112.9135208,34.29999924,51.50230026
11/5/18,63.41023636,1055.72998,1040.089966,26.50291824,323.3500061,36.27065277,33.20000076,29.97999954,30.96999931,92.56665802,148.6799927,20.84963799,55.13000107,315.4400024,12.75644112,68.88999939,126.6999969,113.1781998,34.02000046,52.02978516
11/6/18,63.32154083,1069.569946,1055.810059,26.78845215,320.6700134,35.99398041,33.29000092,30.01000023,31.48999977,92.10726929,149.9400024,21.129076,55.40000153,310.8399963,12.86306953,68.76999664,123.6800003,114.413414,34.41999817,52.02978516
11/7/18,64.1493988,1108.23999,1093.390015,26.90958786,328.3599854,36.53776169,33.08000183,29.85000038,32.11999893,93.67517853,151.5299988,21.40851212,56.63999939,327.5,13.01816177,70.33999634,125.8099976,114.7467194,34.99000168,52.4299469
11/8/18,61.88264084,1094.630005,1082.400024,26.85767555,324.6499939,36.53776169,33.79999924,30.40999985,32.15999985,93.74508667,147.8699951,21.56175232,57.43000031,317.9200134,13.70638847,69.75,119.1399994,113.7173843,34.18000031,52.99380493
11/9/18,54.21506119,1077.02002,1066.150024,26.55483055,321.1099854,36.57592392,32.97999954,29.70999908,31.72999954,88.77171326,144.9600067,21.48964119,56.40000153,303.4700012,13.80332279,68.68000031,113.0500031,115.6780243,34.08000183,53.16660309
11/12/18,53.11125183,1049.359985,1038.630005,26.63270569,323.3500061,36.25156021,32.40999985,29.20999908,31.64999962,87.54335022,141.5500031,21.60682297,55.43999863,294.0700073,13.27018833,67.88999939,109.0299988,114.4036026,32.00999832,53.4030571
11/13/18,51.79061508,1047.969971,1036.050049,26.24333572,324.5599976,35.98445129,32.11000061,28.88999939,31.95000076,87.27370453,142.1600037,21.57978249,55.86000061,294.3999939,13.24110889,68.41000366,107,114.5506516,32.49000168,53.34848404
11/14/18,50.8543396,1054.579956,1043.660034,26.39908791,320.7999878,36.52821732,31.92000008,28.95000076,32.09999847,85.64588165,144.2200012,21.7690773,53.56999969,286.730011,13.38650894,68.12000275,106.5699997,114.8153458,32.90999985,53.60313416
11/15/18,52.78601837,1071.050049,1064.709961,26.06163788,318.480011,36.71902084,31.76000023,28.71999931,33.11999893,88.13256073,143.8500061,21.5527401,54.5,290.0599976,13.15386868,68.08000183,113.0599976,114.805542,33.15000153,53.73046112
11/16/18,50.2038765,1068.27002,1061.48999,26.20872879,328.5400085,36.81441879,31.44000053,28.55999947,32.84999847,85.85559845,139.5299988,21.66090965,54.36999893,286.2099915,13.15386868,69.13999939,113.9300003,113.9036407,33.66999817,54.75813675
11/19/18,48.42988968,1027.420044,1020,26.26064682,323.6000061,36.42328644,30.46999931,27.84000015,31.5,82.92949677,131.5500031,21.15611839,53.02999878,270.6000061,12.89214802,68,106,113.1487885,31.97999954,55.13101578
11/20/18,48.54815292,1030.449951,1025.76001,25.45594978,305.0100098,35.06861877,29.51000023,26.81999969,30.03000069,82.90951538,132.4299927,20.80456734,51.38000107,266.980011,12.21361446,66.56999969,104.7200012,109.6686554,31.05999947,54.07605362
11/21/18,50.11517715,1043.430054,1037.609985,25.75879288,305.5400085,35.78410339,30.36000061,27.64999962,31.27000046,83.90818787,134.8200073,20.80456734,52.68999863,262.1300049,12.20392132,66.77999878,106.8399963,110.8058243,31.61000061,53.80322266
11/23/18,49.32674026,1030.099976,1023.880005,25.40403557,309.4299927,35.66963196,30.43000031,27.53000069,30.67000008,82.55998993,131.7299957,20.46203041,53.36000061,258.8200073,12.22330761,67.06999969,105.5,109.8745193,31.12000084,53.33030319
11/26/18,50.17431259,1055.939941,1048.619995,25.91454124,313.230011,36.03215027,30.13999939,27.35000038,32.11000061,84.81697845,136.3800049,20.95780754,54.63000107,261.4299927,12.63042831,67.48999786,110.4400024,110.3352737,32.81999969,53.81230927
11/27/18,50.01662445,1052.280029,1044.410034,26.33851814,317.6400146,36.59499741,30.12999916,27.14999962,32.36000061,84.92683411,135,21.3724556,53.02000046,266.6300049,12.47533512,67.48999786,109.5599976,111.6587067,32.61000061,55.15829849
11/28/18,50.28272247,1091.790039,1086.22998,26.59809685,328.6799927,37.26279449,31.30999947,28.20000076,33.56000137,85.78569031,136.7599945,21.96739006,55.13000107,282.6499939,12.72736073,68.91999817,110.6299973,113.8154068,32.72999954,54.62172699
11/29/18,51.80047226,1094.579956,1088.300049,26.45100021,330.3299866,37.60622406,31.62999916,28.65999985,32.95999908,86.27503967,138.6799927,21.94935989,55.90999985,288.75,12.80490971,68.68000031,111.9100037,114.3153763,31.29999924,54.06695557
11/30/18,49.15919876,1109.650024,1094.430054,27.03072929,329.2000122,37.21509171,30.71999931,27.93000031,32.75999832,83.95812225,140.6100006,21.36743927,55.68000031,286.1300049,12.58196068,68.44999695,109.6699982,113.2174149,31.45000076,54.83999252
12/3/18,45.92659378,1116.359985,1106.430054,27.4373951,326.7000122,37.34864807,28.20000076,25.87000084,33.38999939,83.88822174,141.0899963,21.59475136,55.43999863,290.2999878,12.89214802,67.80000305,103.4599991,113.4624863,33.65999985,52.89376831
12/4/18,45.84775162,1062.469971,1050.819946,26.58944321,321.8399963,35.95582581,27.97999954,25.77000046,31.93000031,81.07196808,137.9299927,21.08557129,54.36999893,275.3299866,12.49472141,66.56999969,101.6900024,110.6489792,32.56000137,52.83010483
12/6/18,47.45419693,1078.079956,1068.72998,26.41639137,326.7799988,36.13708878,29.14999962,26.98999977,32,83.76837158,139.6300049,20.86734962,56.5,282.8800049,12.08760166,67.30000305,106.1999969,112.080246,32.95999908,52.82101059
12/7/18,46.54748917,1046.579956,1036.579956,26.07894135,315.7000122,35.68870926,28.93000031,26.89999962,31.93000031,82.41018677,137.4199982,20.58548355,55.11000061,265.1400146,11.98097324,65.69000244,102.6699982,110.6279984,32.83000183,52.4572258
12/10/18,47.18809891,1053.180054,1039.550049,25.8799324,315.6400146,35.63146591,28.37000084,26.39999962,31.97999954,83.61858368,141.8500061,20.82188797,54.34000015,269.7000122,12.14576054,65.73000336,105.2399979,110.5094376,33.43000031,52.99380493
12/11/18,47.50347137,1061.650024,1051.75,25.69822693,312.5400085,35.14493561,27.94000053,25.90999985,31.62000084,83.32896423,142.0800018,20.85825729,54.15999985,265.3200073,12.07790661,65.52999878,105.4199982,110.6181183,34.45000076,53.52128601
12/12/18,47.74986267,1073.72998,1063.680054,26.09624672,316.7799988,35.27849579,28.37999916,26.04999924,32.20000076,82.87956238,144.5,21.7493248,54.68999863,274.8800049,12.33962822,66.09999847,104.1900024,110.855217,36.25,52.06615829
12/13/18,47.80899048,1073.540039,1061.900024,25.8799324,311.480011,35.06861877,27.96999931,25.98999977,30.79999924,80.75239563,145.0099945,21.11284637,54.61999893,276.019989,12.21361446,66.36000061,105.9000015,112.0209656,35.88999939,51.92065048
12/14/18,47.05997467,1051.709961,1042.099976,26.14816093,309.4200134,34.66794205,27.96999931,26.02000046,30.64999962,80.05332947,144.0599976,20.19449997,53.90000153,266.8399963,11.87434769,65.65000153,103.4599991,110.8453369,35.86999893,51.91156006
12/17/18,46.39966202,1025.650024,1016.530029,25.83666611,309.2799988,34.54392624,27.52000046,25.62999916,29.94000053,79.12457275,140.1900024,19.78533936,52.36000061,262.7999878,11.69986629,64.80999756,102.1900024,109.2844162,33.43000031,50.8838768
12/18/18,46.63619232,1043.410034,1028.709961,25.7414856,305.9299927,34.00968933,26.89999962,25.11000061,29.04999924,79.89353943,143.6600037,19.87626457,52.61999893,270.9400024,11.60293388,64.77999878,103.4300003,108.1285324,33.74000168,50.61103821
12/19/18,45.66049576,1035.459961,1023.01001,25.80205727,297.6000061,33.57085419,26.87999916,25.14999962,27.95999908,78.25572205,133.2400055,19.38526726,51.13999939,266.769989,11.47692013,64.87000275,103.0500031,107.9013214,32.93000031,50.80202866
12/20/18,46.37009048,1023.580017,1009.409973,24.78969955,290.4500122,33.02708435,25.86000061,24.25,26.47999954,77.33695221,133.3999939,18.92154503,50.06000137,260.5799866,10.9922533,64.26000214,102.0999985,105.7081223,29.29000092,50.08356094
12/21/18,45.18743134,991.25,979.539978,24.49551392,283.9299927,32.19711685,25.04999924,23.48999977,25.02000046,76.46810913,124.9499969,18.32144356,48.75999832,246.3899994,10.70145226,61.93000031,101.3700027,102.9616928,27.30999947,49.94713974
12/24/18,43.3543129,984.6699829,976.2199707,23.67351723,273.519989,31.54840088,24.46999931,22.81999969,23.97999954,74.62056732,124.0599976,17.9577446,46.20000076,233.8800049,10.53666592,60.79999924,98.76000214,99.13841248,26.45000076,48.24645996
12/26/18,45.7491951,1047.849976,1039.459961,24.29650497,285.7000122,32.56916428,25.54999924,23.71999931,24.88999939,77.78634644,134.1799927,18.50329018,48.56000137,253.6699982,10.83716011,63.00999832,104.6299973,104.5522537,28.65999985,49.51060104
12/27/18,46.36023712,1052.900024,1043.880005,24.35707283,284.730011,32.88398743,24.78000069,22.89999962,24.37999916,79.32430267,134.5200043,18.55784988,48.81999969,255.5700073,10.86623859,62.65000153,106.1500015,105.2339096,28.68000031,50.15631866
12/28/18,46.123703,1046.680054,1037.079956,24.62530136,285.0799866,32.76950836,24.63999939,22.82999992,24.95999908,79.19447327,133.1999969,18.57603455,48.24000168,256.0799866,10.90501213,63.24000168,104.5699997,106.0045013,28.43000031,50.26544571
12/31/18,45.89702606,1044.959961,1035.609985,24.69452477,284.9700012,32.66397858,24.73999977,23.07999992,24.96999931,78.80499268,131.0899963,18.75788307,49.25,267.6600037,11.0019474,63.61000061,102.9400024,108.3261261,28.73999977,51.12942505
1/2/19,46.35037994,1054.680054,1045.849976,25.55978584,287.9899902,32.9709549,25.82999992,23.82999992,25.87999916,80.26305389,135.6799927,18.40327644,48.31000137,267.6600037,11.04071999,65.26000214,104.0100021,107.6543427,28.80999947,50.94753647
1/3/19,44.70451355,1025.469971,1016.059998,25.59439468,287.5,33.22996902,25.68000031,23.88999939,26.42000008,78.60525513,131.7400055,18.54875755,47.68999863,271.2000122,10.93409252,65.01999664,99.15000153,105.0462112,27.98999977,51.12942505
1/4/19,46.48835754,1078.069946,1070.709961,26.25199318,302.7399902,34.35234451,26.13999939,24.35000038,28.28000069,84.30765533,137.9499969,18.8488102,50,297.5700073,11.40906811,67.48999786,101.6999969,108.2866058,29.95000076,51.25675583
1/7/19,47.79914093,1075.920044,1068.390015,26.72788239,301.4700012,33.98781204,26.53000069,24.70000076,28.60000038,87.47343445,138.0500031,19.3125267,50.90000153,315.3399963,11.61262703,68.44000244,104.4100037,109.2251358,31.34000015,51.58415222
1/8/19,49.2478981,1085.369995,1076.280029,27.06533813,300.7099915,34.26601028,27.23999977,25.20000076,28.68000031,88.90153503,142.5299988,19.90354156,52.11000061,320.269989,11.78710651,67.76999664,107.9199982,110.0747528,31.79999924,53.09384537
1/9/19,50.09547043,1081.650024,1074.660034,26.47600365,297.6400146,34.59217072,27.28000069,25.31999969,28.26000023,88.79168701,144.2299957,20.17631912,52.74000168,319.9599915,11.8355732,67.72000122,107.4599991,111.3096619,32.25,52.42576981
1/10/19,50.60795212,1078.829956,1070.329956,26.73988533,292.6700134,34.36193085,26.80999947,24.94000053,28.63999939,90.88889313,144.1999969,20.23087311,53.00999832,324.6600037,11.80649376,67.95999908,110,111.4380951,33.09000015,52.93119049
1/11/19,45.86746216,1064.469971,1057.189941,27.15329933,294.5400085,34.17967224,27.12000084,25.18000031,28.14999962,90.57929993,143.8000031,20.2581501,53.47000122,337.5899963,11.86465454,69,109.0299988,111.2899094,32.86999893,53.31715012
1/14/19,46.6066246,1051.51001,1044.689941,26.9333992,291.5599976,34.31397629,27,25.09000015,27.61000061,88.46212769,145.3899994,20.28542709,53.95000076,332.9400024,11.91312122,67.91000366,104.9800034,111.0626831,32.36999893,53.32633972
1/15/19,46.1631279,1086.51001,1077.150024,26.91580391,294,34.37152863,27.10000038,25.12999916,28.25,89.37091064,148.9499969,20.24905777,54.13999939,354.6400146,12.00036049,67.13999939,106.4899979,110.4106522,33.02000046,53.39065933
1/16/19,46.44893646,1089.51001,1080.969971,26.88061905,293.8099976,34.43867874,27.11000061,25.19000053,28.54999924,89.80033875,147.5399933,20.19449997,52.52000046,351.3900146,12.00036049,66.69000244,105.9300003,109.5709152,32.47000122,52.45334625
1/17/19,46.69532394,1099.119995,1089.900024,26.95098686,294.4100037,34.44827652,27.29999924,25.47999954,29.34000015,89.19114685,148.3000031,20.31270599,53.11999893,353.1900024,12.05852032,66.25,105.3700027,109.6697083,32.84999847,52.22360229
1/18/19,47.94697189,1107.300049,1098.26001,27.23246193,291.3999939,34.73605728,27.70999908,25.92000008,29.79999924,92.39687347,150.0399933,20.23087311,54.04000092,339.1000061,12.13606739,66.95999908,108.2600021,109.6993484,33.27000046,52.46252823
1/22/19,46.37994766,1078.630005,1070.52002,26.89821053,284.9700012,33.54653549,26.60000038,24.88999939,29.51000023,91.18849182,147.5700073,19.6853199,52.86999893,325.1600037,11.97128105,66.83000183,107.3300018,109.2646561,32.25,52.37063217
1/23/19,45.35497665,1084.410034,1075.569946,27.1708889,284.5299988,35.38838577,26.55999947,24.79000092,29.11000061,89.01139069,144.3000031,19.91263199,52.79999924,321.9899902,11.79679966,67.80000305,99.80999756,109.7783813,30.96999931,53.07822037
1/24/19,46.58691025,1084,1073.900024,26.91580391,287.5799866,34.7648468,27.31999969,25.45999908,30.12000084,91.35826874,145.8300018,20.22177887,52.88000107,326.6700134,12.05852032,68.66000366,101.4899979,109.2152634,31.61000061,52.44415665
1/25/19,47.10925293,1101.51001,1090.98999,26.96858215,291.4100037,34.32356262,27.68000031,25.77000046,30.07999992,91.61791992,149.0099945,20.37635612,53.38999939,338.0499878,12.30085373,68.48000336,103.6999969,109.7487335,32.90000153,51.82846069
1/28/19,46.06457138,1079.859985,1070.079956,26.97737885,290.8599854,33.93025208,27.79000092,25.90999985,30.29999924,90.34960938,147.4700012,20.4581852,52.83000183,335.6600037,12.2426939,67.62000275,102.3899994,109.4721146,33.13000107,50.60626602
1/29/19,45.06916809,1070.060059,1060.619995,27.00376892,289.7799988,34.61135483,27.39999962,25.57999992,29.75,87.12390137,144.1900024,20.69458961,52.56000137,328.8999939,12.32993507,67.77999878,100.8099976,109.5610352,31.63999939,48.96135712
1/30/19,45.64078903,1097.98999,1089.060059,25.83389473,289.9100037,33.98781204,26.73999977,25.15999985,29.70000076,89.11125946,150.4199982,20.6582222,53.22999954,340.6600037,12.28146744,68.31999969,102.5999985,108.8003311,32.25999832,49.62299347
1/31/19,46.55735016,1125.890015,1116.369995,26.44082069,331.0499878,35.08140564,28.37999916,26.64999962,30.67000008,92.11724854,166.6900024,20.68549919,53.50999832,339.5,12.43656158,69.62000275,105.5500031,110.1735458,33.56000137,50.59707642
2/1/19,45.34511566,1118.619995,1110.75,26.38804245,340.9500122,35.29245758,28.55999947,26.68000031,30.44000053,91.09860992,165.7100067,20.61275864,52.77000046,339.8500061,12.34932232,69.62999725,104.9499969,109.9562073,33.18999863,50.12841034
2/4/19,46.10399246,1141.420044,1132.800049,26.04499817,337,35.27326584,28.29000092,26.53000069,30.19000053,88.31232452,169.25,20.64003754,53.16999817,351.3399963,12.47533512,69.41000366,106.3000031,110.4501724,33.93999863,49.65975189
2/5/19,47.14867401,1151.869995,1145.98999,26.06258965,340.7000122,35.63779831,29.04000092,27.12999916,31.22999954,92.39687347,171.1600037,20.82188797,53.34000015,355.8099976,12.58196068,66.84999847,107.2900009,111.2997894,34.36999893,49.75164413
2/6/19,42.37861633,1122.890015,1115.22998,26.00101662,343.5100098,35.65697861,29.12000084,27.29999924,31.35000038,80.10326385,170.4900055,19.64895058,53.15000153,352.1900024,12.5238018,66.94000244,92.52999878,110.0648804,34.15999985,49.43000793
2/7/19,43.32474518,1105.910034,1098.709961,25.90426254,344.5100098,36.14622498,28.63999939,26.79999924,31.06999969,83.98808289,166.3800049,19.90354156,53.49000168,344.7099915,12.32024002,68.27999878,96.38999939,109.6104202,30.79999924,49.22784805
2/8/19,42.78269196,1102.380005,1095.060059,25.99222183,344.1600037,36.0694809,29.19000053,27.34000015,31.54000092,97.47011566,167.3300018,20.10357857,54.20000076,347.5700073,12.07790661,68.37999725,97.13999939,110.1636734,30.01000023,49.57704163
2/11/19,39.53038025,1102.119995,1095.01001,26.13295746,337.8200073,35.49390793,28.63999939,26.85000038,31.14999962,97.1105957,165.7899933,19.8307991,54.02000046,345.730011,11.8452673,68.44000244,93.44000244,108.1186676,30.22999954,49.6689415
2/12/19,41.06783295,1127.579956,1121.369995,26.22092056,340.3999939,35.72414017,28.12999916,26.46999931,31.26000023,102.1938248,165.0399933,19.70350647,55.06999969,359.9700012,12.01974773,69.59999847,89.25,107.8815536,30.38999939,50.00894547
2/13/19,43.92593002,1128.630005,1120.160034,26.24730682,338.4899902,35.52268982,28.31999969,26.71999931,28.86000061,102.1139297,164.0700073,20.64003754,55.15000153,351.769989,12.05852032,69.06999969,92.13999939,108.8694763,31.12000084,50.06408691
2/14/19,44.77350235,1129.199951,1121.670044,26.20332718,341.6000061,35.74332047,28.77000046,27.19000053,29.70000076,105.1099396,163.9499969,20.94008827,55.36999893,359.0700073,12.11668015,70.5,93.27999878,109.3239288,30.95999908,49.65056229
2/15/19,43.95549774,1119.630005,1113.650024,26.80145454,349.0599976,36.2325592,29.29999924,27.64999962,30.89999962,106.6978226,162.5,21.25832748,56.34000015,356.8699951,12.35901451,72.05000305,93.30000305,111.2306213,31.22999954,50.68896484
2/19/19,43.83723068,1126.51001,1118.560059,26.94219017,348.4299927,36.02151489,29.05999947,27.36000061,30.73999977,102.8229904,162.2899933,21.17649651,55.68999863,361.9200134,12.36870861,72.51999664,93.26999664,112.1395187,31.64999962,50.9462738
2/20/19,42.16179657,1120.589966,1113.800049,27.13570786,349.7600098,36.25175095,29.09000015,27.42000008,31.26000023,98.49874878,162.5599976,21.51291656,55.65000153,359.9100037,12.48502827,72.75,88.66999817,112.3074646,31.37000084,51.24033356
2/21/19,41.2945137,1104.209961,1096.969971,27.11811066,349.5400085,36.90406799,29,27.29999924,31.30999947,96.73110199,160.0399933,21.28560829,55.86999893,356.9700012,12.40748119,73.41000366,87.58999634,112.9101028,30.76000023,51.59872818
2/22/19,40.90029144,1116.560059,1110.369995,27.39958763,350.0799866,37.03836823,29.20999908,27.51000023,32.81999969,95.79235077,161.8899994,21.59475136,56.86000061,363.019989,12.58196068,73.19999695,87.06999969,113.8585129,31.70999908,52.30630875
2/25/19,41.35364532,1117.329956,1109.400024,27.38199234,348.8999939,36.99999237,29.20999908,27.56999969,31.95000076,95.73243713,164.6199951,21.50382423,56.77000046,363.9100037,12.62073517,73.05000305,87.29000092,112.2185516,31.98999977,52.17765427
2/26/19,41.4719162,1122.01001,1115.130005,27.46115685,346.3200073,37.22063446,28.38999939,26.89999962,31.92000008,98.36891937,164.1300049,21.48564148,56.34999847,364.9700012,12.62073517,72.52999878,87.33999634,112.1296387,31.01000023,52.04900742
2/27/19,41.18610382,1122.890015,1116.050049,27.32042122,345.0299988,36.96162033,28.63999939,27.03000069,31.95999908,97.70980072,162.8099976,20.92190742,56.34999847,362.8699951,12.64012241,72.12000275,84.62999725,111.418335,30.40999985,52.12252045
2/28/19,41.53104401,1126.550049,1119.920044,27.37319946,344.9100037,37.09593201,28.89999962,27.25,32.50999832,95.65254211,161.4499969,21.15615654,56.56000137,358.1000061,12.62073517,72.20999908,87.26000214,111.4776077,30.78000069,52.30630875
