Date,ABT,ABBV,ABMD,A,ALXN,ALGN,ABC,AMGN,ANTM,BAX,BDX,BIO,BIIB,BSX,BMY,CAH,CNC,CERN,CI,CVS,DHR,DVA,XRAY,DXCM,EW,GILD,HCA,HSIC,HOLX,HUM,IDXX,ILMN,INCY,ISRG,IQV,JNJ,LH,LLY,MCK,MDT,MRK,MTD,PKI,PRGO,PFE,DGX,REGN,RMD,STE,SYK,TFX,COO,TMO,UNH,UHS,VAR,VRTX,WAT,WST,ZBH,ZTS
9/12/18,64.33019257,81.78177643,392.9400024,66.48787689,118.2099991,381.8299866,81.42563629,185.7172241,259.1299438,74.22383881,250.9753723,305.730011,340.0299988,36.43999863,55.77276611,47.97215652,72.13999939,63.59257126,186.8061371,71.48635101,104.5254669,67.55999756,37.94068527,146.2400055,48.30666733,67.35468292,128.8537903,64.99607849,39.04999924,325.687439,245.6499939,349.8200073,66.51000214,549.5599976,125.1500015,131.1170654,171.9799957,100.6639404,127.0040207,91.11222839,65.01210785,603.2700195,94.24971771,72.38430786,36.57126999,101.6101608,388.8800049,108.7024612,110.8625336,168.3798676,260.085083,265.0661316,237.5157623,253.3101807,123.2136993,109.7300034,178.3399963,193.1499939,116.5384521,123.7555847,87.46981049
9/13/18,65.79988098,84.4920578,390.9400024,67.87813568,119.0500031,379.6400146,82.11364746,188.9102478,263.021698,75.24821472,253.5497284,307.5499878,340.5799866,37.61999893,56.19801331,47.97215652,72.46499634,63.98524857,193.1233063,71.26446533,106.1359863,71.33000183,37.93089676,145,48.63000107,68.01537323,131.1466675,65.23921967,39.45999908,331.9346008,249.2899933,355.9100037,67.48000336,558.8200073,126.5100021,131.6156921,172.5299988,101.2433929,126.3411789,91.77485657,65.91479492,609.2800293,95.55033112,72.77939606,36.95069122,101.8644104,397.7099915,111.0683212,110.6180038,168.1661072,264.8103638,265.1960754,242.4340057,256.0296326,125.1705627,112.0599976,179.8600006,195.75,117.6670074,127.1586456,88.36627197
9/14/18,65.72303009,83.92195129,395.6700134,67.40818787,118.1999969,390.1600037,82.0276413,186.7226105,263.4497986,75.79457092,253.1902771,309.1099854,338.6799927,37.38999939,56.10556793,47.21098328,72.62000275,63.7496376,195.0224457,71.10729218,105.5925446,70.77999878,37.61758423,143.0299988,49.33000183,67.33631134,130.940918,65.40392303,39.63999939,331.2568665,247.9400024,353.1199951,68.08999634,568.3599854,126.5899963,131.2393494,172.9799957,100.4739532,125.3176575,91.83164215,65.56812286,610.0100098,95.0539093,71.00640106,37.04554367,101.883255,392.1700134,111.2143555,112.7208252,165.6688995,267.8911743,262.7972412,240.5946198,255.8561096,125.0215683,111.7399979,179.0099945,196.1699982,119.3697357,127.5607452,87.68655396
9/17/18,65.00257874,83.65003204,368.8999939,67.63336945,117.8099976,378.3699951,82.90679169,186.9367065,262.3309326,75.16042328,249.8873749,295.9599915,334.3999939,37.27000046,56.66949081,47.66406631,70.875,63.02321243,197.7512207,72.2075119,104.7033234,70.36000061,37.30426407,137.9299927,48.76333237,66.78573608,130.0296173,66.18823242,39.52999878,328.1136475,242.9400024,347.2200012,67.01999664,558.6500244,125.0699997,131.6815491,171.3099976,100.416954,128.4564667,90.90396881,65.98038483,610.3099976,93.90222168,69.92717743,37.08866119,101.3558884,386.4899902,109.7831573,110.6180038,165.0664673,264.6321106,259.5387268,237.0948029,254.4674225,125.1904297,110.0500031,175.8000031,195.0899963,117.7957077,127.0507889,86.98710632
9/18/18,65.71343231,81.22920227,376.5599976,67.48651886,120.8199997,385.9599915,83.45147705,188.3609924,263.6347046,75.35553741,252.3354187,298.5499878,336.8900146,37.61999893,56.83588791,48.57022858,71.41999817,63.19991684,199.9802246,72.67902374,105.4838715,70.70999908,37.39237976,139.3099976,48.65000153,67.60244751,131.0878906,66.1333313,40.5,330.0290833,245.2200012,350.8800049,67.81999969,564.8200073,125.5500031,132.2272491,171.3200073,101.5283585,129.7236786,91.70858765,65.98038483,606.039978,94.27948761,70.33187866,37.5198288,100.9698105,388.3299866,110.4354706,112.0361938,169.1669312,266.4151306,264.6363525,237.7310944,253.9080658,126.9188309,111.3899994,177.1199951,195.7299957,118.5282745,127.9334106,87.85402679
9/19/18,65.79988098,79.83459473,376.75,68.10332489,121.9700012,379.9400024,85.41999054,189.1615906,264.4908142,75.74578857,252.6171417,298.4700012,338.9100037,37.49000168,56.20726395,48.8783226,71.53500366,62.81705856,199.1006165,73.00261688,106.2248993,70.15000153,37.80361176,139.0800018,49.57333374,67.7951355,129.2652893,66.25882721,40.93000031,329.8423767,240.8999939,350.3699951,67.25,556.4699707,125.2300034,132.1519928,171.0099945,100.4454422,130.8836517,91.31101227,65.56812286,614.8499756,95.63967896,70.65950012,37.30424118,101.261734,383.7000122,109.6371307,111.0972443,168.6130371,268.0496521,265.2160645,239.6798706,255.8753815,125.3096313,109.9800034,176.6000061,196.6699982,119.1024399,127.3351517,87.75550079
9/20/18,66.07845306,81.29059601,381.980011,69.64044189,124.6100006,379.8399963,87.01581573,190.9303284,266.6993713,75.79457092,254.4143677,301.0299988,341.2399902,37.81999969,57.08548737,49.99289322,71.41500092,63.13119125,201.2396698,73.400177,106.6793976,70.41999817,37.83298874,139.4100037,50.49000168,68.66689301,130.0296173,67.35686493,41.16999817,331.6693726,242.0200043,356.3200073,68.27999878,561.1799927,127.1699982,133.582077,172.1699982,100.7589264,132.4238129,92.27657318,66.31768799,616.1900024,95.88788605,71.20874786,37.72678757,101.6384125,387.25,110.4841537,111.7525558,168.5742035,267.4949341,267.4350281,241.1116333,256.8976135,125.905632,111.6800003,180.5200043,197.2899933,118.8945694,128.1981964,88.72092438
9/21/18,66.32819366,80.92221069,384.8800049,69.23902893,121.9899979,380.8399963,86.12711334,190.9303284,265.1427307,75.48236084,254.0548859,298.4899902,345.4100037,37.77000046,57.54772186,49.78447723,71.35500336,62.650177,202.139267,73.58508301,106.7880859,69.91999817,37.9504776,139.5,51.2266655,69.29089355,130.6861267,67.19215393,41.24000168,331.7677002,241.1300049,358.1600037,66.58999634,556.7700195,127.5800018,134.4288635,172.0800018,101.0059128,131.5464935,92.62682343,66.61750031,611.9799805,95.9176712,70.88111877,37.99410248,101.3370667,390.2799988,110.8249054,111.4689178,169.5555878,267.2174988,268.8043823,242.0959625,257.1676636,125.8956909,112.4800034,180.0800018,196.7599945,120.369606,128.8944855,88.49435425
9/24/18,68.62399292,81.93965912,419.6099854,68.48513794,128.5099945,388.9599915,85.59198761,192.894577,265.8334656,75.85309601,254.9098053,308.9700012,347.019989,38.40000153,56.93758011,48.85113525,71.48999786,62.61090851,203.1488037,72.79922485,106.5410843,70.13999939,37.29448318,142.1000061,55.1566658,69.39183807,131.6072388,65.62352753,40.66999817,334.5671082,242.7100067,358.25,66.48000336,569.2700195,128.5599976,132.1614075,169.5099945,100.3029556,129.2947693,93.582901,66.31768799,610.0100098,95.59996033,69.79228973,37.88200378,101.3182297,390.1900024,110.9806824,111.605835,171.0908051,266.4448547,269.3141479,240.7636261,257.8330688,126.1639023,112.5400009,182.1699982,196.5899963,121.5377579,128.7081604,88.31703949
9/25/18,69.35402679,82.25541687,441.519989,68.90615082,128.9900055,392.980011,85.54421234,192.1963806,262.9341431,75.57015991,254.6863708,310.4100037,341.6499939,38.61000061,57.15021515,48.32556534,71.11000061,62.79743195,201.4095764,71.75448608,106.7288132,69.94000244,36.66783905,144.7899933,56.1166687,68.8137207,131.8130188,66.14901733,41.22999954,327.897522,245.8399963,359.0100098,65.86000061,574.1900024,129.8200073,130.4396362,170.5399933,100.4074554,128.3979797,93.71542358,66.19587708,610.2000122,95.57019043,69.63809967,37.76127243,101.3182297,390.0499878,112.3145218,111.9677277,170.7895966,268.019928,272.7125244,241.6982574,254.1202698,125.1506882,112.5800018,182.6499939,196.1600037,121.3595657,127.9922333,88.91797638
9/26/18,69.96880341,82.60626221,444.7000122,68.85719299,135.6100006,389.230011,86.29912567,192.5408173,262.1654968,75.02383423,254.1909027,308.1499939,349.3699951,38.63000107,56.96532059,48.59740829,70.79000092,63.0133934,202.3391571,72.51260376,107.5983047,70.12999725,37.23572922,142.8200073,56.79666519,69.41934967,133.8805542,66.60391998,41.04999924,327.0037231,244.3899994,361.4500122,67.41999817,569.539978,129.9299927,129.9880371,170.8500061,100.9869156,128.6319427,93.87636566,65.8960495,611.289978,96.1162262,69.33939362,37.6664238,101.214653,391.5299988,112.4995117,111.1070328,170.7993164,266.4745789,274.3717651,241.4596405,253.5415802,125.5182266,112.2900009,186.6499939,195.2299957,121.1219788,127.5214996,89.01647949
9/27/18,70.14170837,82.57118225,442.8900146,69.31735229,138.2700043,389.9700012,87.10182953,194.4584808,264.2865295,74.7311554,252.5685425,312.3399963,355.6000061,38.34000015,57.27038956,48.98706055,71.61000061,63.03302765,206.2574158,72.81771851,107.0441742,71.23999786,37.24357986,143.9600067,57.38666534,70.27275085,135.5463409,66.83137512,40.75,329.6303101,248.6799927,366.980011,69.04000092,569.6900024,130.7700043,130.0444794,170.7599945,101.3478851,128.3687439,92.95347595,66.26146698,610,96.21552277,69.25267792,37.85613632,100.9980545,406,111.5648422,110.9798889,170.5362701,262.7696838,275.2013855,242.9212341,255.2196045,125.4884262,112.7399979,189.7400055,195.3600006,121.4783478,127.4429245,89.84398651
9/28/18,70.4683075,82.95710754,449.75,69.06280518,139.0099945,391.2200012,88.12430573,192.9690247,266.6313171,75.20919037,253.5497284,312.9899902,353.3099976,38.5,57.39057159,49.36737442,72.38999939,63.2293663,208.1565552,72.78072357,107.5191422,71.62999725,37.03749084,143.0399933,58.03333282,70.85088348,136.3204041,66.69019318,40.97999954,333.0143127,249.6600037,367.0599976,69.08000183,574,129.7400055,129.9974365,173.6799927,101.9368362,129.3044891,93.59094238,66.46759796,608.9799805,96.57294464,68.22164917,38.00273132,101.6195831,404.0400085,112.2950439,111.8894806,173.1083069,263.5919495,277.0205078,242.6825867,256.5600586,126.9883652,111.9300003,192.7400055,194.6799927,122.2307205,129.1721649,90.19863129
10/1/18,71.19835663,83.32550049,444.25,69.91539764,137.1199951,391.519989,88.66897583,192.6152954,268.7230835,75.90187073,256.8332825,309,352.5599976,38.97999954,57.40906143,49.31251526,72.67500305,62.8759613,210.8353424,73.5018692,108.1425171,74.04000092,36.97861099,133.7700043,56.93999863,71.53910065,137.4766998,68.15686035,41.04000092,332.9257813,248.9199982,366.5400085,68.81999969,574.7399902,130.0700073,131.4275665,173.4199982,102.2123184,128.9828491,94.65652466,67.02040863,616.0100098,96.0467453,68.45291138,38.17518997,102.0621872,394.230011,112.1295319,111.6547546,174.05336,263.0074158,278.6098022,247.087204,259.5110474,127.8327103,113.0500031,191.5700073,194,121.7654495,128.2780151,90.29714203
10/2/18,70.90057373,82.6501236,429.1700134,70.32746887,135.8800049,376.1700134,87.34070587,193.3227692,268.6452332,75.41407776,256.3669128,304.3500061,345.4100037,39.04000092,58.05618668,49.34908295,72.5,63.0722847,210.4954987,73.2614975,107.815979,72.75,36.78233337,130.3000031,54.03333282,72.19062805,135.1543579,67.6548996,40.95999908,330.9190063,242.3800049,362.1400146,69.84999847,571.4799805,130.1999969,132.1707916,173.3399963,102.5542984,129.1875153,94.20935059,67.22653961,616.3400269,96.32474518,68.91542816,38.13207245,101.3935776,400.5700073,110.8638535,110.314827,172.8160706,262.2149963,279.0995789,246.3315582,260.9865417,124.6639557,113.1200027,191.9299927,193.9700012,120.5279999,127.6590652,90.46461487
10/3/18,69.2003479,84.21139526,426.4200134,70.75917816,136.7100067,375.2600098,86.9871521,192.6059875,268.7619934,74.05799103,251.3154144,306.1900024,352.75,38.61000061,57.91750717,49.33994293,72.58499908,63.53368378,212.234726,73.87169647,107.3904953,72.41999817,36.38977814,126.1399994,51.91333389,72.49344635,135.8598785,68.02352905,40.90000153,327.2201538,239.3600006,359.6000061,69.94000244,561.4699707,130.3500061,130.8065796,171.8000031,103.1812515,127.208725,92.73464966,66.87049866,614.3400269,95.66947937,69.30085754,38.64085388,100.046936,403.0400085,108.7998276,108.8183975,170.7993317,258.2525024,275.901062,245.9338989,261.2468872,124.1374893,111.4100037,192.2100067,193.4600067,122.7356186,127.1579666,92.13933563
10/4/18,68.9890213,82.30802917,416.7900085,69.32672882,133.6100006,357.8900146,86.99671936,189.4129333,267.5457764,72.43849182,246.1472473,300.6099854,343.1000061,38,58.01985931,48.9925499,71.47499847,63.33734512,212.5245819,73.400177,105.876564,72.83000183,35.51633835,125.0699997,50.9766655,70.25440979,136.4184113,68.4313736,40.52999878,325.8330688,231.1100006,344.7099915,66.19000244,554.4400024,127,131.1076813,170.4700012,107.3324356,128.9243469,92.26846313,66.72994232,611.6699829,92.79024506,68.95394897,38.5459938,97.81399536,392.0499878,106.891571,106.9111862,169.1040955,251.6748199,267.704895,241.9866028,258.7588196,124.2765656,108.6500015,188.6199951,191.3300018,118.3896713,126.7158508,89.71591949
10/5/18,68.75846863,82.78168488,415.7099915,68.97351837,130.8200073,353.1099854,86.55713654,189.924942,268.4506226,72.37019348,246.5261383,298.2900085,342.0799866,37.84999847,58.06637573,49.17538452,71.98500061,63.29807663,215.6232147,72.73449707,105.856781,72.05000305,35.6635437,126.4400024,50.5633316,69.96076202,136.1734467,69.36470795,40.47999954,325.754364,229.2400055,329.519989,65.08000183,548.710022,127.7900009,130.8724365,169.1000061,109.2607803,130.6984711,92.44922638,66.55192566,603.9799805,91.35064697,69.29122925,38.72708511,97.76668549,391.769989,106.911026,106.5981979,169.610672,251.2290802,266.7653503,239.3119965,259.6075439,124.4652863,108.0599976,188.0500031,190.7100067,119.1816559,126.3424835,90.58282471
10/8/18,68.62399292,83.15883636,399.0100098,68.18862152,129.4600067,342.8699951,87.23560333,191.3678741,269.8808899,71.5409317,243.2231598,291.4299927,343.0299988,37.29999924,58.52226639,49.76961899,71.34999847,62.55201721,212.8044739,73.77923584,104.5011597,73.30000305,35.35931778,123.4100037,49.04999924,70.10758209,136.0852509,68.21176147,40.65999985,328.2333679,224.2899933,325.8900146,64.16999817,526.4699707,126.4400024,131.1452484,170.1999969,109.6787567,132.6187744,91.30752563,66.95480347,591.2399902,90.05003357,70.14880371,39.04614639,97.43552399,394.1499939,105.0222626,105.3463058,170.4972839,248.1977997,262.1474609,238.2879028,259.4242554,125.4884262,107.6600037,185.3399963,182.9499969,118.3995819,125.1438141,90.10997009
10/9/18,68.47990417,82.948349,395.0799866,68.10030365,130.5800018,340.9700012,86.88202667,191.7681427,271.622406,71.19947815,243.3494568,289.8200073,344.5700073,37.40999985,58.82929993,49.71477127,71.49500275,62.40475845,213.9439545,73.49263,105.6094131,74.83999634,35.08452606,122.5,49.3133316,70.23605347,136.7711639,68.86274719,41.34999847,329.6893005,223.8999939,323.7399902,65.5,531.210022,127.3799973,130.966507,172.2799988,109.6692429,133.3888397,91.5168457,67.77932739,590.9099731,90.09967041,68.88650513,39.20999146,98.02214813,392.5299988,103.4937134,105.3463058,171.5494995,247.4350128,259.5686951,238.5960999,260.4849854,126.7201691,107.9100037,185.6600037,181.5,117.5878067,124.6918411,91.17391968
10/10/18,66.20332336,81.64143372,376.8900146,65.41201019,123.9899979,316.0299988,86.80558014,187.2997589,265.2691345,69.45313263,235.8401184,281.8200073,337.5299988,36.11000061,56.54051971,49.5684967,70.97499847,61.80593872,209.8757935,72.96563721,102.749733,73.01000214,35.23174286,118.0800018,46.75,68.62100983,132.371521,67.73332977,40.56000137,323.4524231,217.2100067,304.7600098,63.84999847,512.210022,122.8099976,129.5834503,170.4600067,107.6649094,132.0826416,90.4512558,66.00849915,567.4000244,85.53264618,70.22589111,38.38215637,97.82344055,381.9400024,100.4365921,102.66642,166.7463379,245.6717224,252.4520416,229.3394318,253.7055664,125.0215683,104.6299973,176.4299927,177.4799957,113.9744415,121.4396973,88.29732513
10/11/18,65.68460846,79.55392456,367.5400085,63.66559219,119.3099976,312.8599854,83.43235779,180.45755,261.2509766,68.45803833,231.6822968,275.3099976,327.269989,36,53.4981041,47.109272,69.46499634,60.47086334,205.9075623,67.66796112,100.2067337,70.16999817,35.01583862,122.4000015,46.59000015,66.52878571,129.7650452,65.5215683,39.34000015,314.7070313,214.1100006,307.4500122,61.75,508.2200012,122.5800018,125.9235535,168.25,102.5067902,125.9805069,88.58647919,64.05962372,554.4500122,84.08309937,67.24842072,36.91619492,95.03227234,371.6700134,99.15143585,102.4610367,164.378891,242.2541199,250.4729462,224.795578,247.9579315,120.0449295,103.9700012,175.6600037,178.3200073,112.9547806,119.0325165,85.70642853
10/12/18,66.87099457,80.39608765,384.7799988,64.99012756,121.9400024,327.5,84.55040741,183.753006,264.0627136,69.51167297,235.6943817,281.6799927,330.9400024,36.99000168,53.50740433,47.20069122,70.41000366,60.98133469,206.9970703,68.95308685,102.2945709,68.93000031,35.2022934,127.0699997,47.79666519,67.52902985,131.166275,65.84313965,40.04000092,313.1723633,222.4199982,321.6900024,62.56000137,532.0200195,124.7900009,125.951767,169.8600006,104.9481125,127.4914322,90.08972168,65.40883636,558.1500244,86.33682251,67.60494232,37.75265503,94.85250854,384.1600037,100.5242157,103.7716217,166.6391907,245.9194031,256.1003418,230.0851288,250.3592072,121.7236786,105.2900009,181.3200073,181.8000031,114.7763062,121.144928,87.57818604
10/15/18,66.26333618,79.05747986,372.0799866,64.39163208,121.4899979,317.4299927,85.56332397,182.0773468,260.1418457,69.14094543,231.5074463,277.7799988,328.4100037,36.43000031,53.60044861,47.109272,69.70999908,61.28565598,203.8284912,67.54776764,100.9191589,69.95999908,35.55559158,125.1699982,47.26333237,66.78573608,130.0884094,66.47058868,40.13000107,311.8541565,216.8999939,313.4100037,62.02999878,519.289978,124.2600021,126.0270386,169.5299988,105.0811005,128.0568085,89.26197815,65.08089447,555.9799805,84.98657227,69.20449066,37.18352127,94.578125,377.5499878,99.97900391,104.1041718,165.0511322,246.7911224,252.8818359,226.7940979,250.9763947,122.091217,104.9499969,177.6499939,181.9299927,114.3902283,121.3414383,88.74063873
10/16/18,68.43351746,81.47760773,386.8800049,66.18710327,127.6999969,334.9400024,88.45874786,188.3609924,270.8829956,70.00923157,237.3264465,289.3099976,338.6099854,38.11000061,53.80513382,48.13318634,73.23000336,63.19009018,211.8648987,68.15797424,103.9470367,70.43000031,36.44865799,133.1999969,49.00666809,70.02498627,132.7732849,66.72156525,41.27000046,323.0097656,225.7899933,326.5799866,64.91000366,542.9099731,129.6100006,128.4826965,173.6999969,105.4705658,130.0746002,91.85935974,66.72994232,573.5900269,88.64019775,70.10063171,37.88200378,96.73535919,398.519989,103.2113724,107.8109894,170.5947113,247.345871,261.9476318,233.8036957,262.8573914,123.7898178,108.0100021,185.4499969,188.1199951,118.1223679,125.4483795,90.44491577
10/17/18,67.73905182,81.79675293,389.7900085,65.93200684,128.9400024,332.8299866,89.59590912,188.7612915,272.0115051,70.67264557,237.98703,287.6900024,338.230011,38,54.80067062,48.92855453,72.68000031,63.0526619,211.1052246,68.74967194,103.8579865,68.36000061,36.37995911,132.6399994,49.54333115,69.39183807,133.7237549,67.8196106,41.59000015,322.7441406,228.4900055,328.9599915,65.04000092,542.9099731,129.3800049,131.2111206,174.0899963,107.9023819,131.6342316,92.56339264,67.29212189,578.6900024,89.51390076,71.17984009,38.4338913,96.86782074,399.0599976,103.8442001,107.5958252,171.6956329,246.5335693,264.1565552,233.3065491,257.775177,124.8030167,108.6500015,185.4799957,188.9799957,117.7363129,126.0772018,91.41034698
10/18/18,65.72319031,79.695755,386.6300049,64.50936127,126.5599976,323.0599976,89.23277283,188.7147522,273.5779419,68.75070953,232.9549103,284.4200134,330.1499939,37.52999878,52.08389282,48.83712387,72.94999695,61.58997726,212.6445465,68.90686035,100.1770477,68.94999695,35.00601959,132.8500061,49.10666656,68.06124878,133.6257782,65.32549286,41.09999847,326.9053345,224.3300018,321.4500122,64.44000244,522.289978,128.4199982,131.2487793,172.3999939,107.6364212,129.3532562,91.25995636,67.65752411,566.3499756,87.24848175,69.61882782,37.94235992,96.86782074,395.2200012,102.257225,106.2558899,168.6461792,242.9178314,257.9994202,228.3948822,257.3026428,125.5380859,105.8499985,178.8999939,187.7200012,115.3603821,124.1121521,90.46461487
10/19/18,65.19270325,77.98483276,362.4200134,63.25353241,125.8899994,312.7900085,88.67855072,187.8583374,271.5932007,67.76534271,231.2937012,280.9599915,320.4100037,36.54000092,50.52082062,48.62685776,71.38999939,61.82556915,209.9057617,68.58326721,99.33596802,67.65000153,35.60466003,129,48.47333145,67.23537445,131.0193024,64.71372223,40.83000183,323.0393066,218.3999939,313.1000061,66.05999756,504.2600098,126.8899994,130.8253784,172.6000061,106.3160095,129.0510712,89.37615204,67.78870392,558.3400269,85.62889862,69.27194977,38.37353134,96.98136902,389.8299866,100.2613525,104.3388824,164.5932007,241.1049957,254.0912781,225.8494873,255.8464203,124.9520264,104.1900024,175.6900024,185.4199982,112.6280899,122.225708,90.10997009
10/22/18,66.08969879,74.70479584,366.2000122,63.06710815,123.9199982,314.2200012,86.21311951,184.3394775,268.2657776,67.33608246,228.6222076,278.480011,315.5400085,36.61999893,47.3388443,47.5480957,70.65499878,61.82556915,208.7062988,67.34436798,97.525177,66.98999786,35.31026077,131.4400024,49.77000046,66.38196564,129.6964722,64.3451004,40.58000183,321.3374023,219.7799988,317.230011,65.18000031,511.4100037,126.4499969,130.4772797,169.3500061,106.4205093,123.5338135,89.07170105,67.9948349,558.1099854,85.45998383,68.64562225,38.26142883,96.07306671,387.7999878,99.920578,103.3608551,163.443573,238.2223358,254.1612244,224.477417,252.8472595,125.3493576,104.4700012,177.3999939,186.0800018,112.8359909,121.9506149,91.42019653
10/23/18,66.13794708,73.54349518,370.0400085,61.54635239,123,311.6900024,86.27045441,183.9857178,266.6701965,67.05315399,224.7655487,276.3500061,316.1499939,36.02999878,47.12485504,47.38353729,67.18499756,62.34585953,210.2456207,67.44676208,96.39714813,67.88999939,35.29062271,131.1499939,49.43333435,65.76715851,128.0012817,64.10195923,40.20000076,320.5307007,218.1199951,313.7999878,65.04000092,506.9299927,122.4800034,130.7124634,168.6000061,104.8626175,124.0797119,88.56744385,67.55445099,542.210022,85.00293732,69.15629578,38.02859497,90.09333801,380.6900024,97.97338867,103.0967636,162.3426514,237.5288849,253.661438,222.0513763,255.4221039,124.7136307,104.3300018,174.1699982,181.2200012,112.9152832,121.901474,90.10997009
10/24/18,64.56575012,70.3964386,352.7099915,59.97654724,110.9899979,290.8299866,80.73760986,174.9000397,258.2446289,65.84340668,220.8699951,267.2799988,302.0499878,35.68000031,45.43152237,45.34483719,64.76499939,60.68683624,201.8293915,64.98908234,94.804039,65.33000183,34.38774872,124.8399963,46.78666687,62.40859604,123.9543915,62.76862717,38.75999832,312.5722961,206.9499969,289.5,60.91999817,483.1099854,115.2399979,129.3388519,155.3000031,100.9964142,118.5137024,87.02616119,66.09279633,524.0300293,81.50543976,66.87262726,36.63162613,86.5357666,351.3900146,95.47123718,104.0552673,159.000885,232.2885742,248.4539032,219.2972565,247.1864471,121.2071381,112.4000015,163.0899963,175.3999939,110.9030228,118.9833984,87.45010376
10/25/18,65.26984406,72.45310211,333.1199951,61.42861557,117.1600037,232.0700073,81.91298676,175.1048126,263.5957336,66.18486786,224.8432465,270.730011,298.4700012,36.38999939,45.78506851,46.29562378,65.72499847,61.17766953,210.275589,65.78968811,97.25801849,65.33999634,34.53495026,125.6600037,47.78333282,62.9683609,124.5031204,63.80392075,38.97999954,316.349884,210.7799988,298.1400146,64.29000092,492.9200134,119.9199982,130.2796936,156.6399994,102.4878006,118.9133682,87.30206299,65.54937744,536.4000244,83.69137573,67.07498169,37.43359375,86.94261169,336.9400024,95.89962006,105.4343262,161.0176239,237.6675873,250.4329529,228.8721008,254.8242035,120.7402725,113.5500031,165.6100006,183.6399994,103.4387665,120.0150299,89.12484741
10/26/18,64.61398315,71.61980438,330.3500061,61.54635239,116.2699966,230.1300049,80.95739746,173.1312408,258.5559692,65.46292114,222.4631805,268.7900085,300.1700134,35.83000183,46.92015839,45.63739777,63.625,54.53176498,206.5972595,65.27766418,96.1200943,65.08000183,33.69097137,125.3700027,46.71333313,63.99612045,125.2870178,62.69019699,38.22000122,313.0739746,203.4499969,295.1000061,63.95000076,486.8900146,120.1900024,128.8684235,154.5299988,101.062912,115.4041443,85.38970947,65.96163177,535.5800171,83.45289612,65.49469757,36.73510742,86.54521942,335.8200073,101.3517761,103.4977722,156.2534637,233.348526,247.7342224,228.683197,248.9801788,114.8398438,110.9400024,169.4799957,182.6900024,100.2468872,113.1177216,87.52891541
10/29/18,64.92263031,72.12509918,320.0299988,60.9086113,112.2600021,217.9400024,82.17098999,175.1885986,256.3862915,65.40438843,221.9774475,265.9200134,300.9599915,35.38000107,46.26888275,45.92993927,62.44499969,57.32952881,206.7771606,65.66866302,95.83313751,66.08999634,33.68114471,124.6399994,46.4066658,65.06056976,126.4040833,63.6941185,37.90000153,312.4444275,203.9100037,292.25,63.31999969,477.8599854,120.8099976,129.4141235,158.1100006,102.0223236,117.7241364,85.10429382,66.94545746,533.7700195,83.28398895,65.78377533,37.27837372,86.88584137,336.1799927,100.4365921,105.5712509,157.5882111,235.022644,247.5842896,227.0426178,247.379303,117.9589233,110.4700012,170.3399963,183.6600037,100.4352264,113.2749405,88.31703949
10/30/18,65.58815002,72.32899475,331.2200012,62.4391861,114.1900024,223.0099945,83.71904755,176.0170746,258.303009,66.98487091,224.0175171,269.5,306.2799988,35.90999985,46.53869247,47.14584351,64.07499695,56.39693832,210.1656494,67.39092255,96.69400024,66.76000214,34.33867264,125.4100037,47.52000046,66.10666656,132.4891205,65.36470795,38.65000153,318.238678,210.2200012,303.75,61.02999878,490.8200073,119.8300018,132.4248352,158.4199982,102.9152603,120.9896469,85.88445282,68.27590942,541.0700073,85.13209534,67.24842072,36.98518372,87.86038208,339.7000122,102.4130096,105.4636612,157.8707275,240.3125153,254.1712189,231.3378906,249.0766296,120.0350037,112.2099991,171.4900055,188.8200073,103.7758026,112.5773468,88.8391571
10/31/18,66.49481964,69.01351166,341.2000122,63.56748199,112.0699997,221.1999969,84.09172058,179.4707794,268.1101074,60.98490524,223.9203644,272.8500061,304.269989,36.13999939,47.02250671,46.25905228,65.16000366,56.23004913,213.7140503,67.39092255,98.35636902,67.33999634,33.98538208,132.7700043,49.20000076,62.56459427,130.842926,65.09803772,38.99000168,315.198822,212.1199951,311.1499939,64.81999969,521.1799927,122.9300003,131.7098083,160.5500031,103.0102692,121.6135025,85.45632172,68.96926117,546.8200073,85.92699432,67.73984528,37.1317749,89.04308319,339.2399902,103.1237411,106.9111862,158.0460815,238.4799042,258.1893311,232.3122864,252.0371704,120.7501984,119.3700027,169.4600067,189.6900024,104.9950714,111.6046371,88.8095932
11/1/18,67.66191101,71.10564423,376.9400024,63.98936844,119.6999969,230.9499969,86.88202667,179.5731659,258.7310486,61.53125381,227.4759064,275.3399963,315.3299866,36.99000168,48.5018425,48.09661865,65.56500244,56.38712311,216.1829529,69.27142334,99.46459198,68.52999878,34.58403397,136.0099945,50.49333191,64.51916504,132.9594574,66.40000153,40.09000015,315.6513977,205.0599976,312.7399902,68.43000031,518.6099854,122.2399979,132.4907227,164.3800049,102.4593048,125.8343048,87.10224915,68.51016235,559.6900024,81.27692413,69.9175415,37.65779877,88.5605545,355.1099854,103.201622,109.3171997,162.2841949,261.0163269,262.9570923,232.3222504,251.6321411,122.6673355,120.5,175.1900024,193.3899994,104.0136948,114.6799545,92.84863281
