Date,APA,BKR,COG,CVX,COP,DVN,FANG,EOG,XOM,HAL,HES,HFC,KMI,MRO,MPC,NOV,OXY,OKE,PSX,PXD,SLB,FTI,VLO,WMB
8/27/18,41.26063919,30.4296608,22.8605938,108.3902206,67.5891037,39.62676239,117.4571686,112.8682556,69.1633606,38.5279808,63.038414,68.11271667,15.49596024,20.30325127,75.60966492,45.20872879,71.16735077,55.70265579,109.0415573,171.3614502,58.21197891,29.28957939,106.4946442,25.63290405
8/28/18,40.30853653,30.54853058,22.8605938,107.9489288,66.85605621,39.28482437,115.9163284,112.2213974,69.06012726,38.2085495,62.68581772,68.19568634,15.35798836,20.13786888,75.81747437,45.67124939,71.07862854,55.3001442,108.7871933,169.8158264,57.51182175,29.12780952,105.7741776,25.43000412
8/29/18,41.22293091,31.08800125,22.99405861,108.2731476,68.23864746,39.70068741,116.6724014,112.9919357,69.55905914,38.25553131,64.0485611,68.79485321,15.41835022,21.17881393,75.64580536,46.40930939,71.185112,54.77441025,109.4140244,169.6515961,57.88883209,29.36570549,105.9674759,25.28628349
8/30/18,41.83566666,31.06970978,23.02265739,107.9038849,68.25720215,39.85778809,116.2991486,113.115593,69.25798798,37.78578949,64.96341705,68.83172607,15.33212185,21.04261398,75.10368347,46.42898941,71.09635925,54.58547974,108.6054916,168.8015137,57.75418091,29.36570549,104.5968628,25.09184074
8/31/18,41.31719971,30.14621735,22.71759415,106.6880569,68.13657379,39.67296982,115.8780518,112.4687195,68.96550751,37.47576523,64.17243958,68.69345093,15.2631321,20.92587471,74.35372162,46.32074356,70.86569214,54.14189911,107.6607056,168.7628784,56.69496155,29.14684296,103.5688934,25.01575279
9/4/18,40.70446396,29.60674667,21.93587494,107.057312,67.83965302,39.13696671,115.1506958,111.9455338,69.06873322,37.25870514,62.59052658,70.23288727,15.19414711,20.48809433,76.15181732,45.69092941,70.33333588,53.96938705,108.0694962,165.2852325,56.02541351,28.7566967,105.6423874,24.68604279
9/5/18,41.40203476,28.95755577,21.43061447,107.1023331,67.73757935,38.54552078,112.4135818,112.1453018,69.98918915,35.04092407,62.33323288,68.06661987,15.34074211,20.63401794,75.8445816,45.52363968,70.21797943,54.28154373,107.1882935,163.4691162,55.21109009,27.96688652,102.7166595,24.91430473
9/6/18,40.21427155,28.33579445,20.8872242,103.7790298,65.45489502,37.54746246,109.5711746,109.8717651,69.21497345,34.78611374,60.00800323,66.37970734,15.23726463,19.8071022,74.81453705,44.34273911,68.82498169,54.22404861,106.0163879,159.0351105,54.47819901,27.12949562,101.9786453,24.37547874
9/7/18,40.41223526,28.72896576,20.82048988,103.2116318,65.15798187,37.39959717,107.8102341,108.8919601,70.39350128,34.72948837,59.68399429,65.27352905,15.36661148,19.96275902,74.55250549,43.5357933,68.69950867,54.08438873,103.8361206,156.6780243,54.01675415,27.31981277,101.1088333,24.44389915
9/10/18,40.82701492,29.1952858,20.83955765,103.1035614,66.02093506,37.4365654,107.2934265,108.7492676,70.29027557,34.62568283,59.60775757,65.62382507,15.25451183,19.79737282,74.48021698,42.95518494,68.90564728,53.03292847,103.518158,157.6730194,54.27009201,27.41496849,101.258194,24.39258194
9/11/18,41.56229019,29.79876137,20.91582489,103.5899048,66.31787872,38.34221268,111.3991394,110.5566788,71.27955627,35.2485466,61.35167313,66.14003754,15.53045273,19.98221397,75.46509552,43.6735611,69.1207428,53.41080093,102.2463226,160.7642517,54.57772827,28.02397919,101.1264191,24.4353447
9/12/18,42.5426712,29.62503624,21.03022003,104.2833786,66.7818222,38.76731491,115.3325348,111.2415848,71.51182556,35.99410248,61.99968719,65.12606049,15.65980244,20.00166893,76.07952118,44.03767395,67.88388824,53.48473358,101.8920288,164.1936188,55.03013229,28.54734612,102.1894989,24.28139305
9/13/18,41.98649216,29.51530838,21.03975296,104.7427063,67.31999969,37.85067749,113.705574,110.9371872,70.8150177,36.2677803,62.17121124,66.39813995,15.78052807,20.10868454,75.9801178,43.60419083,68.69052887,54.18297577,102.6732941,164.3868256,55.21109009,28.2523613,102.6463852,24.11033821
9/14/18,42.85374832,28.85697746,20.89675713,105.7153625,68.20152283,36.73033905,116.5001297,112.0787125,71.33116913,36.45653534,63.14698029,64.88637543,15.57357121,20.31298065,76.20601654,43.64359283,69.53304291,54.53619003,103.2002106,164.63797,55.40110397,28.67105293,102.9099579,24.02481079
9/17/18,43.15540314,28.9026947,20.56309319,105.8324585,68.88819122,35.93406677,117.4188919,111.8123474,71.75267792,36.5320282,63.87401962,63.53131485,15.66842175,20.30325127,75.73616028,43.45640945,69.55096436,55.83409119,102.4825287,165.2948914,55.16585159,28.4521904,101.4427032,24.15310478
9/18/18,43.60787582,29.48788071,20.696558,106.3908463,69.63052368,36.41554642,119.3903809,113.6292801,71.94194031,36.95671082,65.54811859,64.08440399,15.62530994,20.91614342,75.87168884,43.88988876,70.69820404,56.7951889,102.9276733,167.8838043,55.1839447,29.40376854,101.3284836,24.02481079
9/19/18,44.1169281,30.05477905,21.22088432,107.6337128,70.08517456,36.9155159,123.0558319,114.3141937,72.80218506,37.80607224,66.40908051,60.3787117,15.74603558,21.16908455,72.77250671,43.79137802,71.14633179,57.10733795,99.34835815,168.0866547,55.40110397,29.44183159,96.3819809,24.11033821
9/20/18,43.05170059,29.67989731,21.831007,107.5526428,69.92744446,37.13773727,121.2757492,113.4009857,72.96561432,38.11750412,66.37081146,60.7843132,15.55632496,20.96478271,74.02844238,42.26434326,71.01189423,56.3598175,100.2295609,165.5653687,55.7087326,29.68924141,97.06730652,24.16165543
9/21/18,43.32508469,30.08221054,22.12653542,109.0927277,70.7811203,37.54513168,123.0271225,113.6387863,73.26670837,38.41950226,67.45180511,61.65080643,15.57357121,21.26636696,75.32956696,42.51063919,71.34352112,56.77053833,101.4378052,166.6569519,55.31061554,29.68924141,98.61361694,23.84519958
9/24/18,44.75794983,30.02734756,22.1170063,110.4346619,71.5049057,38.47102737,127.1519394,117.9480515,74.49684143,38.74981308,68.91544342,64.14891815,15.42697334,21.73332977,77.51616669,42.85544968,72.37423706,55.7519455,103.0730286,168.9077759,55.73587418,30.22212601,101.0034103,23.57151413
9/25/18,45.04073715,30.60339165,22.15513802,111.1101303,72.47920227,38.34140015,128.7310333,119.5176468,74.41082001,39.03292465,68.5328064,65.22744751,15.41835022,21.87925911,76.84754181,42.79634094,72.87614441,56.21195984,104.3630142,171.3517914,56.57734299,30.96435547,102.5848618,23.31492996
9/26/18,44.52227783,30.92341614,21.41155052,109.8312225,71.70903015,36.73960114,125.6876755,119.2037277,73.79145813,38.76868057,67.38484955,65.55931091,15.18552399,21.8306179,76.37769318,42.34315491,72.60726929,56.19552994,103.4636383,168.0866547,55.08441925,30.65984917,102.3740158,23.17808342
9/27/18,44.7108078,30.93255806,21.89774132,110.2995529,71.93173218,36.46183395,128.3003998,120.8113785,73.78284454,38.30625534,68.47540283,64.31484222,15.14240646,22.11274147,75.03139496,42.40227127,72.75067139,56.0065918,102.5461121,166.3075562,55.3468132,29.75585175,101.2933502,23.31492996
9/28/18,44.93704987,30.93255806,21.46874809,110.1284485,71.82038116,36.98033142,129.3818207,121.3535995,73.13768005,38.24962997,68.47540283,64.43468475,15.28900146,22.64780617,72.25746155,42.44167709,73.64694977,55.68623352,102.4007568,168.4250793,55.12060928,29.73681831,99.94029999,23.2550602
10/1/18,45.58749008,30.15535927,21.25901604,112.0287552,74.13087463,37.22106552,130.9226837,123.1800461,73.81726074,38.74036789,71.35482788,64.12127686,15.67705059,23.21205521,74.48021698,43.32833862,74.50737,56.63911057,103.9996338,172.3217163,55.72683334,29.69875526,100.0545197,23.65704155
10/2/18,45.76659393,29.48788071,21.78334618,112.3439713,72.63694763,36.90626144,131.1619568,123.665184,74.37640381,39.36323547,70.17819214,63.19945908,15.59081364,22.87155914,75.24823761,43.74211502,74.27433777,55.76015091,104.1904068,172.2927094,55.99826813,29.51795578,101.4954224,23.648489
10/3/18,46.07767868,29.28672409,22.01214027,112.8573303,72.90602875,37.63772202,133.9086304,124.0266724,74.10974121,39.44817734,70.7713089,65.7713089,15.72878933,23.33852386,78.05831146,43.94900131,73.89789581,56.21195984,107.6243591,177.4946442,56.65877151,29.67972755,105.4227295,23.93073273
10/4/18,45.70061111,29.57931328,22.67946243,112.5331039,72.63694763,37.16551208,129.4392853,123.8839874,73.61940002,39.53311157,69.43202972,64.7204361,15.75465679,23.07585526,77.04631805,44.60907364,73.65589905,56.25302887,106.9248428,175.1837311,56.86688232,29.14684296,102.9890213,23.75111961
10/5/18,45.22926712,29.16785812,22.79386139,112.875351,72.73901367,37.07292175,130.4920197,124.6640091,73.41294098,39.63691711,69.29810333,63.79863739,15.57357121,22.77427483,76.35962677,43.95885468,72.95681,56.3598175,107.5335236,177.3109589,57.00260162,28.68056679,102.8923874,23.62283134
10/8/18,45.24812698,29.15871429,23.21331978,112.4340439,72.63694763,35.90629196,127.1711121,123.5034714,74.09253693,39.64635849,68.02577972,62.32373428,15.7029171,22.25866699,75.77230835,43.68300247,73.27050781,56.18731689,107.3245697,175.8218689,56.94830704,28.76620865,102.0752945,23.6826992
10/9/18,46.47359467,29.83533478,23.27052116,114.2172852,73.67621613,36.58220291,129.3244324,125.9006882,74.41942596,39.76904678,69.42246246,63.27319717,16.01335526,22.30731201,75.6819458,44.77655792,73.70072937,56.45018387,106.9066772,181.7006683,57.10213089,29.39425278,101.6184235,23.63138199
10/10/18,43.73986435,29.18614388,22.87966347,110.4166412,69.67689514,34.53596115,123.7257462,120.3071976,72.70755768,38.35343552,64.27580261,60.72900391,15.52182961,20.58537865,72.87188721,42.23478699,69.83777618,55.29192734,102.7005463,173.3659668,55.03013229,28.89943123,97.38358307,23.26361465
10/11/18,42.07133102,28.03405952,22.10747147,106.6610336,67.54270935,33.36933136,119.2755356,115.6935425,70.19564819,37.51351547,62.65910721,60.87648773,15.02168274,19.41796303,71.1370697,41.27916336,68.59194946,53.57509613,99.43919373,165.9788208,53.49196625,28.38557816,93.91313171,22.74189186
10/12/18,42.5426712,28.20778656,22.28859901,106.0666046,68.79601288,33.9156189,120.7015228,116.2262421,70.00639343,37.37195206,63.29047775,61.27286911,15.0992918,19.96275902,72.35686493,41.28900909,68.9773407,53.41080093,99.43919373,167.7966003,53.68197632,28.64250374,95.10801697,22.81886482
10/15/18,42.01477051,28.06149101,22.78432655,105.3191071,68.27418518,33.4341507,122.433754,116.5972519,69.52466583,37.56069565,62.7930336,59.60439301,15.12516212,20.27406502,70.2877121,41.55500793,64.74692535,53.23829651,97.39518738,167.5548553,53.88103104,28.62347412,91.18947601,22.8958416
10/16/18,41.95820999,28.19864464,22.78432655,105.8324585,68.76805878,34.33227158,125.1996231,116.5114899,69.85153961,37.82495117,62.94609451,62.01032639,15.45284271,20.6048336,72.3478241,42.01804352,65.53565979,55.41514969,99.80258942,167.815918,53.99865341,28.79475784,93.05210876,23.04124069
10/17/18,40.79873276,28.15292168,22.68899345,105.6343155,67.53805542,33.33229446,123.9458771,114.4911499,70.1096344,37.33420563,61.97032547,61.55862808,15.47871399,20.32270622,71.51655579,41.24960327,65.35639191,55.05370331,98.82144928,164.5477753,53.60054016,28.30945396,91.14554596,22.98992157
10/18/18,39.90319443,27.85118866,22.48879814,105.7964401,67.64054108,32.49898911,121.5054245,112.9759216,70.4107132,35.86197662,61.32939529,62.637146,15.47009087,19.99194145,71.21839142,40.14619446,64.44219971,54.97156143,99.13034821,162.3432465,52.86764526,28.00494766,90.83804321,22.79320717
10/19/18,39.92215729,27.3757267,22.85105896,106.3998566,67.54737854,32.35084534,121.6394196,112.1372757,70.51393127,35.42786026,60.80324554,58.23088837,15.50458241,20.10868454,66.79094696,39.80138397,64.69315338,55.68623352,93.36164856,161.2603149,52.90384293,27.9193058,81.4985733,22.87018204
10/22/18,39.15406418,27.42144203,22.07887077,105.5622635,67.13736725,32.28603745,119.2085419,110.7840576,69.80852509,34.352005,60.2101326,59.7334404,15.03892803,19.90438652,66.98069,39.67331314,64.79175568,55.02085876,93.70687103,157.6247864,51.40186691,27.33884239,81.57763672,22.47675514
10/23/18,37.72216797,26.4065094,21.67847824,102.1308975,64.50034332,31.23051262,113.9926987,105.8952713,68.68161011,33.59700394,58.76562119,59.3739357,14.69400024,18.95099831,65.13742828,38.24479294,63.31290054,54.13367844,90.6635437,153.7184601,49.84560013,26.80595779,80.53211975,22.15174675
10/24/18,36.00580978,25.0441246,20.19129944,99.25789642,61.21102142,29.74907684,108.0494843,101.1494217,66.77188873,32.30408859,55.63745499,56.2397728,14.23696709,17.85168648,61.49609375,36.30398178,61.15286636,52.27719879,86.57552338,145.0163116,47.9636116,25.9209919,76.16549683,21.60437012
10/25/18,36.17649841,25.19041824,20.40103149,100.4917526,63.38215256,30.41571999,109.3319244,102.0833359,67.36545563,32.78540039,56.4314537,58.21245193,14.29733086,18.27973938,63.21286011,36.46161652,61.5293045,53.07400894,89.47348022,148.5261841,48.22600937,25.71164513,76.77172852,21.39910698
10/26/18,35.45581055,25.01669502,21.85007668,100.4467163,63.81079483,29.98055077,108.8725433,101.5496674,66.69447327,33.16288757,55.5896225,57.14315414,14.30595398,18.18245316,62.21894836,35.3582077,60.86605072,52.03076172,90.34560394,144.7069244,47.86408997,25.07408524,75.37474823,20.80040741
10/29/18,34.30840302,24.31264305,21.88820839,98.10509491,62.75783157,28.68429756,103.5226974,97.24220276,66.28155518,32.48339462,53.72419739,57.29063797,14.19385052,17.65711594,60.74615097,34.58977127,59.56646347,51.9404068,89.50074005,138.3446808,46.55213165,24.62684441,76.77172852,20.55237389
10/30/18,35.51270294,24.92525673,23.13705826,99.83428955,64.77987671,29.92500114,105.1592407,100.5490417,67.76976776,33.08739853,54.60430527,58.31385422,14.63031578,18.17272568,62.16474533,36.5798378,60.54340363,51.97327042,92.71665192,140.9553375,47.33930206,24.89328766,79.16150665,20.69777298
10/31/18,35.87305069,24.40407944,23.09892464,100.5547943,65.13397217,29.99907303,107.5326996,100.3870316,68.54397583,32.72877121,54.91042709,62.16703033,14.85727978,18.47430611,63.65559769,36.25472641,60.11318588,53.88724518,93.4070816,142.3960266,46.42546082,25.02650642,80.03130341,20.80895996
11/1/18,34.50753784,23.67259789,23.21331978,100.1224899,64.83578491,30.42498207,110.4899445,101.8641586,69.39562225,32.81371307,55.33133698,62.00109482,14.97948837,18.1046257,64.22483826,35.96902084,61.26042175,53.23829651,93.11637878,144.6295471,46.74213791,25.2358551,81.27892303,22.02345467
11/2/18,34.08081818,23.83717537,23.40398216,103.3287277,63.21442795,29.88795853,109.408493,97.53761292,70.49673462,32.93639374,53.90595627,61.29129791,14.71761227,17.71548653,62.78818893,35.57495499,61.2245636,52.05207825,89.94586945,142.0382385,46.50688553,25.21682358,80.68148041,21.87805939
11/5/18,35.6359787,24.55037308,24.77676582,107.1203537,64.32328796,30.64719582,111.0067368,101.3495407,70.23004913,33.73857498,56.09663391,60.0929451,15.06678009,18.18245316,63.03214645,35.98872757,62.69446564,53.23413849,91.31763458,143.3725891,47.01356888,25.38810539,80.08402252,21.99779892
11/6/18,35.40839386,24.83382416,24.65250015,107.0843201,64.76123047,30.48979759,108.4993057,102.2834702,70.53113556,33.75744247,56.11577988,60.3787117,15.23263836,17.83222771,61.77619934,36.32368469,65.73282623,53.01770782,91.64467621,143.6046448,47.12215805,25.43568611,80.19824982,22.01490402
11/7/18,35.8540802,24.73324394,24.34661293,108.858551,65.25510406,31.35088158,110.8918915,104.0178986,71.42579651,34.36143494,58.23948669,62.8030777,15.27628613,18.00733948,63.0863533,35.67346573,66.07341003,53.33402634,93.67961884,156.3580933,47.33930206,25.45471764,81.34920502,22.64780998
11/8/18,34.15668488,24.4589386,24.11719894,107.4986191,62.34783936,30.29535866,105.8961639,99.92007446,70.29027557,33.37995148,56.6610527,60.59994507,15.32865906,17.55982971,61.17081451,35.15132141,65.09647369,53.25078583,89.63700104,151.3301849,46.66975021,24.74103546,77.93146515,21.85239792
11/9/18,35.16184235,23.32514191,24.48043823,107.6337128,62.18012619,30.56386375,108.9586716,100.5490417,70.27289581,33.01189423,56.58451462,59.64126205,15.30247211,17.35553551,60.70097351,34.73754501,65.92105865,52.51824951,90.60905457,154.5306702,45.6020813,24.40797997,76.9474411,21.66423798
11/12/18,34.18512344,21.61530113,24.27013969,105.7243881,60.69851685,29.21205521,105.4942017,96.48934174,69.3691864,32.23802567,54.9678154,58.4797821,15.25009632,16.79128647,59.54442215,33.63414383,64.6752243,51.93553925,88.72855377,149.2127075,44.74251938,23.57059288,75.53289795,21.23659897
11/13/18,33.41703033,21.76159859,25.32162857,103.8871002,59.37534332,28.61022377,103.2164459,93.88770294,67.77898407,30.45436668,53.53286743,56.05541229,14.99694824,16.0227375,57.98126221,32.42236328,63.43835831,50.7867775,86.12130737,145.3257294,42.83338547,22.39063644,73.424263,20.80040741
11/14/18,34.25150681,21.16726685,24.70029259,104.2203369,59.74807358,28.27690125,104.0394974,93.4588623,67.24891663,30.43549347,53.590271,57.01409531,14.78744316,16.22703552,57.68309021,32.17606735,63.59072876,50.25402069,86.84805298,145.693161,43.25864029,22.7807827,72.34359741,21.16817665
11/15/18,35.07650375,21.45293808,24.50911713,106.3574829,60.76374435,28.35097313,107.4178543,96.81333923,67.94407654,30.62424278,54.73823166,58.15714645,14.98821735,16.68427277,59.05649948,33.00362015,65.06062317,51.07813263,87.42037964,149.7348328,43.50294113,22.94255066,73.16069794,21.38199806
11/16/18,35.49374008,21.53587341,24.604702,108.2763824,61.61169815,27.36952019,109.5208893,100.2536163,68.61317444,30.63367844,55.17827606,58.83927917,15.08424187,16.72318459,59.12878418,33.15140152,65.76867676,51.7773819,88.50134277,151.3108826,43.62960815,23.08528709,73.75813293,21.49318123
11/19/18,34.64028549,21.19491386,24.66205788,108.6037674,61.90988159,27.42507362,109.0418396,100.7396393,68.83909607,31.13385582,54.48949814,57.45656586,15.20644855,16.65509033,57.29456329,32.32384872,65.75075531,51.84397507,86.9348526,151.9780273,43.7110405,23.21922874,71.5759964,21.66423798
11/20/18,32.87651062,20.65121841,24.17455292,105.584465,59.62692642,25.40661812,104.174675,97.54714966,66.88394928,29.6710701,52.48058701,54.90808868,14.80490112,15.54279709,56.32979202,31.34851456,63.00815964,50.22904587,84.77294159,146.1379242,42.43527603,22.11901474,69.73093414,21.08264923
11/21/18,34.16616058,20.75258636,24.64293861,106.9213409,61.01534653,26.41584587,104.6537247,101.0159912,67.39662933,30.13349724,53.75290298,55.47339249,14.98821735,16.01112938,58.00448227,32.06770706,64.60353088,50.77013016,85.78980255,148.8646088,43.10482407,22.58780289,70.25429535,21.40765572
11/23/18,33.05668259,20.69729614,24.46132088,103.3109055,59.44988251,24.91589355,100.4859543,95.96520233,65.59788513,28.97270203,51.32307434,52.98051071,14.49937725,15.26960278,56.18416595,31.15148163,62.58691025,49.19683456,81.53007507,142.2993011,41.95571899,21.64066696,68.32939148,20.98856735
11/26/18,33.54030228,20.88159561,23.86866379,104.5659256,60.288517,25.11959076,104.7303696,97.71868896,66.89263153,30.01081085,50.79692078,56.01088333,14.59539795,15.83550644,58.41405487,31.71303177,63.31290054,49.55477905,84.34239197,145.2677307,42.19097137,22.78870964,69.88173676,21.21949196
11/27/18,33.26530457,20.6235733,23.18997955,104.7750931,60.82897568,24.63812637,105.2381668,97.15642548,66.95346069,30.08631134,50.89258194,55.76066208,14.60412693,15.70866585,58.01359177,31.50614548,62.18358231,49.73791504,83.60037231,142.2509613,41.8019104,22.20512009,68.68421173,21.3734436
11/28/18,33.43598938,21.13962364,23.801754,107.4397125,61.8260231,24.87885666,105.1998444,98.89085388,68.1700058,30.35999489,51.68658066,57.23414993,14.71761227,16.08918381,59.41523361,32.10710907,63.37562943,50.37889481,84.85538483,143.0051575,41.99191666,22.54953384,70.44944763,21.67279434
11/29/18,33.70149994,21.29627991,23.601017,108.0854034,62.31056213,24.91589355,107.3076706,100.5109177,68.70008087,30.0957489,52.0788002,57.16001129,14.72634029,16.14772606,59.06937027,32.24502945,63.55488586,51.06148529,84.90119934,144.233139,41.53046417,22.66433907,70.4937973,21.86095238
11/30/18,33.31271744,21.02904129,24.05028725,108.167244,61.6676178,25.02700043,105.7555466,98.4524765,69.08242035,29.66162872,51.55265808,57.89212418,14.90092468,16.28432465,59.30601883,31.63421822,62.98126221,51.13640594,85.67068481,142.8601227,40.80662537,22.09031677,70.87522888,21.65568542
12/3/18,34.60237122,21.42528915,23.81131172,109.7405624,64.39782715,26.63806534,107.4705429,103.0267868,70.57704163,30.82242393,54.00162506,54.53739929,15.10169792,17.12342072,58.85093689,32.39280701,63.92235947,52.23521805,84.36071014,148.3038025,41.89238739,23.49667168,72.11709595,21.98069382
12/4/18,33.22737503,20.4024086,23.99293137,106.6212158,62.35715103,26.08252716,100.6775818,99.17674255,69.02159882,29.6710701,52.53798294,53.87943268,14.56048298,16.41116524,57.64952087,31.21059418,62.44350815,50.44548798,83.72863007,140.8586273,40.35572052,22.49213028,70.52928162,21.4247551
12/6/18,32.14635086,19.78499031,24.0980835,105.4116974,62.0682869,25.69364929,97.55416107,97.32794952,68.11787415,28.27578735,51.05521393,53.56434631,14.36843586,15.82574558,57.8406601,29.86862373,60.5165062,49.4215889,84.82791138,137.8999329,38.70928955,20.75093079,69.93495178,20.9800148
12/7/18,31.30238152,19.9600811,24.11719894,105.0297318,61.41602325,25.18440628,98.39730072,98.73838043,67.46614838,28.17137718,50.32816696,52.68395996,14.27241611,15.65987968,56.0294342,29.41472244,60.33516312,49.93770599,82.76676178,138.267334,39.36787033,20.09080315,67.40686798,20.93725014
12/10/18,29.64291382,19.60068703,24.17455292,104.5295486,60.75442505,24.32332039,96.41401672,96.92771149,66.51029205,27.79171181,49.25675583,50.9231987,14.00180817,14.92810917,55.50154495,28.77334213,58.43099213,49.2467804,81.38349152,135.9080658,38.38915634,20.06210136,65.09166718,20.59513664
12/11/18,28.98860741,19.61911774,24.07896614,105.0115433,60.97806549,24.76775169,95.84874725,97.27076721,66.63195801,27.33610916,49.7254982,51.07147598,14.07164192,14.95738125,55.82920456,27.69779396,58.6667366,49.09693909,80.99873352,134.0806122,37.72143936,19.69855309,64.99408722,20.46685028
12/12/18,29.70929337,19.87714195,23.3716011,105.1479568,60.81965637,25.25847626,94.36368561,99.04332733,66.0584259,28.10493469,49.49591064,52.87857437,14.16766262,15.14276314,56.46632385,27.98394966,59.31053162,49.70462036,81.75907898,135.7147064,37.90437317,20.32041168,65.32230377,20.68921852
12/13/18,29.68084717,20.30104256,23.05615807,105.4389801,61.62101746,24.95203018,92.28459167,97.99504852,66.89263153,28.38968468,49.94552231,51.72017288,14.32479095,15.24033356,56.53912735,27.13535118,60.4621048,51.15305328,81.37434387,134.0129547,37.52021408,20.42565155,65.1626358,20.69789314
12/14/18,28.67567825,19.7665596,22.28188133,103.5200882,60.14875793,23.99555397,88.82583618,95.3743515,65.67608643,27.52594185,48.92662811,50.1169548,14.11528683,14.67442989,54.49127197,26.32622719,59.02943802,50.10418701,79.54219818,132.6012573,35.76402283,19.26803589,65.02071381,20.34223175
12/17/18,28.60929871,19.92321968,21.61275864,102.2650757,58.81625366,23.68910789,84.83055115,91.68630219,64.33789063,27.61136436,47.83081055,48.81954956,13.82722092,14.36220837,53.5538063,26.00060272,58.13175964,48.78062057,78.6536026,129.0140228,35.71828842,18.84708786,64.3820343,19.93451881
12/18/18,27.72741127,19.5546093,21.9377594,99.80052185,57.68875122,22.66762733,84.24610138,89.58977509,62.56521606,27.50695801,45.47579956,48.55079651,13.55661201,13.89387417,53.6630249,26.09927559,57.25221252,47.00753021,77.61845398,127.6990891,34.61152267,18.33046532,63.03371048,19.44873428
12/19/18,27.26275635,19.38873863,21.56496239,98.06352234,57.10170746,22.14760017,86.80423737,88.60820007,61.50507355,26.23506546,44.21658707,47.7445488,13.59152889,13.52311134,53.3626709,25.86245918,56.43613434,46.52472305,78.01235962,128.1825409,34.56579208,18.27306366,62.96274948,19.36198616
12/20/18,25.60328293,19.18600273,21.44069862,95.47164917,55.90898132,20.90324402,85.30001068,85.5205307,59.6368103,25.7604866,41.82312775,46.97537231,13.57407093,13.2791872,52.26137543,25.30988503,54.97626877,45.38428497,75.8321228,124.3632355,33.1114502,18.25392723,62.63454056,18.94560051
12/21/18,25.17656326,19.23208237,21.803936,94.77139282,55.72262573,20.34607506,85.05091095,83.15713501,59.19364166,24.53605652,39.88144684,45.74283981,13.59152889,13.12307739,51.64246368,24.90531921,54.38687897,44.86817932,75.46569824,120.9403992,32.65410995,18.34003258,63.5481987,18.89355278
12/24/18,24.08605003,18.8726902,21.18260574,91.84304047,53.12284851,19.48245621,82.08078003,78.9640274,56.92565155,23.86214447,35.01761627,43.34263992,12.84080887,12.35228062,49.43988037,24.10606194,51.78450394,42.27931595,71.91135406,116.5216522,32.18762207,17.7373085,61.15317535,17.85258484
12/26/18,25.64121628,19.83106804,22.54953003,97.66336823,57.3067131,21.08896637,88.13600159,84.80579376,59.64550018,25.08657646,38.88177109,47.09584808,13.65263462,13.82557583,53.10782623,25.69471359,54.94906235,44.70169449,77.13291931,125.7265701,33.48646545,18.7896843,65.02957916,18.79813004
12/27/18,25.35673523,19.7942028,22.72159576,99.41855621,57.98693466,21.26540565,88.98871613,84.61521149,59.90618515,25.02013397,39.92950821,47.82795334,13.5391531,13.94265938,53.79044342,25.74404907,55.09414291,44.38536835,78.61696625,125.7749252,33.23035431,18.7418499,66.20046997,18.61596107
12/28/18,24.97742462,19.7573452,21.9377594,98.80923462,57.46511841,20.85681534,88.04019928,83.40490723,59.23707581,25.11504936,38.81447983,47.34606552,13.34710789,13.7377634,53.00770569,25.42829323,54.8311882,44.1023407,77.82914734,126.1906891,33.47732162,18.81838608,65.18037415,18.63330841
12/31/18,24.89208221,19.81263542,21.36422539,98.93656921,58.09874725,20.93110657,88.81625366,83.10947418,59.25446701,25.22894859,38.92982483,47.37386322,13.42567158,13.99144459,53.70853424,25.35922241,55.65633392,44.90980148,78.91926575,127.1672897,33.0016861,18.73228073,66.50208282,19.12776947
1/2/19,25.70759392,19.39795494,22.49217987,100.6644745,59.05852127,21.55328178,91.23069,86.34963989,60.55791092,25.9123497,40.6023674,47.54067612,13.79230309,14.36220837,54.28193283,25.51710129,56.21851349,45.29272079,80.72392273,129.8552551,34.02613068,18.93318939,67.02542114,19.44873428
1/3/19,25.77397346,19.26893997,22.34879303,98.73649597,57.94034958,21.8411541,92.13130188,85.73970795,59.62812424,25.75099373,40.74655151,45.47409058,13.7137394,14.2646389,53.49009705,25.35922241,55.52938843,45.18450165,79.60632324,130.2710266,34.39200211,18.97145653,65.81904602,19.61355209
1/4/19,26.85500145,20.23653603,22.10982132,100.7827072,59.40329742,22.81620216,95.74334717,89.50398254,61.82659531,26.97542191,43.9186058,47.92990112,14.17639065,15.03543663,56.11135101,26.37556267,57.31568146,47.15737534,83.21562195,134.6800995,35.754879,19.97599792,68.31165314,20.42897797
1/7/19,27.43344498,20.78022957,23.00836563,102.0922699,59.1423912,23.54052734,98.33022308,90.06626129,62.14810944,27.35509109,46.02370071,48.5044632,14.48191833,15.24033356,56.66654587,27.36230278,58.46725464,47.98147964,83.7927475,137.6098175,36.742733,20.76049614,68.38262939,20.94946289
1/8/19,27.84120178,21.38843346,23.34292412,101.6466599,59.93443298,23.7262516,100.5530243,91.02874756,62.59996796,27.71577644,46.60044098,48.02256775,14.9620285,15.10373592,57.22174835,27.58925056,58.92969894,49.00536728,83.71945953,137.4937897,37.20006943,21.36322021,68.62212372,21.57404327
