Date,CHTR,TTWO,DHR,WST,IDXX,AJG,KEY,PGR,AMD,CDNS,PAYC,PYPL,SNPS,ZBRA,NEM,NEE,ODFL,ROL,TDY,CHD,BWA,DG,TGT,TSLA,AAPL
2016-03-08,182.9199981689453,34.5099983215332,44.803279876708984,62.32735824584961,77.18000030517578,36.653743743896484,9.425655364990234,28.028078079223633,2.299999952316284,21.940000534057617,31.8799991607666,38.15999984741211,45.630001068115234,63.529998779296875,23.813032150268555,25.584415435791016,44.203216552734375,11.80012035369873,88.2699966430664,42.35158157348633,31.868207931518555,70.34966278076172,69.08499145507812,40.52000045776367,23.492223739624023
2016-03-09,186.5500030517578,34.849998474121094,44.56150436401367,62.54182052612305,77.91000366210938,36.842037200927734,9.264167785644531,28.028078079223633,2.259999990463257,22.010000228881836,32.310001373291016,38.56999969482422,45.779998779296875,65.08999633789062,24.042978286743164,25.763917922973633,44.17038345336914,11.691670417785645,86.29000091552734,41.997596740722656,32.51631164550781,71.2688217163086,69.66834259033203,41.74399948120117,23.513154983520508
2016-03-10,185.00999450683594,35.52000045776367,44.93424606323242,62.278621673583984,77.41000366210938,37.2186164855957,9.315163612365723,27.86685562133789,2.259999990463257,22.239999771118164,31.579999923706055,38.4900016784668,45.52000045776367,64.19000244140625,25.15591049194336,25.637605667114258,44.537986755371094,11.554023742675781,85.47000122070312,42.05815124511719,32.062652587890625,78.86856079101562,69.91715240478516,41.0359992980957,23.5247745513916
2016-03-11,187.61000061035156,35.83000183105469,45.639408111572266,63.47760009765625,78.1500015258789,38.195919036865234,9.536145210266113,28.180822372436523,2.5199999809265137,22.540000915527344,32.04999923706055,39.4900016784668,46.20000076293945,67.01000213623047,24.539657592773438,25.666414260864258,45.16814041137695,11.583223342895508,87.16999816894531,42.37487030029297,33.27552032470703,80.5552749633789,70.23455047607422,41.5,23.778234481811523
2016-03-14,186.0,35.33000183105469,46.077606201171875,63.22415542602539,78.18000030517578,38.061431884765625,9.468151092529297,28.03657341003418,2.7200000286102295,22.610000610351562,32.7400016784668,39.380001068115234,46.209999084472656,65.83000183105469,24.03377914428711,25.67084312438965,44.373870849609375,11.508143424987793,85.73999786376953,42.197879791259766,33.27552032470703,81.31336975097656,70.14875030517578,43.029998779296875,23.838687896728516
2016-03-15,186.92999267578125,35.27000045776367,46.19347381591797,63.038944244384766,77.04000091552734,38.258689880371094,9.493648529052734,28.240222930908203,2.490000009536743,22.65999984741211,31.6299991607666,39.27000045776367,46.40999984741211,63.41999816894531,24.254528045654297,25.617656707763672,44.17038345336914,11.491456031799316,84.79000091552734,42.6217155456543,33.007022857666016,80.58369445800781,70.04582977294922,43.667999267578125,24.31770133972168
2016-03-16,198.16000366210938,35.599998474121094,45.98191833496094,63.06818389892578,74.36000061035156,38.527671813964844,9.357662200927734,28.868160247802734,2.630000114440918,23.020000457763672,32.380001068115234,39.84000015258789,46.790000915527344,65.58000183105469,25.339860916137695,25.954496383666992,44.478904724121094,11.520652770996094,84.9800033569336,42.803375244140625,34.33100509643555,80.23309326171875,70.6806640625,44.38600158691406,24.640911102294922
2016-03-17,201.02000427246094,35.099998474121094,47.120262145996094,63.116939544677734,74.62000274658203,39.19116973876953,9.459650039672852,29.241531372070312,2.799999952316284,23.170000076293945,33.470001220703125,39.93000030517578,47.150001525878906,66.04000091552734,25.257081985473633,26.222646713256836,45.62106704711914,11.554023742675781,87.33000183105469,42.84528350830078,34.82171630859375,79.73086547851562,71.22112274169922,45.2760009765625,24.60137939453125
2016-03-18,201.0,34.869998931884766,47.99667739868164,63.82853317260742,75.44999694824219,39.164276123046875,9.680631637573242,29.368820190429688,2.930000066757202,23.170000076293945,33.900001525878906,39.40999984741211,47.779998779296875,67.79000091552734,25.560611724853516,26.260318756103516,45.84425354003906,11.666645050048828,88.37000274658203,42.72418975830078,35.155033111572266,79.6361083984375,70.9551773071289,46.54800033569336,24.629283905029297
2016-03-21,202.67999267578125,34.84000015258789,47.780094146728516,63.750526428222656,76.16000366210938,39.54084777832031,9.714628219604492,29.64035987854004,2.799999952316284,22.93000030517578,34.04999923706055,41.13999938964844,47.599998474121094,68.5199966430664,25.560611724853516,26.05422019958496,45.52260971069336,11.178622245788574,88.31999969482422,42.849937438964844,34.98836898803711,80.18572998046875,70.51766204833984,47.66400146484375,24.6269588470459
2016-03-22,204.10000610351562,35.439998626708984,47.89616012573242,64.69607543945312,76.5999984741211,39.54084777832031,9.697629928588867,29.733705520629883,2.7899999618530273,22.93000030517578,33.939998626708984,41.31999969482422,47.939998626708984,69.1500015258789,25.192699432373047,25.936769485473633,45.200965881347656,11.303755760192871,88.11000061035156,42.60774612426758,34.77541732788086,79.5034408569336,70.08871459960938,46.847999572753906,24.8153018951416
