Date,TSLA,AAPL,SQ
2020-03-06,140.6959991455078,71.70170593261719,73.08999633789062
2020-03-09,121.5999984741211,66.03065490722656,65.7300033569336
2020-03-10,129.0659942626953,70.78630065917969,67.23999786376953
2020-03-11,126.84600067138672,68.3278579711914,62.439998626708984
2020-03-12,112.11000061035156,61.58015823364258,53.56999969482422
2020-03-13,109.3239974975586,68.95796966552734,57.77000045776367
2020-03-16,89.01399993896484,60.08673095703125,41.27000045776367
2020-03-17,86.04000091552734,62.72875213623047,44.72999954223633
2020-03-18,72.24400329589844,61.19315719604492,39.5
2020-03-19,85.52799987792969,60.72429275512695,40.0
2020-03-20,85.50599670410156,56.869178771972656,38.09000015258789
2020-03-23,86.85800170898438,55.661041259765625,40.0099983215332
2020-03-24,101.0,61.24525833129883,46.310001373291016
2020-03-25,107.8499984741211,60.90787124633789,52.38999938964844
2020-03-26,105.63200378417969,64.11302947998047,56.029998779296875
2020-03-27,102.87200164794922,61.45860290527344,53.34000015258789
2020-03-30,100.4260025024414,63.212501525878906,55.0
2020-03-31,104.80000305175781,63.08350372314453,52.380001068115234
2020-04-01,96.31199645996094,59.76424026489258,46.810001373291016
2020-04-02,90.89399719238281,60.76150131225586,45.880001068115234
2020-04-03,96.00199890136719,59.888275146484375,43.720001220703125
