Date,MO,ADM,CPB,CHD,KO,CL,CAG,STZ,COST,COTY,EL,GIS,HRL,SJM,K,KMB,KHC,KR,MKC,TAP,MDLZ,MNST,PEP,PM,PG,SYY,CLX,HSY,TSN,WBA,WMT
1/12/18,56.63686752,36.49212265,41.26687622,46.91017532,41.80652237,69.00618744,33.59414291,207.1692657,181.3019562,18.90410423,125.0007172,51.53996658,32.52766037,111.8755798,58.12931824,102.4980545,66.58554077,26.27700043,48.23373413,78.94456482,39.74766541,63.77000046,107.2098846,87.68643951,81.66959381,56.86992645,129.9662476,101.1928787,74.82302856,68.31961823,94.98973846
1/16/18,56.07545471,36.74441147,42.11017227,47.13027191,42.15074921,69.7460022,33.64904785,207.3978119,181.0089722,18.55840683,125.1271439,52.05670547,32.68771744,112.4012909,59.2525444,103.6592865,67.6960144,26.37971687,48.3674469,78.79574585,40.23432541,64.55999756,107.6483078,87.99691772,82.22554779,57.18494415,131.3031464,100.2853394,73.67118073,68.28367615,94.82023621
1/17/18,57.07622528,36.86155319,42.58169174,47.70445633,42.41346359,70.91121674,34.0974617,208.7883301,181.7272797,18.83132935,128.4337921,52.67144012,32.87600708,114.059967,59.7647438,105.8366165,68.92700195,26.77191162,49.01685333,78.75854492,41.04856491,67.06999969,108.8539429,88.76888275,83.11870575,57.629673,133.0641937,100.8780136,74.21433258,68.05915833,96.71305847
1/18/18,56.97859192,36.47410965,41.93789673,47.34080505,42.46781921,70.86495972,34.00595093,206.9501648,180.9901123,18.20361519,127.383461,52.26161957,32.245224,113.9149475,59.12675095,104.6390839,68.23832703,27.13609123,49.14101028,77.42853546,40.88010025,66.47000122,108.7352066,88.16473389,82.81565857,57.64820099,131.9761963,99.82230377,73.86784363,68.25674438,98.2197876
1/19/18,57.86545181,36.90660095,42.97160721,47.76186371,42.72145844,71.66951752,34.56417847,207.8930817,181.7272797,18.67667198,130.7581482,52.66253281,32.72537613,115.5917664,59.86358643,104.7751694,68.57406616,27.75239563,47.36465836,77.91215515,41.31060791,66.86000061,109.7581482,91.39529419,83.63298035,58.56546402,132.6400299,101.2854919,75.09461212,68.6788559,98.49288177
1/22/18,57.99563217,38.51947021,43.20735931,47.95325851,42.92074966,71.92980194,34.56417847,208.8835907,183.7024841,19.00417519,131.166626,53.2505455,32.8383522,115.4558029,60.35780334,106.0634384,69.01307678,27.66835403,47.33600998,78.1818924,41.44163132,67.76999664,110.9820786,91.30298615,84.38600922,58.91753387,133.2117004,101.8318787,75.75012207,69.51411438,99.302742
1/23/18,58.13394928,38.39332199,43.13481522,47.71401596,42.98416519,71.48361206,34.51841736,210.2740936,182.7951813,18.89500618,132.9658203,53.26836777,32.8948288,116.0540161,60.14214706,106.9071503,69.0991745,27.36954117,47.22140121,77.43783569,41.64753723,68.44999695,110.7902679,91.90714264,81.77793121,58.68590927,133.1004181,102.6190567,75.97486877,69.17282867,99.72651672
1/24/18,58.22344589,38.60055923,42.70864487,46.99629593,43.32840729,71.39064789,34.40859985,211.4646149,183.5701447,18.54021072,132.5087128,53.20599747,32.37701797,115.0569992,60.47462463,108.6036606,68.74623871,27.52828598,47.79441833,78.02377319,41.73176193,68.27999878,110.6441269,92.80498505,81.09836578,59.04725266,131.9226074,102.1560211,74.71066284,69.45123291,99.62293243
1/25/18,56.88095856,38.64561462,43.03507614,47.21639633,43.33746338,71.86472321,34.81126022,210.7788849,187.0763397,18.42194748,133.4034576,53.58018112,32.56531525,117.4226913,61.02275848,111.9875946,68.58267212,28.25664711,50.18199539,77.93077087,41.61946106,67.80000305,110.4249039,90.19536591,81.12591553,59.28815842,135.5209351,103.0080261,74.72937775,70.29547119,100.385704
1/26/18,57.78408432,39.27634048,42.92626953,46.99629593,43.9625206,68.37886047,35.23221207,212.9980011,187.9836121,18.39465523,133.9286346,53.63364029,32.63122559,118.7913284,61.40015793,110.8898621,68.34163666,28.83559799,51.30892181,78.48880768,41.57266235,68.91000366,111.2103958,92.46095276,80.56573486,59.40859985,132.2843018,102.8598328,75.0758667,71.08580017,102.0713654
1/29/18,56.81587601,38.84384155,42.57262039,46.82404327,43.21063614,68.59265137,35.16135406,210.2360229,187.4260559,17.92160034,132.8491211,53.0812645,32.61240005,117.3048248,60.88796234,108.6036606,67.50662994,29.26514626,51.46650696,77.64244843,41.68496323,68.29000092,109.3014832,91.13516235,79.76676178,58.73223495,130.7262878,101.5633163,73.89593506,72.09169006,103.1637344
1/30/18,56.807724,38.27619171,42.07391357,46.98672485,42.9479332,69.41069031,34.83927917,209.5788574,187.0385437,17.9125042,132.8782959,52.19034195,32.66888428,115.5283279,61.04971695,107.5059204,67.57549286,28.788908,51.55723953,77.64244843,41.49779892,67.90000153,109.5024185,90.57296753,79.8494339,58.64884949,131.4682312,101.4336548,73.87721252,68.37349701,101.4498367
1/31/18,57.23081207,38.69966888,42.20992279,46.74748993,43.11098862,69.01098633,34.96811295,209.0264435,184.1655579,17.83972359,131.2541656,52.11016464,32.32053375,115.0116653,61.20246887,106.1450882,67.48081207,28.35002518,51.9392395,78.14468384,41.55395126,68.23000336,109.8769073,89.97720337,79.28923798,58.25044632,131.4032898,102.1745529,71.27384949,67.59214783,100.385704
2/1/18,56.89723206,38.25816345,42.41847992,46.4029808,42.98416519,68.16506195,34.60923004,210.1884003,182.8424683,17.15743065,130.8651276,51.56669998,32.08517838,114.232193,61.39117432,106.9615784,67.63576508,28.20995331,51.34235001,77.70755005,42.92971802,67.93000031,109.8769073,88.24864197,78.83924866,57.43510056,130.1420288,96.0994339,70.9460907,68.31062317,99.36867523
2/2/18,56.46600723,37.3300972,40.4417305,44.33595276,42.33192825,67.32844543,33.78103256,205.6168213,180.4986572,16.4205513,130.6998291,49.84720612,31.68034363,108.8754272,58.8122406,105.4283829,66.44780731,27.39755058,49.45140076,75.39167023,42.58343506,66.62999725,108.3881226,86.79699707,77.36992645,56.6846199,121.4058914,95.35857391,69.75679016,66.06534576,98.38929749
2/5/18,53.73220062,36.58222961,40.09716034,45.37903595,40.66510391,64.89299774,32.80561447,200.9594879,172.7302246,15.72006321,130.6122742,48.11881638,30.58824158,105.7121201,57.62611008,101.5000992,63.92556,26.58515549,48.48204041,72.24803162,41.12343216,63.84999847,104.5429001,82.81126404,74.44041443,53.25648499,117.7797699,92.76554871,68.57685852,63.25424576,94.25520325
2/6/18,54.13088608,37.84368896,40.93138504,45.80967712,40.4658165,65.45072174,32.86082458,205.9977417,174.8471527,15.85652447,133.4521027,49.695755,30.82361031,108.6941452,58.55165863,103.5504303,63.96860886,27.14543343,48.92613602,72.52705383,41.69433212,64.20999908,103.7208786,84.18738556,75.65262604,55.25777435,121.146225,93.80274963,69.47584534,64.47569275,95.01799774
2/7/18,54.34243011,38.01488495,40.62307739,45.33118439,40.36616135,65.22763824,33.02645874,203.9595795,173.1271667,15.90200615,131.0110474,48.68901062,30.82361031,108.6125946,57.69799805,101.9355621,63.31436157,26.98668098,49.02163696,70.83432007,41.22637177,64.55000305,103.6660614,82.97067261,75.15670776,54.1366806,118.5402374,91.71908569,68.71731567,64.24214935,96.85430908
2/8/18,52.11308289,37.25800705,40.65028763,45.34076309,39.04357147,64.09355927,32.6583786,199.2814331,168.7987061,18.15812683,127.8502884,48.10099792,30.32463074,107.9922028,59.28849792,101.3277206,61.61851883,25.74473763,48.40085983,69.29970551,39.94419861,61.99000168,100.606308,84.23770142,73.66902161,52.81176376,118.4845963,90.43183899,69.22301483,61.26940155,94.18929291
2/9/18,52.09680176,37.38415909,41.46636963,46.46997833,39.07074738,64.84651947,32.72278976,200.7421722,170.7928162,18.06715584,131.0499115,48.75136948,30.8895092,109.0413666,60.50157928,101.1009216,61.44636154,25.82877922,48.6300621,69.02067566,39.43881989,62.88999939,101.5470886,83.86013031,73.39350891,54.04403687,119.4490891,92.30249786,70.11264038,61.48495102,93.57719421
2/12/18,53.17079544,37.18592834,41.99229431,46.53695679,39.83169174,65.24623108,32.85162735,203.3676758,171.1141205,18.57660294,133.2673035,48.9295578,31.13429832,108.9318924,60.26794434,103.1240387,61.81652069,25.39923096,48.84973145,70.47159576,39.80381012,64.08000183,102.2321014,85.92432404,74.68836975,53.8587265,118.6607819,92.4043808,69.79424286,61.48495102,93.74668121
2/13/18,53.40675354,37.24899673,42.30060196,46.54652023,40.0309906,65.3484726,32.63996887,203.8068542,174.0343781,18.70396233,133.724411,48.81373596,31.14370918,109.1964645,60.64535904,102.2077332,61.73043442,26.25832748,49.04550934,70.40648651,40.05649948,63.38999939,102.4239197,86.46974945,74.84449005,54.12742233,119.1986923,92.18210602,69.98155975,61.33227539,95.09333801
2/14/18,53.03248215,37.68149567,42.58169174,46.9867897,39.94945908,64.71636963,32.70438385,204.3128662,177.0585938,19.33167839,135.893158,49.91848755,32.04751205,110.4007492,60.86999512,102.2712402,61.91119766,26.63820076,49.5469017,74.82432556,40.20624161,63.90000153,99.65642548,86.04180145,74.09146118,54.06256485,119.4490891,91.70056152,71.02101135,61.87431717,95.77133942
2/15/18,53.14638519,38.92493057,43.25270081,47.78464127,40.56544876,66.20367432,33.45895767,206.995636,181.4459991,19.58640099,135.795929,50.68468475,32.08517838,111.896965,62.739048,105.0745697,62.59126282,27.00401115,50.04828644,76.02412415,41.2544632,65.61000061,101.3552856,87.00676727,75.68017578,55.00761414,121.517189,93.33972168,71.05845642,63.03972244,97.21218109
2/16/18,53.26029205,39.16557693,41.86535263,47.85192871,40.74663162,66.42676544,33.35773849,209.5161285,181.5218048,19.51362038,137.1672058,50.27485275,32.33936691,113.5482864,62.59527588,105.3285675,60.94706345,26.91021156,50.37776566,75.77301025,41.31060791,65.48000336,101.4374695,87.52702332,75.85466003,55.59132767,122.1385422,93.26564026,71.18021393,64.06959534,98.67179871
2/20/18,52.22698975,38.65704727,41.783741,46.50615692,39.84981155,65.0974884,33.20130539,207.4921112,178.2620544,19.27709198,135.5236206,49.84720612,31.82155991,113.0099945,62.61324692,103.8316803,59.1307106,25.78465271,49.94801331,74.17327881,40.9549675,64.59999847,99.99437714,86.30193329,74.69754791,54.55361938,119.430542,92.51551819,71.29257202,64.06056213,88.62380981
2/21/18,52.01544952,38.24840927,38.90023041,46.08319473,39.26098633,64.27018738,32.84242249,204.1123657,176.0162659,18.92229462,135.9807281,48.53755188,30.76711464,110.2274094,61.3821907,101.5545349,58.08050156,25.7096138,49.69015121,73.24320221,40.82394409,65.01999664,98.64260864,87.03195953,73.68737793,54.24786758,117.1212997,90.65407562,70.60897827,62.90420151,86.18479919
2/22/18,51.53539658,37.92150497,39.8614006,46.30429077,39.42404556,64.50257874,33.0724678,203.46315,176.8122559,18.79493713,136.301651,48.9562912,31.06838608,112.0702972,61.3372612,102.3438034,58.22682953,25.5314045,50.16766739,72.96418762,40.72098923,64.93000031,99.79344177,86.41100311,74.23838043,54.5350914,118.0579758,90.50118256,69.94407654,62.94033432,87.36193085
2/23/18,52.55243301,38.65704727,40.00648117,47.21749878,39.89509964,65.3484726,33.38535309,207.6162567,179.8635101,18.88591194,138.4801178,47.20116425,30.72945976,113.6303787,61.58887482,103.1058884,59.41478729,25.71899605,50.72158432,73.15951538,40.94560623,65.87999725,100.1770477,89.03739929,74.43125153,55.29483414,120.0333405,90.38930511,70.30928802,63.56369781,87.47493744
2/26/18,53.23589325,38.2938118,40.23317337,48.05380249,39.88603592,66.0642395,33.61540222,208.1699524,182.7062988,18.77674103,139.3554077,45.81132126,31.13429832,115.8838348,61.95728302,103.8407364,60.03458786,26.12232018,51.29460526,72.48053741,41.90022659,65.80999756,101.3278656,89.51569366,74.96386719,55.8507576,121.9716339,91.36824799,70.8992691,63.78051758,87.69152832
2/27/18,52.07240295,37.81253052,39.84326172,47.55393982,39.51462936,64.99523926,33.31172943,208.1795349,180.1383209,18.16808701,136.3032837,45.24112701,30.83302498,115.5371323,60.32186508,101.9174118,58.42483139,25.57829857,50.89826202,71.22494507,41.18894196,64.16999817,101.2822037,87.33402252,73.962883,55.45235062,120.7381821,91.5453949,69.82234192,62.46152878,86.18479919
2/28/18,51.21808243,37.70356369,39.03624344,47.28477859,39.1522789,64.11217499,33.24731064,205.7258453,180.8963776,17.68299484,134.9966278,45.03622055,30.55999947,115.2269669,59.48617935,100.629158,57.71894073,25.43760681,50.9889946,70.91801453,41.08599091,63.36999893,100.2227173,86.88931274,72.10783386,55.26704788,119.7087555,91.61065674,69.93516541,62.23568344,84.76283264
3/1/18,50.79499435,37.45838165,38.33803558,47.18865585,39.34251022,64.00991058,33.49577332,206.1745911,179.1243896,17.42672157,135.0941162,45.05403137,30.46585274,115.7743607,60.12417984,101.1553574,57.58120728,25.7565136,50.96989059,71.46676636,40.82394409,54.22000122,99.48202515,87.83748627,72.27315521,55.09100342,120.348671,91.18178558,69.03253937,63.41914368,83.88704681
3/2/18,50.89263153,38.32106018,38.10226822,48.09224701,39.60522461,64.3910141,33.92826843,209.888504,179.4086456,17.80198288,137.1516418,45.38368225,30.73887825,117.1884537,61.31089783,102.1079407,57.82223892,25.65334129,51.71004486,73.25273132,41.57266235,54.15999985,100.3285294,89.62477112,73.0078125,55.27630997,121.4337234,92.17938232,69.24880981,63.76242447,83.59510803
3/5/18,52.17816544,38.79325867,39.46242523,48.4671402,39.75921631,65.1346817,34.77487564,209.5829773,181.4459991,17.70130157,138.1170349,45.09859085,30.94599915,118.6208191,62.68785095,102.6794891,58.0460701,26.2536335,52.4024353,72.96286774,42.17163849,55.74000168,100.6873703,90.3715744,73.73329926,55.62839508,123.2792282,92.72010803,69.20178223,63.7353363,84.73458099
3/6/18,52.69888306,39.15649796,39.80699539,48.80358505,39.79545212,64.73495483,35.23497009,212.4853821,181.427063,17.61892891,139.131134,45.49059296,31.47322083,118.3106079,63.32198334,102.561554,58.33873749,26.27239418,52.55524063,73.67350769,42.64894867,55.66999817,100.8254013,90.60653687,73.48535156,56.39739227,122.7228241,92.64555359,69.62488556,63.04874039,83.86820984
3/7/18,52.12935257,39.07476807,39.06344604,48.02495193,39.69581223,64.77215576,34.75646591,213.7742767,177.5419006,17.58231544,139.9795227,45.49059296,31.22843742,117.4347687,62.77844238,101.3912506,58.07188034,24.60281563,52.13980103,73.17793274,40.78651047,55.54999924,101.0646057,89.69190979,72.69557953,55.71177673,121.0720444,93.12103271,70.07621002,62.78675461,82.62515259
3/8/18,53.23589325,39.31087494,39.11785126,49.00545502,40.26651764,66.0177536,34.94970322,217.3927155,175.9594269,17.68299484,140.798584,46.06077957,31.53912354,118.3014908,63.08644104,102.572113,58.20656586,21.5544281,52.34513092,75.3192215,41.17958832,56.83000183,103.1256409,91.46243286,73.43943787,56.03605652,123.3256454,92.90660095,70.48991394,62.30794907,83.2882843
3/9/18,53.41488647,39.31995392,39.54402924,48.63055801,40.60168839,66.22225952,35.02332687,219.913208,178.6979828,17.75621605,141.4422302,45.83805084,31.78389931,118.5295792,63.63904572,102.4714203,58.41509628,22.58619118,52.78445435,75.82415771,41.43227768,58.06000137,103.5489197,90.87503815,73.73329926,56.77727509,122.0179825,93.56854248,71.16690063,63.78051758,84.04613495
3/12/18,53.51251984,40.43688202,39.52590179,48.60172272,40.33899307,66.07354736,35.01412201,219.7318115,179.4465485,17.56400871,141.7542419,46.30134201,31.72742271,118.8853989,63.25856781,103.4966736,58.82347107,22.50177383,52.85607529,75.70259094,41.54458618,58.43000031,103.7421265,89.90167236,73.33841705,56.07312775,120.9051056,94.16523743,70.77198029,63.37396622,83.4303894
3/13/18,53.80542755,40.17354965,39.84326172,48.77474594,40.37522507,65.87833405,34.99571609,217.6218414,177.6366272,17.57316589,142.1540527,46.31916046,32.03809738,119.9984131,63.08644104,103.4051361,58.53673935,22.52053833,52.87995529,75.23506165,41.21702194,58.68999863,104.5242157,89.98558807,73.20986176,56.23988724,121.6655731,94.91111755,71.10106659,63.11197662,83.64826202
3/14/18,52.48147202,39.74674606,40.07902908,47.90960693,40.00966644,65.06031799,34.47119522,217.0967255,174.9549713,17.36264992,141.4811859,46.15878296,31.74624825,119.3780594,62.50667953,101.684166,57.85032654,21.98589516,52.79399872,75.83350372,41.06727982,58.72999954,103.6133041,88.61785889,72.54865265,55.48014832,119.2357941,94.79921722,70.87540436,61.92852402,83.05146027
3/15/18,52.47324371,39.28362274,39.27199936,47.62122345,39.90914154,64.66059113,33.4773674,216.6193848,175.7888336,16.99654198,140.5353394,45.37477112,31.35082817,113.904068,60.68582153,101.5560074,56.87717056,22.16410637,52.03474426,76.12337494,40.60868835,58.18999863,103.0428391,88.0976181,72.24559021,55.01687622,117.9096069,94.10929871,69.32401276,60.87154388,82.89987183
3/16/18,51.96339798,39.50156403,39.51683426,48.07302094,39.71722794,64.71636963,33.68901443,218.1947021,176.1299744,17.22535706,142.6318665,44.98276901,31.53912354,114.8072739,60.18758774,102.5446548,56.7902832,22.22038651,51.48082733,74.98260498,40.42150116,58.63999939,102.7208099,86.81376648,72.52108765,55.70251083,119.1615982,94.18387604,69.83174133,61.04317856,84.47242737
3/19/18,51.37954712,39.102005,39.53496552,48.24604797,39.53445053,65.12537384,33.44055939,216.1038208,174.5000763,17.00569534,142.2320709,44.73330307,31.72742271,115.2178345,60.17853928,101.693306,55.56515503,21.72326279,51.50948334,74.30934906,39.63534546,58.27000046,101.5430527,85.37051392,72.23641205,55.7580986,119.1894302,93.298172,69.70010376,60.18494797,82.84304047
3/20/18,50.59009552,39.02028656,39.09971237,47.75579834,39.44305801,64.78144073,33.50497055,217.3067932,177.5323944,16.81349373,144.5138397,44.48384094,31.59561157,114.4332199,60.07887268,100.8053665,54.89611435,21.95775604,51.45218277,71.88754272,39.63534546,58.68000031,101.1198196,84.13703156,71.91498566,55.98973083,118.8184509,93.54057312,69.59667969,59.67000961,83.3167038
3/21/18,49.34014893,38.70245743,38.23828125,47.0925293,39.29684067,63.85187149,32.52034378,215.8364868,176.3194885,16.80433846,142.4953461,40.54595947,30.87068558,109.6252747,57.68731689,99.23085022,53.86214066,21.9952774,51.11314774,71.11144257,39.33585739,58.08000183,100.0524902,82.90720367,70.74871826,55.86928177,115.7487717,91.80645752,69.2864151,59.86874008,83.53458405
3/22/18,49.66085052,38.08495712,38.17481613,46.50615692,39.07751083,63.97272491,32.62156677,214.0797882,173.0692291,16.65789604,140.9058533,39.6015892,30.78595161,107.9100876,57.40649033,98.38867188,52.59357071,21.93899536,50.88393402,69.55923462,38.41867447,56.77999878,99.31640625,82.8393631,70.17015076,55.37822342,116.397934,90.48252869,68.3555603,59.47125626,82.54936981
3/23/18,48.73984528,38.18484879,38.32896805,45.46798706,38.68455124,63.56371689,32.66757965,210.919632,171.3635254,16.538908,140.2233276,39.38775635,30.64472961,108.3479996,57.02601242,95.88043213,52.15912247,21.83582497,50.48283005,67.47406006,37.91329193,55.86000061,97.66941071,81.1091156,69.71099091,54.96129227,115.3685455,89.55953979,67.26488495,59.10988998,80.91998291
3/26/18,49.01120758,38.89315414,38.51031876,45.53527832,39.01354218,63.38710022,33.45895767,210.3754425,177.4092102,16.89586449,144.5236206,40.35887146,31.45438766,111.0302429,58.0949707,96.631073,53.56671906,22.38922501,51.07972717,69.11042023,38.68074036,56.86999893,98.27668762,81.71979523,70.17015076,55.55426788,115.2016068,91.38690186,69.52146149,60.95285034,82.89041138
3/27/18,49.9322319,38.92947388,38.70980835,46.29467773,39.19631577,64.40032959,33.40375137,208.5805054,173.5525055,16.74026871,143.0414124,40.36777878,31.60502052,111.678009,58.32144165,98.40697479,52.74128342,22.01403236,51.26117706,69.40963745,38.28765488,56.25,99.04039001,82.04209137,71.43745422,54.99835587,117.2047882,91.17246246,69.60607147,59.58870316,81.51679993
3/28/18,51.35487366,38.86590958,39.36267471,47.3328476,39.58927917,65.81325531,33.42214966,210.509079,173.9884186,16.70365906,142.3978119,39.5124855,31.6897583,112.489975,57.88661194,100.2011871,53.32343674,22.15472794,50.59265518,70.51301575,38.19356155,56.24000168,100.4573517,84.63744354,72.40170288,55.00761414,120.8494568,91.60132599,68.57181549,61.06124496,83.1461792
3/29/18,51.24796295,39.38351822,39.27199936,48.40946198,39.68981934,66.63128662,33.93746567,217.6027374,178.5558167,16.74942017,145.9960785,40.14504623,32.31112289,113.1377335,58.89215469,100.8145218,54.12281036,22.45487976,50.80276489,70.4382019,39.26625061,57.20999908,100.4297409,84.30667114,72.8057785,55.55426788,123.446167,92.26328278,68.81628418,59.14603424,84.28296661
4/2/18,49.75953674,38.3846283,38.31083298,47.03485489,38.99525452,65.20906067,33.02645874,217.8318787,173.1734467,16.18195343,143.9970398,39.28084564,31.52971077,109.269455,57.18001938,98.03165436,52.18519974,21.83582497,49.58031845,68.34365845,38.30647278,55.61999893,98.49750519,82.72908783,71.07929993,54.07183456,119.3470688,90.4732132,64.53816986,57.00495529,81.04314423
4/3/18,51.52756882,39.15649796,38.33803558,47.72696304,39.64412308,65.95269012,33.2933197,214.9008484,173.040802,16.69450378,145.6645203,39.4679451,32.21697617,111.0485001,57.40649033,98.75482941,52.34159088,22.12659454,49.67583084,68.85793304,38.74872589,55.72999954,99.54644012,84.68831635,72.052742,55.07247162,119.0224762,91.1911087,65.751091,57.06819153,82.22729492
4/4/18,52.09496689,39.86480713,39.19945908,48.5152092,40.43005371,66.60339355,34.05709457,216.199295,175.7983246,16.74026871,146.7566223,40.42123032,33.770401,112.8548965,58.8196907,100.045578,53.3321228,22.58619118,50.1581192,69.28808594,39.58618546,56.77000046,101.3774414,85.59585571,72.59457397,56.71242905,120.6083374,93.79231262,67.26488495,59.18217087,82.62516785
4/5/18,53.07355118,40.34607315,39.42614746,47.92883682,40.57627869,66.75210571,33.87305832,219.5217438,176.4900665,16.88671112,147.712265,40.4746933,33.05488586,113.1285934,58.48449707,100.1554184,53.27130127,22.33294296,50.28227997,69.08235168,39.70851135,57.40999985,101.7362747,86.2574234,72.36497498,56.20913315,120.7938232,92.95319366,66.7289505,58.40523911,83.18408203
4/6/18,52.50614166,40.25528336,39.65284729,47.58277512,40.13761139,66.59408569,33.80863571,216.9057922,174.3200836,16.74026871,146.5128632,40.51032257,32.88541794,113.0738754,58.19461823,99.41394043,52.60225677,22.29542542,50.00393677,68.40912628,39.03101349,55.93000031,100.5677567,85.68067169,72.02519226,55.65925598,119.18013,92.16072845,65.92033386,57.33921814,82.12308502
4/9/18,52.01274109,40.15539169,39.22665787,47.55393982,40.05537033,66.38957977,33.83624649,215.9701538,174.74646,16.77687836,146.5908813,40.4833107,33.3184967,114.1412888,58.41202927,99.19423676,52.69783401,22.07969284,50.58939362,68.4278183,39.21920776,56.22999954,100.6413651,85.40926361,71.77724457,55.7804184,118.6793518,92.63622284,66.07077026,56.77910614,81.73467255
4/10/18,52.81040955,40.08273315,38.93412781,47.75579834,40.20158768,66.67776489,33.90987015,215.8364868,173.9315491,16.59382629,148.5118866,40.08703232,33.27142715,113.4843979,57.63296127,99.2949295,53.21916199,22.00465584,50.73336411,69.18521118,39.27566147,56.31999969,100.6597672,85.74853516,71.9701004,56.4980545,117.7705002,89.37306213,66.48447418,57.60119629,81.89572906
4/11/18,52.49791336,40.07365799,39.16267014,47.46742249,40.20158768,66.35240936,33.80863571,215.2445679,174.9738922,16.72196198,148.6289063,40.41126251,33.29025269,112.7727966,57.38837433,98.67246246,53.47114563,22.02341461,51.15086365,69.09172058,39.36034775,56.22000122,99.99729156,85.42622375,71.87826538,56.40485382,117.2140579,90.10960388,66.49388885,57.91739655,81.38418579
4/12/18,52.13609314,41.13611603,39.00725937,46.90988541,40.23814011,65.94340515,33.84544754,214.0702209,178.9254303,16.47484016,147.7220154,40.15007401,33.0360527,111.8878326,56.71800613,97.18032837,52.94981766,22.13596916,50.4262352,68.82990265,39.54853821,56.52999878,99.65684509,85.02760315,71.43745422,56.39553452,115.6189194,89.10268402,65.95795441,57.85415649,80.92946625
4/13/18,52.58837128,41.04530716,38.80614853,47.05408859,40.67679977,66.55690765,33.86384964,213.7551575,179.0106659,16.16365051,145.1086884,40.3482132,33.16667557,112.0794373,57.12565994,96.88739014,52.93243027,22.25790405,50.77175522,68.24081421,39.60499573,56.68000031,100.5309448,86.38464355,71.9701004,56.31165695,116.416481,89.46628571,65.97676849,57.65541077,81.4883728
4/16/18,52.83507919,41.2904892,39.13525009,48.15953827,40.83215332,67.33774567,34.24114609,216.7434845,184.3835449,16.21856689,147.0686798,40.74448776,33.54528809,110.345993,57.82320404,97.77533722,53.16703415,22.67061043,51.47237778,68.77379608,39.73674011,56.97999954,101.1382217,87.31761932,72.19049072,57.09453583,117.9374313,90.24946594,67.0298233,59.82359695,82.26517487
4/17/18,52.61304855,41.49026871,38.87928009,48.37101364,41.01493454,67.14254761,34.51720428,220.9252319,185.7291565,16.31924438,149.3017426,40.76249695,33.52635574,109.9810867,57.78696823,97.58311462,53.60147095,22.72688866,52.04344177,68.92340851,39.43562317,57.68000031,100.1721039,87.61447144,72.02519226,58.25022125,117.6313858,90.15622711,67.18026733,59.59773254,83.26934814
4/18/18,50.57364655,41.45394135,38.24851227,48.32294846,40.67679977,67.00310516,34.20433044,221.6508026,186.2124329,16.18195343,148.7069092,40.28516769,33.63994217,109.6435013,57.44272995,97.51903534,52.8194809,23.05517387,51.88988495,68.47457123,39.51090622,57.47000122,98.43309784,86.03690338,71.81396484,57.64442062,117.5201111,88.88825989,66.85118866,59.85971832,82.9567337
4/19/18,47.51455688,41.58107376,37.72743988,46.83298874,40.49402237,65.23591614,33.73502731,219.2257843,184.8478546,15.71516991,148.0535889,39.65472031,33.50743484,106.778801,56.34659576,94.59885406,51.89846039,22.67999077,51.08367538,68.31561279,38.58876419,57.31000137,97.13574982,72.63603973,69.46630859,57.39277649,110.5089645,87.22869873,66.17418671,58.97438431,83.25987244
4/20/18,47.06227112,41.31772232,36.8955574,44.06453323,39.9731102,63.13214111,33.52338028,217.2781372,183.4169769,15.33990669,145.0306854,39.09633636,33.55475616,104.8446655,54.59822464,91.56884766,50.58644867,22.62371063,49.54325485,65.80964661,37.7419014,56.5,94.29263306,71.47407532,68.40045166,56.99201965,106.5396881,86.2217865,65.06472778,57.7457428,82.39781189
4/23/18,46.51953125,41.30864334,37.33434677,43.6511879,40.19244766,62.05687714,33.58779144,217.9273529,183.2180023,15.25753403,144.2700958,40.132061,33.85764313,104.5253601,54.82469177,90.18656158,50.11724854,23.25214958,49.79758835,67.24963379,37.96773148,56.86999893,94.3846283,70.96516418,67.65896606,57.1690979,106.4654922,86.87441254,66.02376556,58.36006165,81.56416321
4/24/18,45.47516251,41.0089798,37.55374908,43.69925308,39.36081314,62.2999649,33.88226318,215.9892273,182.4220123,15.12024212,143.2169342,39.9609375,34.26465607,104.5071182,54.77033997,91.90755463,49.11803818,23.80554771,49.74479675,67.03456879,37.42197037,55.72999954,93.33570862,69.96434784,67.19556427,57.71897507,107.5129395,86.49216461,66.16480255,58.72142792,81.97151184
4/25/18,45.91923141,41.62648392,37.94684219,44.1125946,38.77592468,62.09428024,34.18592453,216.600296,183.8055115,15.33990669,142.846405,39.66373444,34.21732712,105.4103165,55.21422577,93.64683533,49.39606857,24.04003906,50.47902679,67.24030304,37.33728409,54.40999985,93.06887054,69.38761139,67.01019287,58.20362091,108.8783646,87.21006012,66.2306366,59.57966232,82.57779694
4/26/18,45.03933334,41.63555908,38.14794922,44.3529129,39.06837082,62.26257324,34.42518616,218.3760834,185.0278931,15.47719765,143.9190216,39.9609375,34.36877441,105.2460938,54.44422531,94.00384521,49.81313705,24.04003906,51.27563095,67.78262329,37.42197037,55.09999847,95.01030731,69.11620331,67.42726898,58.66962433,108.6258621,86.97698212,66.78536987,60.29335785,83.30723572
