Date,ARE,AMT,AIV,AVB,BXP,CBRE,CCI,DLR,DRE,EQIX,EQR,ESS,EXR,FRT,PEAK,HST,IRM,KIM,MAA,PLD,PSA,O,REG,SBAC,UDR,VTR,VNO,WELL,WY,SPGSLG
10/22/18,113.3055496,143.1275635,3.93117404,159.6600647,105.9871063,39.25999832,98.12621307,104.1444321,25.68109894,395.2891541,58.72096634,225.8929291,79.50850677,109.9793243,23.24705887,17.41982651,26.56481171,13.16249943,89.94921112,59.58937836,180.9330597,52.32425308,56.76387405,152.1580505,35.7717247,48.22730255,57.38812637,57.14672852,25.41126633,
10/23/18,115.1288071,144.6619415,3.933950663,160.4637299,106.1990509,39.29000092,98.47872925,104.7274399,26.01034546,394.9818726,58.90580368,227.644455,79.98039246,110.1442566,23.40830803,17.27212143,26.77379036,13.2507782,90.44068909,60.32412338,181.8995209,53.01332474,56.97269821,152.5543976,35.86425018,49.07712555,57.4397049,57.90459442,26.09233665,
10/24/18,115.8242874,145.7359924,3.946909428,163.197998,106.4755249,38.54999924,99.05387115,107.0501862,26.34899521,400.1086426,60.46762466,234.6133728,81.1832428,110.8865738,24.00852394,16.93978691,26.95768547,13.17132473,91.88729095,61.48273849,184.7437286,54.2191925,56.98177719,153.0398865,36.60448456,50.26333618,57.69762802,59.35717773,26.21198273,
10/25/18,117.158844,147.2128143,4.006150246,164.1309814,107.7841034,39.34000015,99.58263397,108.0866318,26.70645905,395.5195313,61.04983902,237.0263824,81.67362976,112.91185,24.21456337,17.27212143,27.3338356,13.99232769,92.75896454,62.06678009,185.6825867,54.6181488,58.28011703,154.6945343,36.89132309,50.36956406,58.52298355,59.79926682,26.64455605,
10/26/18,113.8036652,143.4728088,3.932100058,161.5537567,105.8949432,38.77000046,96.04830933,98.10157776,26.05737686,369.8377075,59.92237091,230.97052,81.13699341,112.2795258,23.73081398,17.01363945,25.47814369,13.73631668,90.75596619,60.6914978,184.8449554,54.15573883,58.18931961,149.8197632,36.04005814,50.27218246,57.6202507,58.77975464,24.38045692,
10/29/18,115.777298,146.5511169,4.013556004,164.5559082,107.8301849,39.36000061,98.37669373,98.25888824,26.37721825,364.7397461,61.19770813,239.0201569,83.82951355,114.8363266,24.20560455,17.24442673,26.22209358,14.05412388,92.36024475,61.51101685,189.649704,55.579216,58.92475128,153.3370972,36.58598709,50.68823624,58.66054916,59.52859879,24.32523346,
10/30/18,116.4915619,154.3476105,4.04872942,164.9900818,107.8025589,40.11999893,101.5956039,96.21376038,26.32077408,361.7443237,60.79109192,238.172348,84.17186737,116.3026047,24.50123405,17.51213837,26.42271233,14.39841366,92.73116302,61.81244278,191.1869049,55.66988373,58.91566849,160.7285309,37.32621384,52.20198441,58.43701553,62.69540024,24.14116096,
10/31/18,114.875061,149.4184723,3.983935595,162.0063934,111.2860031,40.29000092,100.8720474,95.55672455,25.9350872,363.6164551,60.03327942,233.6444244,83.3298645,113.6816483,24.68040276,17.64138031,25.58681488,14.20419788,90.60759735,60.72917175,189.125061,54.84274673,57.52653503,160.6789703,36.26212692,51.37871552,58.53159714,59.60978699,24.50930786,
11/1/18,114.9314423,146.7429352,3.980232477,161.9601898,110.5119019,42.25,101.4100952,97.83321381,26.16085625,371.2489624,59.90389252,235.3866577,83.62595367,113.9015808,25.19998932,17.84447289,26.4059906,14.00115585,91.05272675,61.00234604,189.7141571,55.67988586,58.16207886,162.3237152,36.31764603,51.44068527,58.56596756,60.89997482,25.05232239,
11/2/18,112.8920212,145.8223267,4.028366089,159.9741364,109.6732788,41.74000168,101.4286346,99.50818634,25.90686798,376.7597351,59.5527153,230.9425659,80.70211029,112.5086212,25.05474472,17.24442673,26.06327248,13.80694008,89.44847107,60.61613083,183.3814392,54.83363724,57.02717209,163.3541565,36.01229858,50.09513474,57.98456573,59.42032242,25.33763695,
11/5/18,115.2133789,149.312973,4.054283619,163.5675201,111.4702988,41.88999939,102.9963608,102.238121,26.22670364,380.6288452,60.68941879,232.526413,82.22879028,114.4331207,25.61756897,17.77062225,26.43942642,14.00998306,90.28305817,61.29436111,185.5629272,55.93467712,57.46298218,165.0880585,36.62299347,51.73281479,58.67878723,61.15260315,25.42046738,
11/6/18,115.8242874,149.7541199,4.145921707,166.3757019,112.8342056,42.81000137,103.1633224,102.9043961,26.52773094,380.2256165,61.47494888,232.9549866,82.07148743,114.6805191,25.86266899,17.07826233,26.53137779,14.13357449,90.73741913,62.08561325,186.6674805,56.01657486,57.62640381,164.681839,36.9838562,52.1754303,59.8415947,62.36157227,25.0247097,
11/7/18,117.7697144,150.5116882,4.199607849,168.4449005,114.0322037,43.59000015,103.6457062,103.5706863,26.85697556,384.0274963,62.35290909,237.5760651,82.83947754,116.3026047,26.07145691,17.53060341,26.85737801,14.31013298,91.23817444,63.1877327,187.2749481,56.68083572,58.1984024,169.0414124,37.50201416,52.75082779,60.18870544,62.34352493,25.31922913,
11/8/18,117.5817566,152.8228455,4.220897675,168.315567,114.6772919,43.61000061,103.4045334,103.644722,26.88519478,373.9275818,62.19580078,236.3835297,83.53343201,117.4297867,26.11684799,17.55829811,26.99111938,14.38075924,92.62915802,63.22541046,188.7292633,56.85372925,58.96106339,169.9430389,37.60380173,52.68000793,60.65730286,62.66333008,25.07993317,
11/9/18,116.970871,153.5708466,4.224599838,168.611145,114.5114136,42.99000168,102.8479462,102.3676834,26.88519478,369.5688782,62.36214066,236.5791626,83.96829987,117.9063339,26.16223335,17.4475193,27.39234924,14.37192917,93.21335602,63.64930344,189.9350433,57.10852051,59.24252701,169.9331055,37.78885269,53.17573547,60.79613876,63.48568726,24.69337845,
11/12/18,116.4727707,154.4243317,4.244038105,170.1999969,114.6772919,42.72000122,101.7904129,103.2375412,26.75349808,373.8700256,62.87043381,237.2965698,84.55122375,117.723053,26.16223335,17.35520363,27.30875587,14.23068333,93.63991547,63.8282814,191.2881317,57.22681046,59.04278946,170.3195343,38.01092529,53.32622528,60.89159012,63.84204865,24.84984398,
11/13/18,115.8994675,154.6928558,4.261625767,171.7703705,115.0182648,42.66999817,102.6716919,103.7742691,26.82875252,370.3836975,62.97209167,237.7810516,84.92134857,118.2087479,26.12592316,17.39213181,27.4759388,14.25716591,94.17776489,63.6304512,191.8035583,57.18132019,59.10231018,170.8842773,38.11271286,53.68917465,61.25606918,63.57706833,24.52771378,
11/14/18,116.388176,156.7066956,4.210715771,171.3731384,114.6957245,42.91999817,102.319191,103.2930603,26.88088417,372.1123657,63.54507065,235.8990784,86.05016327,118.0804672,25.83543205,17.38289833,27.44250488,13.95701694,93.0464325,63.63987732,192.4846954,57.48159027,58.49791336,170.4582367,37.93690109,53.60065079,61.880867,64.05220032,24.59214211,
11/15/18,114.4991379,155.4792175,4.167777538,168.675827,114.4284668,43.18000031,102.5881958,102.9321671,26.66287613,372.0737,62.63939667,233.5885468,85.92063141,116.7241592,25.79004669,17.585989,27.6180439,13.72748947,91.80384827,62.84861374,190.8555145,57.0357132,57.2616539,168.605423,37.42799377,53.4944191,61.0998764,63.49482346,24.49090195,
11/16/18,115.4389496,157.2533417,4.261120319,171.3916321,115.7186356,43.72000122,104.0074921,103.0987396,26.95671463,375.3088989,64.0995636,238.2002869,87.84519196,118.227066,25.93528938,17.77985382,28.30348015,13.86873531,93.6862793,63.4043808,194.5557251,58.04576492,58.16824722,170.4384308,38.00166702,54.34423828,61.73334503,64.26235199,24.90506554,
11/19/18,114.7434845,159.4110107,4.290990353,173.4331055,115.7739182,43.61000061,104.146637,103.672493,26.97566414,370.3257446,64.13653564,240.1940765,88.27081299,118.4653397,26.01699257,17.67830467,27.96911621,13.71866035,94.07575226,63.77174377,195.1908417,58.20955658,58.20487595,171.5481262,38.34402847,54.76029968,61.91558456,64.24407959,24.93267632,
11/20/18,113.4935226,154.050354,4.283523083,172.3061218,115.5988388,42.11999893,101.6976624,99.94312286,26.73870659,363.5946655,64.27514648,240.7064667,87.43806458,118.5386658,26.27117157,17.70599937,27.67655182,13.62155342,93.59355927,62.82976913,194.4268799,58.10946274,58.19571304,167.2183075,38.23300171,55.19406509,60.85688782,64.22579956,24.43567657,
11/21/18,114.611908,153.7338715,4.306859493,172.2322388,115.7739182,42.25,101.5492325,101.062851,26.80505753,369.7656555,64.22894287,241.0605164,85.94837189,118.318718,26.19854546,17.57675934,27.22517204,13.69217777,93.75119781,63.03701019,192.098114,57.86378098,57.86605072,166.0689697,38.09420395,54.31768417,60.47507095,63.51310349,24.5461216,
11/23/18,114.2735672,153.8106079,4.295658588,171.6225739,115.7554932,42.72999954,100.1484909,101.2201691,26.71974754,367.3609924,63.86853027,239.010849,86.13343048,117.7047195,26.10776711,17.475214,27.09978294,13.62155342,93.46372223,63.07468414,191.1408539,57.69089127,57.48143005,164.1170959,38.11271286,54.37965012,60.22341537,63.76893997,24.23320007,
11/26/18,115.3825607,154.9613647,4.295658588,172.1768036,115.7923508,43.20999908,100.5473862,102.4416962,26.56809425,369.0703125,64.18273163,238.8990479,85.69857025,118.016304,26.08961487,17.69676971,27.81030273,13.75397205,94.07575226,62.50950241,190.2203827,57.35419464,57.30744553,164.5233002,38.2144928,54.39735413,60.27549362,63.8877182,24.51851082,
11/27/18,115.1288071,155.4312744,4.301259041,173.6640472,117.1286011,42.75,102.486145,103.2375412,26.56809425,369.0123901,64.55240631,240.6692505,86.27222443,118.5753174,26.38010406,17.67830467,27.95240021,13.82459545,94.65068054,62.79209518,192.0153046,57.94567108,57.3623848,163.6811371,38.46432114,54.88423538,60.17135239,64.63699341,24.56453133,
11/28/18,116.7453232,155.354538,4.32086134,174.4122925,119.7734528,43.59000015,104.0074921,104.7737045,26.80505753,370.8955688,64.89434052,242.4580231,86.78113556,120.1057205,26.23485756,17.73369408,28.21988487,14.06295109,95.09579468,63.44205093,193.6352844,57.90927887,57.57300949,166.8120728,38.65863037,54.93734741,61.24739838,65.1943512,24.80382347,
11/29/18,115.0160294,156.0450134,4.307792664,173.7287292,119.6352081,43.13999939,104.8238144,105.2086487,26.60600853,370.9438477,64.94054413,241.6195068,87.33627319,119.9499435,26.14408302,17.81678009,28.21152878,14.06295109,94.78978729,63.28193665,195.0067444,58.10946274,57.52722168,167.0003357,38.76041412,55.28258514,61.24739838,65.26745605,24.92500114,
